Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,4e-07,
Horizontal Delay,3.62e-08,
Sample Interval,4e-10,
Record Length,10000,
Gating,49.8600% to 50.8600%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.01,
Vertical Position,2.14,
,,
,,
,,
Label,,
TIME,CH1,CH4
3.0600e-08,-0.0581594,-0.0199297
3.1000e-08,-0.0581422,-0.0161016
3.1400e-08,-0.0581375,-0.0153438
3.1800e-08,-0.0581984,-0.0162734
3.2200e-08,-0.0581516,-0.0169766
3.2600e-08,-0.0581047,-0.0179219
3.3000e-08,-0.0581516,-0.0185156
3.3400e-08,-0.0582188,-0.0188516
3.3800e-08,-0.0581328,-0.0189609
3.4200e-08,-0.0581813,-0.019875
3.4600e-08,-0.0581672,-0.0204219
3.5000e-08,-0.0581797,-0.0207422
3.5400e-08,-0.0580703,-0.0204219
3.5800e-08,-0.0581266,-0.0216797
3.6200e-08,-0.0581547,-0.0228437
3.6600e-08,-0.0581953,-0.0227422
3.7000e-08,-0.0581484,-0.0218672
3.7400e-08,-0.0582219,-0.0217891
3.7800e-08,-0.0581875,-0.0220859
3.8200e-08,-0.0582,-0.0227734
3.8600e-08,-0.0581828,-0.0233203
3.9000e-08,-0.0581828,-0.0238047
3.9400e-08,-0.0581641,-0.0238203
3.9800e-08,-0.0581844,-0.0239297
4.0200e-08,-0.0581875,-0.0241016
4.0600e-08,-0.0581313,-0.0243047
4.1000e-08,-0.0581578,-0.0247891
4.1400e-08,-0.0581219,-0.0256016
4.1800e-08,-0.0581078,-0.0250703
4.2200e-08,-0.0581719,-0.0247031
4.2600e-08,-0.0581781,-0.0245859
4.3000e-08,-0.0582266,-0.0250937
4.3400e-08,-0.0581781,-0.0251641
4.3800e-08,-0.0581766,-0.0250781
4.4200e-08,-0.0580891,-0.0250234
4.4600e-08,-0.0577547,-0.0254063
4.5000e-08,-0.0558578,-0.0253281
4.5400e-08,-0.0504516,-0.0249687
4.5800e-08,-0.0397844,-0.0250625
4.6200e-08,-0.024225,-0.0251484
4.6600e-08,-0.00714375,-0.0246172
4.7000e-08,0.00737187,-0.0246484
4.7400e-08,0.0167984,-0.0247969
4.7800e-08,0.0206,-0.0246641
4.8200e-08,0.0199344,-0.0241406
4.8600e-08,0.0164297,-0.0241875
4.9000e-08,0.0121312,-0.0241484
4.9400e-08,0.00847969,-0.0238516
4.9800e-08,0.0066,-0.0232266
5.0200e-08,0.00631875,-0.0225703
5.0600e-08,0.00707812,-0.0213984
5.1000e-08,0.00780312,-0.021
5.1400e-08,0.008,-0.0206172
5.1800e-08,0.00763281,-0.0204375
5.2200e-08,0.00705937,-0.0201875
5.2600e-08,0.00666875,-0.0196953
5.3000e-08,0.00686875,-0.0192188
5.3400e-08,0.00752813,-0.0183438
5.3800e-08,0.00831563,-0.0177578
5.4200e-08,0.00893281,-0.0174375
5.4600e-08,0.00928281,-0.0163594
5.5000e-08,0.00902812,-0.0156094
5.5400e-08,0.00842344,-0.0150391
5.5800e-08,0.00782656,-0.0142812
5.6200e-08,0.00756406,-0.0135312
5.6600e-08,0.00756406,-0.0128047
5.7000e-08,0.00777031,-0.0120547
5.7400e-08,0.00803906,-0.0117188
5.7800e-08,0.00822188,-0.0108125
5.8200e-08,0.00824062,-0.0102031
5.8600e-08,0.00809219,-0.0098125
5.9000e-08,0.00787188,-0.00953906
5.9400e-08,0.00765937,-0.00905469
5.9800e-08,0.00755625,-0.00854687
6.0200e-08,0.0075875,-0.00797656
6.0600e-08,0.00767187,-0.00757031
6.1000e-08,0.00776875,-0.00675
6.1400e-08,0.00784531,-0.00644531
6.1800e-08,0.00780781,-0.00625
6.2200e-08,0.00765469,-0.00594531
6.2600e-08,0.0075,-0.0055625
6.3000e-08,0.00727031,-0.00533594
6.3400e-08,0.00715312,-0.00497656
6.3800e-08,0.00709375,-0.00490625
6.4200e-08,0.00713906,-0.00453125
6.4600e-08,0.00696562,-0.0045625
6.5000e-08,0.00585312,-0.00432031
6.5400e-08,0.00202344,-0.00428906
6.5800e-08,-0.00655781,-0.00410156
6.6200e-08,-0.020025,-0.00408594
6.6600e-08,-0.0363,-0.00408594
6.7000e-08,-0.0518375,-0.00413281
6.7400e-08,-0.0637438,-0.00411719
6.7800e-08,-0.0706031,-0.00422656
6.8200e-08,-0.0722797,-0.00416406
6.8600e-08,-0.0706125,-0.00403125
6.9000e-08,-0.0665953,-0.00417969
6.9400e-08,-0.0621094,-0.00424219
6.9800e-08,-0.0583953,-0.00446875
7.0200e-08,-0.0562922,-0.00497656

