Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,4e-07,
Horizontal Delay,3.62e-08,
Sample Interval,4e-10,
Record Length,10000,
Gating,49.8600% to 50.8600%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.01,
Vertical Position,2.14,
,,
,,
,,
Label,,
TIME,CH1,CH4
3.0600e-08,-0.0580906,-0.0194766
3.1000e-08,-0.0581156,-0.0160234
3.1400e-08,-0.0580625,-0.0154141
3.1800e-08,-0.0581203,-0.0165234
3.2200e-08,-0.0580938,-0.0174375
3.2600e-08,-0.0580797,-0.0181406
3.3000e-08,-0.0581406,-0.0188594
3.3400e-08,-0.0581625,-0.0192891
3.3800e-08,-0.0581188,-0.0193281
3.4200e-08,-0.0580969,-0.0201719
3.4600e-08,-0.0580969,-0.0208359
3.5000e-08,-0.0581203,-0.0211016
3.5400e-08,-0.0581016,-0.0209609
3.5800e-08,-0.0581391,-0.0219063
3.6200e-08,-0.0581531,-0.0229922
3.6600e-08,-0.0581219,-0.0229844
3.7000e-08,-0.0580719,-0.0219844
3.7400e-08,-0.0580984,-0.022
3.7800e-08,-0.0580781,-0.0223437
3.8200e-08,-0.0581328,-0.0230234
3.8600e-08,-0.0581234,-0.023625
3.9000e-08,-0.0581438,-0.0238984
3.9400e-08,-0.0581172,-0.0239687
3.9800e-08,-0.0581609,-0.0241563
4.0200e-08,-0.0581313,-0.0243281
4.0600e-08,-0.0580813,-0.0244687
4.1000e-08,-0.0580609,-0.0252656
4.1400e-08,-0.0580672,-0.0258594
4.1800e-08,-0.0580734,-0.025375
4.2200e-08,-0.0581313,-0.0248516
4.2600e-08,-0.0581,-0.0247969
4.3000e-08,-0.0581219,-0.0254141
4.3400e-08,-0.0580969,-0.0253906
4.3800e-08,-0.0581078,-0.0252734
4.4200e-08,-0.0580656,-0.0253984
4.4600e-08,-0.0579656,-0.0256563
4.5000e-08,-0.0569547,-0.0254687
4.5400e-08,-0.0533109,-0.0253125
4.5800e-08,-0.0450953,-0.025375
4.6200e-08,-0.0314156,-0.0254922
4.6600e-08,-0.0146188,-0.0250078
4.7000e-08,0.00104219,-0.0249687
4.7400e-08,0.0122656,-0.0250156
4.7800e-08,0.0177438,-0.0250781
4.8200e-08,0.0182437,-0.0242734
4.8600e-08,0.0154297,-0.0244375
4.9000e-08,0.0112375,-0.0243672
4.9400e-08,0.00748906,-0.0239922
4.9800e-08,0.00532344,-0.0234844
5.0200e-08,0.00483594,-0.0229063
5.0600e-08,0.00564687,-0.0219453
5.1000e-08,0.00674219,-0.0214141
5.1400e-08,0.00744219,-0.0208984
5.1800e-08,0.00740937,-0.0208281
5.2200e-08,0.00689062,-0.0203281
5.2600e-08,0.00640937,-0.0199063
5.3000e-08,0.00634531,-0.0193984
5.3400e-08,0.006775,-0.0185156
5.3800e-08,0.00745781,-0.0180312
5.4200e-08,0.00811406,-0.01775
5.4600e-08,0.00856875,-0.0163516
5.5000e-08,0.00843437,-0.015875
5.5400e-08,0.00795156,-0.0151953
5.5800e-08,0.00735469,-0.0147734
5.6200e-08,0.00696406,-0.0139922
5.6600e-08,0.00683594,-0.0132188
5.7000e-08,0.00700625,-0.0121563
5.7400e-08,0.00723437,-0.011875
5.7800e-08,0.00749063,-0.0112109
5.8200e-08,0.00761562,-0.0104063
5.8600e-08,0.00755469,-0.0101016
5.9000e-08,0.00734687,-0.00982813
5.9400e-08,0.00710312,-0.00951562
5.9800e-08,0.00691562,-0.00891406
6.0200e-08,0.00689062,-0.00825
6.0600e-08,0.00695156,-0.00775781
6.1000e-08,0.00711875,-0.0071875
6.1400e-08,0.0072,-0.00664062
6.1800e-08,0.00720938,-0.0065
6.2200e-08,0.00713281,-0.00613281
6.2600e-08,0.00698437,-0.00592188
6.3000e-08,0.00673594,-0.0058125
6.3400e-08,0.00664688,-0.00534375
6.3800e-08,0.00651563,-0.00525781
6.4200e-08,0.00652656,-0.00495313
6.4600e-08,0.00649062,-0.00489844
6.5000e-08,0.00599062,-0.00478906
6.5400e-08,0.0035875,-0.004625
6.5800e-08,-0.00279219,-0.00446875
6.6200e-08,-0.0142156,-0.00430469
6.6600e-08,-0.0296594,-0.00425
6.7000e-08,-0.0457031,-0.00435156
6.7400e-08,-0.0588547,-0.00421875
6.7800e-08,-0.0673375,-0.00457031
6.8200e-08,-0.0705891,-0.00446875
6.8600e-08,-0.0696016,-0.0044375
6.9000e-08,-0.0661031,-0.00440625
6.9400e-08,-0.06185,-0.00471875
6.9800e-08,-0.0581391,-0.00491406
7.0200e-08,-0.0558484,-0.00521094

