Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,2e-08,
Horizontal Delay,1.29557e-06,
Sample Interval,4e-10,
Record Length,10000,
Gating,16.7200% to 21.7300%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.01,
Vertical Position,-0.08,
,,
,,
,,
Label,,
TIME,CH3,CH4
-3.5630e-08,5.625e-05,0.000709375
-3.5230e-08,0.00024375,0.0006875
-3.4830e-08,7.34375e-05,0.000601562
-3.4430e-08,9.84375e-05,0.00051875
-3.4030e-08,0.000117187,0.000560938
-3.3630e-08,9.84375e-05,0.000539062
-3.3230e-08,0.000140625,0.000498438
-3.2830e-08,0.000371875,0.000559375
-3.2430e-08,0.00045625,0.000582812
-3.2030e-08,0.000285938,0.000414062
-3.1630e-08,3.59375e-05,0.000307813
-3.1230e-08,-0.000179688,0.000201562
-3.0830e-08,-0.0001125,3.59375e-05
-3.0430e-08,-7.03125e-05,-0.000154688
-3.0030e-08,-7.8125e-06,-0.000178125
-2.9630e-08,3.4375e-05,-0.000367188
-2.9230e-08,5.78125e-05,-0.00028125
-2.8830e-08,-5.15625e-05,-0.00045
-2.8430e-08,-0.000154687,-0.000490625
-2.8030e-08,-0.000240625,-0.00040625
-2.7630e-08,-0.000282812,-0.000365625
-2.7230e-08,-0.000239063,-0.000301563
-2.6830e-08,-2.8125e-05,-0.0002375
-2.6430e-08,9.53125e-05,-0.000196875
-2.6030e-08,9.6875e-05,-7.8125e-06
-2.5630e-08,9.53125e-05,0.000140625
-2.5230e-08,-5e-05,0.000370313
-2.4830e-08,-0.000176562,0.000434375
-2.4430e-08,3.4375e-05,0.000392187
-2.4030e-08,-7.8125e-06,0.000517187
-2.3630e-08,0.000454688,0.000707812
-2.3230e-08,0.000371875,0.00073125
-2.2830e-08,0.000160938,0.000876563
-2.2430e-08,3.4375e-05,0.000726562
-2.2030e-08,-7.1875e-05,0.000790625
-2.1630e-08,-4.84375e-05,0.000667187
-2.1230e-08,-7.34375e-05,0.000853125
-2.0830e-08,0.000159375,0.000689063
-2.0430e-08,0.000307813,0.000540625
-2.0030e-08,0.00035,0.000414062
-1.9630e-08,0.000307813,0.000225
-1.9230e-08,0.000117187,0.0002
-1.8830e-08,-0.000176562,-7.8125e-06
-1.8430e-08,-0.000323438,-0.000220313
-1.8030e-08,-0.00040625,-0.000429688
-1.7630e-08,-0.000345313,-0.000490625
-1.7230e-08,-4.84375e-05,-0.000596875
-1.6830e-08,0.00018125,-0.000385937
-1.6430e-08,0.000351563,-0.000471875
-1.6030e-08,0.000309375,-0.00045
-1.5630e-08,3.28125e-05,-0.000429688
-1.5230e-08,-7.03125e-05,-0.000282813
-1.4830e-08,1.71875e-05,-0.000260937
-1.4430e-08,3.59375e-05,-0.00021875
-1.4030e-08,0.000289063,-7.03125e-05
-1.3630e-08,0.000242187,-0.000114063
-1.3230e-08,0.00018125,-9.0625e-05
-1.2830e-08,5.78125e-05,1.25e-05
-1.2430e-08,0.000140625,-5e-05
-1.2030e-08,9.6875e-05,7.5e-05
-1.1630e-08,0.000120312,0.000182813
