Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,2e-08,
Horizontal Delay,1.29557e-06,
Sample Interval,4e-10,
Record Length,10000,
Gating,16.7200% to 21.7300%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.01,
Vertical Position,-0.08,
,,
,,
,,
Label,,
TIME,CH3,CH4
-3.5630e-08,0.000117187,-0.000171875
-3.5230e-08,0.00015,-0.000198437
-3.4830e-08,4.6875e-05,-0.000182813
-3.4430e-08,-7.8125e-05,-0.000134375
-3.4030e-08,-0.000126563,-5.9375e-05
-3.3630e-08,-2.8125e-05,-2.03125e-05
-3.3230e-08,0.000182813,-7.8125e-06
-3.2830e-08,0.00038125,3.90625e-05
-3.2430e-08,0.00038125,0.000129687
-3.2030e-08,0.000196875,0.000179688
-3.1630e-08,-5e-05,0.000242188
-3.1230e-08,-0.00025625,0.000253125
-3.0830e-08,-0.00034375,0.000292187
-3.0430e-08,-0.000245312,0.00026875
-3.0030e-08,-0.000164063,0.000246875
-2.9630e-08,-5.15625e-05,0.000229687
-2.9230e-08,-4.6875e-06,0.000204687
-2.8830e-08,3.90625e-05,0.000164062
-2.8430e-08,-5.46875e-05,0.000142187
-2.8030e-08,-0.00024375,5.9375e-05
-2.7630e-08,-0.000326562,1.5625e-06
-2.7230e-08,-0.000325,-4.0625e-05
-2.6830e-08,-0.000140625,-8.59375e-05
-2.6430e-08,4.21875e-05,-0.000178125
-2.6030e-08,0.0001125,-0.00019375
-2.5630e-08,8.28125e-05,-0.000246875
-2.5230e-08,-7.65625e-05,-0.000275
-2.4830e-08,-0.000228125,-0.000301563
-2.4430e-08,-0.000207812,-0.000314063
-2.4030e-08,1.71875e-05,-0.000304688
-2.3630e-08,0.000282812,-0.000240625
-2.3230e-08,0.00036875,-0.000215625
-2.2830e-08,0.000195312,-0.000176563
-2.2430e-08,-5.3125e-05,-0.000135938
-2.2030e-08,-0.00025625,-0.000117188
-2.1630e-08,-0.0002625,-3.4375e-05
-2.1230e-08,-0.000192187,0.00014375
-2.0830e-08,-0.00015625,0.0001875
-2.0430e-08,3.125e-06,0.0002875
-2.0030e-08,0.000164063,0.000382812
-1.9630e-08,0.000125,0.000409375
-1.9230e-08,-1.5625e-06,0.000459375
-1.8830e-08,-0.000270313,0.000445312
-1.8430e-08,-0.0004625,0.000409375
-1.8030e-08,-0.000476563,0.000440625
-1.7630e-08,-0.000364062,0.000421875
-1.7230e-08,-0.000135937,0.000395312
-1.6830e-08,0.0001125,0.000339063
-1.6430e-08,0.000267188,0.0002875
-1.6030e-08,0.000246875,0.00021875
-1.5630e-08,5.46875e-05,0.000170312
-1.5230e-08,-0.000135937,0.0001
-1.4830e-08,-0.000148438,8.59375e-05
-1.4430e-08,1.875e-05,2.8125e-05
-1.4030e-08,0.000125,-2.5e-05
-1.3630e-08,0.000178125,-7.03125e-05
-1.3230e-08,0.00010625,-0.000123438
-1.2830e-08,4.375e-05,-0.000140625
-1.2430e-08,-2.34375e-05,-0.00020625
-1.2030e-08,-2.8125e-05,-0.000196875
-1.1630e-08,-1.25e-05,-0.000190625
