LECROYWaveRunner,41075,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,12-Nov-2024 18:44:23,0                 
Time,Ampl
-1.18418e-08,0.1231848
-1.17418e-08,0.1233275
-1.16418e-08,0.1234482
-1.15418e-08,0.1235007
-1.14418e-08,0.1235286
-1.13418e-08,0.1235565
-1.12418e-08,0.1235481
-1.11418e-08,0.1234903
-1.10418e-08,0.1234495
-1.09418e-08,0.123456
-1.08418e-08,0.1234501
-1.07418e-08,0.1233781
-1.06418e-08,0.1232821
-1.05418e-08,0.1232737
-1.04418e-08,0.1232938
-1.03418e-08,0.1232017
-1.02418e-08,0.1230402
-1.01418e-08,0.1228793
-1.00418e-08,0.1227366
-9.94179e-09,0.1226309
-9.84179e-09,0.1225245
-9.74179e-09,0.1224097
-9.64179e-09,0.1222638
-9.54179e-09,0.1220776
-9.44179e-09,0.1218694
-9.34179e-09,0.1215899
-9.24179e-09,0.1213064
-9.14179e-09,0.1211274
-9.04179e-09,0.1210048
-8.94179e-09,0.1208971
-8.84179e-09,0.1208498
-8.74179e-09,0.1209315
-8.64179e-09,0.1211151
-8.54179e-09,0.1212954
-8.44179e-09,0.1214472
-8.34179e-09,0.121621
-8.24179e-09,0.1218396
-8.14179e-09,0.1220666
-8.04179e-09,0.1222852
-7.94179e-09,0.1225622
-7.84179e-09,0.1228618
-7.74179e-09,0.1230759
-7.64179e-09,0.1231757
-7.54179e-09,0.1231485
-7.44179e-09,0.123035
-7.34179e-09,0.1228702
-7.24179e-09,0.1226238
-7.14179e-09,0.1223325
-7.04179e-09,0.1221146
-6.94179e-09,0.122053
-6.84179e-09,0.122088
-6.74179e-09,0.1221743
-6.64179e-09,0.1223384
-6.54179e-09,0.1225913
-6.44179e-09,0.1228664
-6.34179e-09,0.12307
-6.24179e-09,0.1231907
-6.14179e-09,0.1232484
-6.04179e-09,0.123214
-5.94179e-09,0.1230421
-5.84179e-09,0.1228132
-5.74179e-09,0.1226666
-5.64179e-09,0.1225972
-5.54179e-09,0.1225628
-5.44179e-09,0.1225563
-5.34179e-09,0.1225602
-5.24179e-09,0.1226303
-5.14179e-09,0.1227697
-5.04179e-09,0.1228326
-4.94179e-09,0.1227554
-4.84179e-09,0.1226147
-4.74179e-09,0.122509
-4.64179e-09,0.1224681
-4.54179e-09,0.1224882
-4.44179e-09,0.1225142
-4.34179e-09,0.1224629
-4.24179e-09,0.1223948
-4.14179e-09,0.122424
-4.04179e-09,0.1225297
-3.94179e-09,0.1226452
-3.84179e-09,0.1227678
-3.74179e-09,0.1229157
-3.64179e-09,0.1230583
-3.54179e-09,0.123168
-3.44179e-09,0.1232555
-3.34179e-09,0.1233567
-3.24179e-09,0.1234294
-3.14179e-09,0.1233911
-3.04179e-09,0.1232769
-2.94179e-09,0.1231148
-2.84179e-09,0.1228929
-2.74179e-09,0.122662
-2.64179e-09,0.1224837
-2.54179e-09,0.1223702
-2.44179e-09,0.1223332
-2.34179e-09,0.1223799
-2.24179e-09,0.1224694
-2.14179e-09,0.1225667
-2.04179e-09,0.1226374
-1.94179e-09,0.1226646
-1.84179e-09,0.1227094
-1.74179e-09,0.1228229
-1.64179e-09,0.1229611
-1.54179e-09,0.1231213
-1.44179e-09,0.123312
-1.34179e-09,0.1234767
-1.24179e-09,0.1235695
-1.14179e-09,0.1235721
-1.04179e-09,0.1235273
-9.41789e-10,0.1234929
-8.41789e-10,0.1234566
-7.41789e-10,0.1234397
-6.41789e-10,0.1235014
-5.41789e-10,0.1235954
-4.41789e-10,0.1236492
-3.41789e-10,0.1236635
-2.41789e-10,0.1236382
-1.41789e-10,0.1235494
-4.1789e-11,0.1233814
5.8211e-11,0.1231485
1.58211e-10,0.1228891
2.58211e-10,0.1226277
3.58211e-10,0.1223708
4.58211e-10,0.1221853
5.58211e-10,0.12216
6.58211e-10,0.1222132
7.58211e-10,0.1222164
8.58211e-10,0.1222054
9.58211e-10,0.1221957
1.05821e-09,0.122149
1.15821e-09,0.1220731
1.25821e-09,0.12192
1.35821e-09,0.1216742
1.45821e-09,0.1214005
1.55821e-09,0.1211313
1.65821e-09,0.12094
1.75821e-09,0.1209127
1.85821e-09,0.1210327
1.95821e-09,0.1212169
2.05821e-09,0.121453
2.15821e-09,0.1217105
2.25821e-09,0.1218402
2.35821e-09,0.1217793
2.45821e-09,0.1216774
2.55821e-09,0.1216833
2.65821e-09,0.1217371
2.75821e-09,0.1217533
2.85821e-09,0.1217728
2.95821e-09,0.121848
3.05821e-09,0.122051
3.15821e-09,0.1223572
3.25821e-09,0.1226627
3.35821e-09,0.1229384
3.45821e-09,0.1231485
3.55821e-09,0.1232302
3.65821e-09,0.1232134
3.75821e-09,0.1231991
3.85821e-09,0.1231505
3.95821e-09,0.1230071
4.05821e-09,0.122891
4.15821e-09,0.1228437
4.25821e-09,0.1227509
4.35821e-09,0.1226076
4.45821e-09,0.1225038
4.55821e-09,0.1224221
4.65821e-09,0.1223228
4.75821e-09,0.1222495
4.85821e-09,0.1222009
4.95821e-09,0.1221834
5.05821e-09,0.1222281
5.15821e-09,0.1222657
5.25821e-09,0.1222391
5.35821e-09,0.1221431
5.45821e-09,0.1219479
5.55821e-09,0.1216755
5.65821e-09,0.1214809
5.75821e-09,0.1214537
5.85821e-09,0.1215081
5.95821e-09,0.1215775
6.05821e-09,0.1216586
6.15821e-09,0.1217656
6.25821e-09,0.1218895
6.35821e-09,0.1219972
6.45821e-09,0.1221101
6.55821e-09,0.1222307
6.65821e-09,0.1222897
6.75821e-09,0.1222138
6.85821e-09,0.1220536
6.95821e-09,0.1219544
7.05821e-09,0.1219233
7.15821e-09,0.1219272
7.25821e-09,0.1220257
7.35821e-09,0.1221633
7.45821e-09,0.1222398
7.55821e-09,0.1222586
7.65821e-09,0.1222528
7.75821e-09,0.1222871
7.85821e-09,0.122424
7.95821e-09,0.1226037
8.05821e-09,0.122723
8.15821e-09,0.1227846
8.25821e-09,0.1228197
8.35821e-09,0.122808
8.45821e-09,0.1227451
8.55821e-09,0.1226581
8.65821e-09,0.1225887
8.75821e-09,0.1225596
8.85821e-09,0.1225563
8.95821e-09,0.1226056
9.05821e-09,0.1227308
9.15821e-09,0.1228981
9.25821e-09,0.1230765
9.35821e-09,0.1232082
9.45821e-09,0.1232581
9.55821e-09,0.123238
9.65821e-09,0.1231219
9.75821e-09,0.1229533
9.85821e-09,0.1228151
9.95821e-09,0.1227133
1.00582e-08,0.122675
1.01582e-08,0.1227172
1.02582e-08,0.1228028
1.03582e-08,0.1228994
1.04582e-08,0.1230136
1.05582e-08,0.1231602
1.06582e-08,0.1233048
1.07582e-08,0.1233729
1.08582e-08,0.1233191
1.09582e-08,0.1231732
1.10582e-08,0.1229474
1.11582e-08,0.1226873
1.12582e-08,0.1224882
1.13582e-08,0.1223449
1.14582e-08,0.1222476
1.15582e-08,0.1222138
1.16582e-08,0.1222151
1.17582e-08,0.1222476
1.18582e-08,0.1222936
1.19582e-08,0.1222975
1.20582e-08,0.122245
1.21582e-08,0.1221386
1.22582e-08,0.1219654
1.23582e-08,0.1217767
1.24582e-08,0.1216612
1.25582e-08,0.1216482
1.26582e-08,0.1216697
1.27582e-08,0.1216236
1.28582e-08,0.1215399
1.29582e-08,0.1214679
1.30582e-08,0.1214154
1.31582e-08,0.12144
1.32582e-08,0.1215821
1.33582e-08,0.1218123
1.34582e-08,0.1220549
1.35582e-08,0.1222171
1.36582e-08,0.1222949
1.37582e-08,0.1223741
1.38582e-08,0.1224778
1.39582e-08,0.1225557
1.40582e-08,0.1226296
1.41582e-08,0.1227282
1.42582e-08,0.1228034
1.43582e-08,0.1228547
1.44582e-08,0.1229157
1.45582e-08,0.1230129
1.46582e-08,0.1231563
1.47582e-08,0.1233022
1.48582e-08,0.1233943
1.49582e-08,0.123467
1.50582e-08,0.1235831
1.51582e-08,0.1236719
1.52582e-08,0.1236635
1.53582e-08,0.123611
1.54582e-08,0.1235734
1.55582e-08,0.1235377
1.56582e-08,0.1234774
1.57582e-08,0.1234203
1.58582e-08,0.1233716
1.59582e-08,0.1233288
1.60582e-08,0.12331
1.61582e-08,0.1233081
1.62582e-08,0.1233554
1.63582e-08,0.1234566
1.64582e-08,0.1235195
1.65582e-08,0.1235176
1.66582e-08,0.1235208
1.67582e-08,0.1235234
1.68582e-08,0.1235033
1.69582e-08,0.1234871
1.70582e-08,0.1234806
1.71582e-08,0.12348
1.72582e-08,0.1234812
