LECROYWaveRunner,41075,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,12-Nov-2024 18:46:16,0                 
Time,Ampl
-1.18707e-08,0.1224019
-1.17707e-08,0.1223935
-1.16707e-08,0.1223299
-1.15707e-08,0.1223066
-1.14707e-08,0.1223501
-1.13707e-08,0.122411
-1.12707e-08,0.1225323
-1.11707e-08,0.1226724
-1.10707e-08,0.1227224
-1.09707e-08,0.1226776
-1.08707e-08,0.1226089
-1.07707e-08,0.1225265
-1.06707e-08,0.1223961
-1.05707e-08,0.1222327
-1.04707e-08,0.1220381
-1.03707e-08,0.1218921
-1.02707e-08,0.1218798
-1.01707e-08,0.1219758
-1.00707e-08,0.1221607
-9.97073e-09,0.1223598
-9.87073e-09,0.1225239
-9.77073e-09,0.1226588
-9.67073e-09,0.122736
-9.57073e-09,0.1227366
-9.47073e-09,0.1226718
-9.37073e-09,0.1225797
-9.27073e-09,0.1224629
-9.17073e-09,0.1223559
-9.07073e-09,0.1223079
-8.97073e-09,0.1223008
-8.87073e-09,0.1223299
-8.77073e-09,0.1223981
-8.67073e-09,0.1224843
-8.57073e-09,0.1225738
-8.47073e-09,0.1226614
-8.37073e-09,0.1227464
-8.27073e-09,0.1227866
-8.17073e-09,0.122749
-8.07073e-09,0.1226886
-7.97073e-09,0.1226102
-7.87073e-09,0.1225453
-7.77073e-09,0.1225622
-7.67073e-09,0.122614
-7.57073e-09,0.1227133
-7.47073e-09,0.1228832
-7.37073e-09,0.1230259
-7.27073e-09,0.1231096
-7.17073e-09,0.1231978
-7.07073e-09,0.1233074
-6.97073e-09,0.1233872
-6.87073e-09,0.1233943
-6.77073e-09,0.1233347
-6.67073e-09,0.1232445
-6.57073e-09,0.1231485
-6.47073e-09,0.1230363
-6.37073e-09,0.1229345
-6.27073e-09,0.1229111
-6.17073e-09,0.1228988
-6.07073e-09,0.1228307
-5.97073e-09,0.1227827
-5.87073e-09,0.1227879
-5.77073e-09,0.1228047
-5.67073e-09,0.1228378
-5.57073e-09,0.122902
-5.47073e-09,0.1230065
-5.37073e-09,0.1230668
-5.27073e-09,0.1229967
-5.17073e-09,0.1228625
-5.07073e-09,0.1227152
-4.97073e-09,0.1225985
-4.87073e-09,0.1225291
