Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,4e-07,
Horizontal Delay,2.62e-08,
Sample Interval,4e-10,
Record Length,10000,
Gating,49.1100% to 51.6100%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.02,
Vertical Position,-4.98,
,,
,,
,,
Label,,
TIME,CH1,CH4
-9.4000e-09,0.0536563,-0.00779688
-9.0000e-09,0.053675,-0.00784375
-8.6000e-09,0.053675,-0.00785938
-8.2000e-09,0.05365,-0.00773438
-7.8000e-09,0.053675,-0.00764063
-7.4000e-09,0.0536813,-0.0075625
-7.0000e-09,0.0536313,-0.00782813
-6.6000e-09,0.0537469,-0.00748438
-6.2000e-09,0.0537344,-0.0075625
-5.8000e-09,0.0536406,-0.0076875
-5.4000e-09,0.0536281,-0.00782813
-5.0000e-09,0.0536406,-0.00789063
-4.6000e-09,0.0537188,-0.0075625
-4.2000e-09,0.0536781,-0.00770313
-3.8000e-09,0.0536406,-0.00792188
-3.4000e-09,0.0536438,-0.00773438
-3.0000e-09,0.0536625,-0.00764063
-2.6000e-09,0.0536469,-0.00773438
-2.2000e-09,0.0536594,-0.00782813
-1.8000e-09,0.05365,-0.00771875
-1.4000e-09,0.0536875,-0.00767188
-1.0000e-09,0.0536531,-0.008
-6.0000e-10,0.0536344,-0.00398438
-2.0000e-10,0.0536906,0.0544687
2.0000e-10,0.0536781,0.20525
6.0000e-10,0.0536688,0.359938
1.0000e-09,0.0536875,0.439859
1.4000e-09,0.0536844,0.464672
1.8000e-09,0.0536969,0.474094
2.2000e-09,0.0537375,0.481547
2.6000e-09,0.0536844,0.483047
3.0000e-09,0.0537031,0.481984
3.4000e-09,0.0536594,0.480219
3.8000e-09,0.0536594,0.479406
4.2000e-09,0.0536406,0.478703
4.6000e-09,0.0536656,0.480172
5.0000e-09,0.0536594,0.481313
5.4000e-09,0.0537031,0.480875
5.8000e-09,0.0536156,0.480906
6.2000e-09,0.0537188,0.482719
6.6000e-09,0.053725,0.482531
7.0000e-09,0.0536469,0.482531
7.4000e-09,0.0536469,0.482625
7.8000e-09,0.0536031,0.48275
8.2000e-09,0.0536563,0.482609
8.6000e-09,0.0536844,0.482969
9.0000e-09,0.0536438,0.482688
9.4000e-09,0.0536813,0.484672
9.8000e-09,0.0537656,0.484875
1.0200e-08,0.0537,0.478563
1.0600e-08,0.0536563,0.471812
1.1000e-08,0.05365,0.471297
1.1400e-08,0.0536469,0.474766
1.1800e-08,0.0536531,0.476984
1.2200e-08,0.0536531,0.478281
1.2600e-08,0.0536813,0.479609
1.3000e-08,0.0536688,0.479109
1.3400e-08,0.0536813,0.478422
1.3800e-08,0.0536625,0.478391
1.4200e-08,0.0536531,0.478938
1.4600e-08,0.0536344,0.477859
1.5000e-08,0.0536906,0.477672
1.5400e-08,0.0536313,0.476703
1.5800e-08,0.0536375,0.477453
1.6200e-08,0.0536531,0.478172
1.6600e-08,0.0537031,0.477141
1.7000e-08,0.0537031,0.474797
1.7400e-08,0.0536625,0.473109
1.7800e-08,0.0536625,0.473656
1.8200e-08,0.0536844,0.474094
