Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,
1.9000e-08,0.0537469,0.47525
1.9400e-08,0.0537063,0.474547
1.9800e-08,0.053625,0.474203
2.0200e-08,0.0536313,0.473344
2.0600e-08,0.0536813,0.473141
2.1000e-08,0.0537156,0.472484
2.1400e-08,0.0537031,0.472516
2.1800e-08,0.0536188,0.471938
2.2200e-08,0.0536344,0.471812
2.2600e-08,0.0536375,0.471625
2.3000e-08,0.0536469,0.471187
2.3400e-08,0.0536719,0.471078
2.3800e-08,0.0536531,0.471141
2.4200e-08,0.0536313,0.470391
2.4600e-08,0.0536719,0.469891
2.5000e-08,0.0536813,0.469187
2.5400e-08,0.0536906,0.469437
2.5800e-08,0.0537125,0.469047
2.6200e-08,0.0537063,0.468516
2.6600e-08,0.0536438,0.468109
2.7000e-08,0.0536688,0.468437
2.7400e-08,0.0536719,0.468109
2.7800e-08,0.05375,0.467812
2.8200e-08,0.0537063,0.467203
2.8600e-08,0.05365,0.467297
2.9000e-08,0.0536656,0.466469
2.9400e-08,0.0536625,0.466234
2.9800e-08,0.0536063,0.465562
3.0200e-08,0.0536531,0.465344
3.0600e-08,0.0536688,0.465203
3.1000e-08,0.0537094,0.464703
3.1400e-08,0.0536281,0.464406
3.1800e-08,0.0537125,0.464672
3.2200e-08,0.0536844,0.464422
3.2600e-08,0.0536344,0.464266
3.3000e-08,0.0536844,0.464109
3.3400e-08,0.0536344,0.463922
3.3800e-08,0.0536469,0.463875
3.4200e-08,0.0537156,0.463797
3.4600e-08,0.0536406,0.463156
3.5000e-08,0.0537,0.4635
3.5400e-08,0.053725,0.463172
3.5800e-08,0.0536531,0.462828
3.6200e-08,0.053675,0.462141
3.6600e-08,0.0536375,0.461953
3.7000e-08,0.05365,0.461547
3.7400e-08,0.0536344,0.460922
3.7800e-08,0.0537031,0.460797
3.8200e-08,0.0536531,0.460625
3.8600e-08,0.0537063,0.460328
3.9000e-08,0.0536531,0.459984
3.9400e-08,0.0536344,0.459969
3.9800e-08,0.053675,0.459859
4.0200e-08,0.0536469,0.459547
4.0600e-08,0.0537,0.459641
4.1000e-08,0.0536281,0.459344
4.1400e-08,0.053675,0.459125
4.1800e-08,0.0536563,0.458734
4.2200e-08,0.0536469,0.458641
4.2600e-08,0.0536594,0.458016
4.3000e-08,0.0536281,0.457609
4.3400e-08,0.053625,0.457937
4.3800e-08,0.0536969,0.457609
4.4200e-08,0.0536469,0.456703
4.4600e-08,0.0543688,0.457203
4.5000e-08,0.0573688,0.456781
4.5400e-08,0.0658813,0.456328
4.5800e-08,0.0826156,0.456047
4.6200e-08,0.107253,0.456016
4.6600e-08,0.135694,0.455859
4.7000e-08,0.160994,0.455859
4.7400e-08,0.177834,0.455141
4.7800e-08,0.183497,0.455172
4.8200e-08,0.180147,0.455094
4.8600e-08,0.172594,0.454562
4.9000e-08,0.166006,0.454656
4.9400e-08,0.162922,0.445328
4.9800e-08,0.162941,0.368234
5.0200e-08,0.164022,0.207922
5.0600e-08,0.164166,0.0667187
5.1000e-08,0.162516,3.125e-05
5.1400e-08,0.159738,-0.0242188
5.1800e-08,0.157347,-0.0352656
5.2200e-08,0.156788,-0.0407969
5.2600e-08,0.158259,-0.0423125
5.3000e-08,0.161056,-0.04175
5.3400e-08,0.163763,-0.0394063
5.3800e-08,0.165197,-0.0387031
5.4200e-08,0.164956,-0.03975
5.4600e-08,0.16345,-0.0405
5.5000e-08,0.161678,-0.04125
5.5400e-08,0.160656,-0.0423437
5.5800e-08,0.160788,-0.0428437
5.6200e-08,0.161653,-0.0432656
5.6600e-08,0.162828,-0.0435938
5.7000e-08,0.163347,-0.0439531
5.7400e-08,0.163228,-0.0435156
5.7800e-08,0.162422,-0.0437188
5.8200e-08,0.161469,-0.0441719
5.8600e-08,0.160978,-0.0441094
5.9000e-08,0.161109,-0.0451094
5.9400e-08,0.161572,-0.0477656
5.9800e-08,0.162244,-0.0484063
6.0200e-08,0.162528,-0.0463125
6.0600e-08,0.162494,-0.0400469
6.1000e-08,0.162125,-0.038
6.1400e-08,0.161534,-0.0404844
6.1800e-08,0.161209,-0.0426094
6.2200e-08,0.161094,-0.0432813
6.2600e-08,0.161078,-0.04375
6.3000e-08,0.161203,-0.0439375
6.3400e-08,0.161194,-0.0439375
6.3800e-08,0.161341,-0.0439531
6.4200e-08,0.161175,-0.0443125
6.4600e-08,0.161069,-0.0442656
6.5000e-08,0.160903,-0.0437656
6.5400e-08,0.16105,-0.043625
6.5800e-08,0.161013,-0.0450156
6.6200e-08,0.161178,-0.0451094
6.6600e-08,0.161125,-0.0438281
6.7000e-08,0.161009,-0.0424844
6.7400e-08,0.160891,-0.0426719
6.7800e-08,0.160716,-0.0427031
6.8200e-08,0.160469,-0.0431719
6.8600e-08,0.160281,-0.0435156
6.9000e-08,0.160334,-0.0434375
6.9400e-08,0.160153,-0.0434219
6.9800e-08,0.160069,-0.0435469
7.0200e-08,0.160197,-0.0429375
7.0600e-08,0.160028,-0.0426875
7.1000e-08,0.159894,-0.0426406
7.1400e-08,0.159797,-0.0430469
7.1800e-08,0.159719,-0.0427969
7.2200e-08,0.159575,-0.0425312
7.2600e-08,0.159575,-0.04225
7.3000e-08,0.159478,-0.0428281
7.3400e-08,0.159434,-0.0426875
7.3800e-08,0.159331,-0.0421875
7.4200e-08,0.159266,-0.0424844
7.4600e-08,0.159144,-0.04275
7.5000e-08,0.159028,-0.0423594
7.5400e-08,0.158919,-0.0423437
7.5800e-08,0.158844,-0.0422344
7.6200e-08,0.158697,-0.0425156
7.6600e-08,0.158709,-0.0415312
7.7000e-08,0.158628,-0.0419531
7.7400e-08,0.158513,-0.0420781
7.7800e-08,0.15845,-0.0420625
7.8200e-08,0.158356,-0.0416406
7.8600e-08,0.158197,-0.0422656
7.9000e-08,0.158125,-0.0415
7.9400e-08,0.157975,-0.0415469
7.9800e-08,0.157909,-0.0414688
8.0200e-08,0.157725,-0.0419844
8.0600e-08,0.157709,-0.0416875
8.1000e-08,0.157625,-0.0415156
8.1400e-08,0.157575,-0.0419844
8.1800e-08,0.157544,-0.0410781
8.2200e-08,0.157441,-0.0411563
8.2600e-08,0.1574,-0.0409688
8.3000e-08,0.157325,-0.0409688
8.3400e-08,0.157169,-0.0414531
8.3800e-08,0.156981,-0.0415938
8.4200e-08,0.156906,-0.0417813
8.4600e-08,0.156816,-0.0411719
8.5000e-08,0.156753,-0.041375
8.5400e-08,0.156713,-0.0409688
8.5800e-08,0.15655,-0.0411875
8.6200e-08,0.156488,-0.0409531
8.6600e-08,0.156456,-0.0407969
8.7000e-08,0.156344,-0.0412187
8.7400e-08,0.156134,-0.0408594
8.7800e-08,0.156081,-0.0407969
8.8200e-08,0.156059,-0.0409688
8.8600e-08,0.155925,-0.0409688
8.9000e-08,0.155709,-0.0413125
8.9400e-08,0.155859,-0.0403594
8.9800e-08,0.155713,-0.0407187
9.0200e-08,0.155588,-0.0411406

