Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,4e-09,
Horizontal Delay,8.28e-09,
Sample Interval,4e-10,
Record Length,10000,
Gating,49.4900% to 50.500%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0.0602,
Vertical Scale,0.02,
Vertical Position,-3.42,
,,
,,
,,
Label,,
TIME,CH1,CH4
-1.2120e-08,0.089375,-0.00334687
-1.1720e-08,0.0895375,-0.00309687
-1.1320e-08,0.0894687,-0.00319375
-1.0920e-08,0.0894094,-0.00326562
-1.0520e-08,0.0893781,-0.00332187
-1.0120e-08,0.0893969,-0.00332187
-9.7200e-09,0.0894437,-0.00327188
-9.3200e-09,0.0894875,-0.00318125
-8.9200e-09,0.0893437,-0.00332187
-8.5200e-09,0.0893937,-0.00328125
-8.1200e-09,0.0895781,-0.00320625
-7.7200e-09,0.0894844,-0.0032125
-7.3200e-09,0.0894187,-0.00330312
-6.9200e-09,0.0894437,-0.003225
-6.5200e-09,0.0893594,-0.00326875
-6.1200e-09,0.0893281,-0.0032875
-5.7200e-09,0.0893,-0.0033
-5.3200e-09,0.0895437,-0.00324375
-4.9200e-09,0.0895562,-0.00322187
-4.5200e-09,0.0894687,-0.00322187
-4.1200e-09,0.0893875,-0.00325625
-3.7200e-09,0.0893844,-0.00322187
-3.3200e-09,0.0893156,-0.00327188
-2.9200e-09,0.0894844,-0.00317812
-2.5200e-09,0.0894719,-0.00325
-2.1200e-09,0.0894656,-0.003175
-1.7200e-09,0.0893969,-0.00330625
-1.3200e-09,0.089375,-0.00339062
-9.2000e-10,0.0893625,-0.000215625
-5.2000e-10,0.0893469,0.0202094
-1.2000e-10,0.0894875,0.0575875
2.8000e-10,0.0895,0.087675
6.8000e-10,0.0894594,0.10095
1.0800e-09,0.0895187,0.105806
1.4800e-09,0.0894625,0.108119
1.8800e-09,0.0894344,0.109306
2.2800e-09,0.0892875,0.109563
2.6800e-09,0.089325,0.109247
3.0800e-09,0.0893937,0.108894
3.4800e-09,0.0894031,0.108494
3.8800e-09,0.0893656,0.108272
4.2800e-09,0.0894906,0.10855
4.6800e-09,0.0895125,0.108606
5.0800e-09,0.0894594,0.108553
5.4800e-09,0.0893625,0.108578
5.8800e-09,0.0894437,0.108759
6.2800e-09,0.0894125,0.108763
6.6800e-09,0.0893531,0.108878
7.0800e-09,0.0893406,0.10875
7.4800e-09,0.0894781,0.108809
7.8800e-09,0.0894812,0.108781
8.2800e-09,0.0894812,0.108881
8.6800e-09,0.08945,0.109219
9.0800e-09,0.0894687,0.109484
9.4800e-09,0.0893719,0.108291
9.8800e-09,0.08945,0.10655
1.0280e-08,0.089375,0.105659
1.0680e-08,0.0894344,0.105794
1.1080e-08,0.089375,0.106025
1.1480e-08,0.0894156,0.1064
1.1880e-08,0.0893969,0.106666
1.2280e-08,0.0893469,0.106503
1.2680e-08,0.0894375,0.106278
1.3080e-08,0.0894656,0.106209
1.3480e-08,0.0896969,0.106291
1.3880e-08,0.09165,0.106447
1.4280e-08,0.0969094,0.106278
1.4680e-08,0.107878,0.1062
1.5080e-08,0.123706,0.106122
1.5480e-08,0.141409,0.106309
1.5880e-08,0.157219,0.10645
1.6280e-08,0.168666,0.106066
1.6680e-08,0.175272,0.105425
1.7080e-08,0.178256,0.105316
1.7480e-08,0.179787,0.105513
1.7880e-08,0.181331,0.105503
1.8280e-08,0.183516,0.105453
1.8680e-08,0.186091,0.105594
1.9080e-08,0.188356,0.105431
1.9480e-08,0.189903,0.105284
1.9880e-08,0.190331,0.105197
2.0280e-08,0.190106,0.105231
2.0680e-08,0.189481,0.105238
2.1080e-08,0.189172,0.105006
2.1480e-08,0.189341,0.104919
2.1880e-08,0.190234,0.105003
2.2280e-08,0.191309,0.104872
2.2680e-08,0.192284,0.104872
2.3080e-08,0.192669,0.104831
2.3480e-08,0.192528,0.104822
2.3880e-08,0.192106,0.104616
2.4280e-08,0.191641,0.104581
2.4680e-08,0.191331,0.104634
2.5080e-08,0.191319,0.104519
2.5480e-08,0.191344,0.104444
2.5880e-08,0.191519,0.104419
2.6280e-08,0.192103,0.104391
2.6680e-08,0.193619,0.104319
2.7080e-08,0.196228,0.104153
2.7480e-08,0.199412,0.104134
2.7880e-08,0.201797,0.104022

