Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,4e-09,
Horizontal Delay,8.28e-09,
Sample Interval,4e-10,
Record Length,10000,
Gating,49.4900% to 50.500%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0.0602,
Vertical Scale,0.02,
Vertical Position,-3.42,
,,
,,
,,
Label,,
TIME,CH1,CH4
-1.2120e-08,0.0892719,-0.00346875
-1.1720e-08,0.0895094,-0.00327812
-1.1320e-08,0.0894531,-0.00329375
-1.0920e-08,0.0893531,-0.00333438
-1.0520e-08,0.0893375,-0.00338125
-1.0120e-08,0.0893906,-0.00333125
-9.7200e-09,0.0894219,-0.0032875
-9.3200e-09,0.0894594,-0.00325
-8.9200e-09,0.0893781,-0.00336875
-8.5200e-09,0.0893875,-0.00334375
-8.1200e-09,0.0894906,-0.00333125
-7.7200e-09,0.0894156,-0.003325
-7.3200e-09,0.0893531,-0.00334062
-6.9200e-09,0.0894656,-0.003275
-6.5200e-09,0.0894031,-0.00335937
-6.1200e-09,0.08945,-0.00332187
-5.7200e-09,0.0893344,-0.00336875
-5.3200e-09,0.0894469,-0.0032875
-4.9200e-09,0.0894719,-0.00325625
-4.5200e-09,0.0894219,-0.00330312
-4.1200e-09,0.0894375,-0.00334687
-3.7200e-09,0.0894687,-0.003275
-3.3200e-09,0.0894687,-0.00335625
-2.9200e-09,0.0895,-0.00321875
-2.5200e-09,0.0894219,-0.00330937
-2.1200e-09,0.0894469,-0.00331562
-1.7200e-09,0.0894156,-0.00342187
-1.3200e-09,0.0893812,-0.00344687
-9.2000e-10,0.0893781,-0.000290625
-5.2000e-10,0.0893719,0.0200875
-1.2000e-10,0.0895094,0.0574594
2.8000e-10,0.0894406,0.0875281
6.8000e-10,0.0892937,0.100725
1.0800e-09,0.0895187,0.105744
1.4800e-09,0.0894156,0.108053
1.8800e-09,0.0893687,0.1093
2.2800e-09,0.0892594,0.1095
2.6800e-09,0.0893906,0.109222
3.0800e-09,0.0893844,0.108772
3.4800e-09,0.0894312,0.108463
3.8800e-09,0.0892469,0.108247
4.2800e-09,0.0893656,0.108463
4.6800e-09,0.0893625,0.10855
5.0800e-09,0.0894031,0.108506
5.4800e-09,0.0894094,0.108481
5.8800e-09,0.0894375,0.108628
6.2800e-09,0.0893469,0.108681
6.6800e-09,0.0894187,0.108803
7.0800e-09,0.08935,0.108666
7.4800e-09,0.0895187,0.108706
7.8800e-09,0.0894437,0.108731
8.2800e-09,0.0894187,0.108881
8.6800e-09,0.0893344,0.109188
9.0800e-09,0.0894125,0.108966
9.4800e-09,0.08935,0.107259
9.8800e-09,0.0895125,0.105841
1.0280e-08,0.0894562,0.105491
1.0680e-08,0.0894187,0.105713
1.1080e-08,0.0893156,0.106069
1.1480e-08,0.0893719,0.106581
1.1880e-08,0.0893406,0.10665
1.2280e-08,0.0893156,0.106313
1.2680e-08,0.0893844,0.106175
1.3080e-08,0.0894187,0.106197
1.3480e-08,0.0897031,0.106138
1.3880e-08,0.0915469,0.106197
1.4280e-08,0.096825,0.106266
1.4680e-08,0.107772,0.106091
1.5080e-08,0.123872,0.106006
1.5480e-08,0.142509,0.106191
1.5880e-08,0.159278,0.106378
1.6280e-08,0.171322,0.105975
1.6680e-08,0.177481,0.105325
1.7080e-08,0.179613,0.105263
1.7480e-08,0.180378,0.105413
1.7880e-08,0.181481,0.105428
1.8280e-08,0.183631,0.105378
1.8680e-08,0.186437,0.105525
1.9080e-08,0.188869,0.105341
1.9480e-08,0.190409,0.105194
1.9880e-08,0.190806,0.105194
2.0280e-08,0.190391,0.105228
2.0680e-08,0.189584,0.105053
2.1080e-08,0.189112,0.104894
2.1480e-08,0.189306,0.104938
2.1880e-08,0.190266,0.105003
2.2280e-08,0.191491,0.104766
2.2680e-08,0.192562,0.104875
2.3080e-08,0.192797,0.104816
2.3480e-08,0.192684,0.104694
2.3880e-08,0.192209,0.104572
2.4280e-08,0.191734,0.104556
2.4680e-08,0.1914,0.104525
2.5080e-08,0.191234,0.104434
2.5480e-08,0.191219,0.104472
2.5880e-08,0.191422,0.104438
2.6280e-08,0.192097,0.104266
2.6680e-08,0.193716,0.104269
2.7080e-08,0.196444,0.10415
2.7480e-08,0.199672,0.104053
2.7880e-08,0.202216,0.103888

