Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,4e-09,
Horizontal Delay,8.28e-09,
Sample Interval,4e-10,
Record Length,10000,
Gating,49.4900% to 50.500%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0.0602,
Vertical Scale,0.02,
Vertical Position,-3.42,
,,
,,
,,
Label,,
TIME,CH1,CH4
-1.2120e-08,0.0894531,-0.00335
-1.1720e-08,0.0895625,-0.00320938
-1.1320e-08,0.0895281,-0.00325625
-1.0920e-08,0.0895437,-0.00327188
-1.0520e-08,0.0894406,-0.00334687
-1.0120e-08,0.0895406,-0.00329062
-9.7200e-09,0.0894625,-0.00326875
-9.3200e-09,0.089425,-0.00321875
-8.9200e-09,0.089375,-0.003375
-8.5200e-09,0.0894875,-0.00329062
-8.1200e-09,0.0896156,-0.0032
-7.7200e-09,0.0896125,-0.00325625
-7.3200e-09,0.0895312,-0.00330937
-6.9200e-09,0.0895656,-0.0032625
-6.5200e-09,0.0895344,-0.00331562
-6.1200e-09,0.0894937,-0.0033625
-5.7200e-09,0.0893625,-0.00336562
-5.3200e-09,0.0895469,-0.00325
-4.9200e-09,0.0895687,-0.00322812
-4.5200e-09,0.0895,-0.00330312
-4.1200e-09,0.0894875,-0.00327812
-3.7200e-09,0.0895469,-0.00322812
-3.3200e-09,0.0894781,-0.003275
-2.9200e-09,0.0895719,-0.00320313
-2.5200e-09,0.089525,-0.00328125
-2.1200e-09,0.0894562,-0.00325
-1.7200e-09,0.0894187,-0.00330625
-1.3200e-09,0.08945,-0.00344375
-9.2000e-10,0.089375,-0.0002375
-5.2000e-10,0.0894187,0.0201813
-1.2000e-10,0.0895719,0.0576063
2.8000e-10,0.0895875,0.08765
6.8000e-10,0.0895125,0.100944
1.0800e-09,0.0896344,0.105744
1.4800e-09,0.08955,0.108106
1.8800e-09,0.089475,0.109272
2.2800e-09,0.0893812,0.109531
2.6800e-09,0.0894125,0.109275
3.0800e-09,0.0895281,0.108853
3.4800e-09,0.0895937,0.108456
3.8800e-09,0.0895,0.1083
4.2800e-09,0.0895469,0.108488
4.6800e-09,0.0896062,0.108591
5.0800e-09,0.0895375,0.108519
5.4800e-09,0.0894812,0.108544
5.8800e-09,0.0895312,0.108666
6.2800e-09,0.0894375,0.108778
6.6800e-09,0.0894594,0.108813
7.0800e-09,0.0893312,0.10875
7.4800e-09,0.0895719,0.108794
7.8800e-09,0.08955,0.108797
8.2800e-09,0.089525,0.108906
8.6800e-09,0.0895156,0.108872
9.0800e-09,0.0895562,0.107872
9.4800e-09,0.0894812,0.105756
9.8800e-09,0.0894937,0.104816
1.0280e-08,0.0894375,0.104794
1.0680e-08,0.0895,0.105294
1.1080e-08,0.0894,0.105763
1.1480e-08,0.0894937,0.106172
1.1880e-08,0.08945,0.106419
1.2280e-08,0.089425,0.106247
1.2680e-08,0.0896312,0.106016
1.3080e-08,0.0898781,0.106103
1.3480e-08,0.0914469,0.106069
1.3880e-08,0.0965937,0.106081
1.4280e-08,0.107087,0.105938
1.4680e-08,0.122872,0.105888
1.5080e-08,0.140941,0.105809
1.5480e-08,0.157369,0.106003
1.5880e-08,0.169075,0.106225
1.6280e-08,0.175631,0.105847
1.6680e-08,0.178059,0.105144
1.7080e-08,0.178953,0.105056
1.7480e-08,0.179803,0.1052
1.7880e-08,0.181281,0.105281
1.8280e-08,0.1831,0.105272
1.8680e-08,0.184891,0.105225
1.9080e-08,0.186025,0.105122
1.9480e-08,0.186387,0.105075
1.9880e-08,0.186094,0.105069
2.0280e-08,0.185494,0.105075
2.0680e-08,0.185253,0.104941
2.1080e-08,0.185562,0.104788
2.1480e-08,0.186366,0.104653
2.1880e-08,0.1876,0.104731
2.2280e-08,0.188512,0.104625
2.2680e-08,0.189109,0.104734
2.3080e-08,0.189016,0.104578
2.3480e-08,0.188775,0.104503
2.3880e-08,0.188241,0.104428
2.4280e-08,0.1879,0.104422
2.4680e-08,0.187716,0.104325
2.5080e-08,0.187734,0.104281
2.5480e-08,0.188119,0.104253
2.5880e-08,0.18895,0.104238
2.6280e-08,0.190466,0.104131
2.6680e-08,0.192912,0.104122
2.7080e-08,0.196031,0.104034
2.7480e-08,0.198619,0.103906
2.7880e-08,0.19925,0.103763

