Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,4e-09,
Horizontal Delay,8.28e-09,
Sample Interval,4e-10,
Record Length,10000,
Gating,49.4900% to 50.500%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0.0602,
Vertical Scale,0.02,
Vertical Position,-3.42,
,,
,,
,,
Label,,
TIME,CH1,CH4
-1.2120e-08,0.0893,-0.00329687
-1.1720e-08,0.0894906,-0.00309375
-1.1320e-08,0.0894219,-0.00314688
-1.0920e-08,0.0893937,-0.00320625
-1.0520e-08,0.0892562,-0.00328437
-1.0120e-08,0.0893437,-0.00320313
-9.7200e-09,0.0893687,-0.0032125
-9.3200e-09,0.0894281,-0.00314688
-8.9200e-09,0.0892781,-0.00327188
-8.5200e-09,0.0893312,-0.00323437
-8.1200e-09,0.0893594,-0.00315
-7.7200e-09,0.0893125,-0.00317812
-7.3200e-09,0.089325,-0.00328437
-6.9200e-09,0.0893906,-0.00319062
-6.5200e-09,0.0893906,-0.00317812
-6.1200e-09,0.0893969,-0.00326875
-5.7200e-09,0.0892969,-0.00332812
-5.3200e-09,0.0894344,-0.0031625
-4.9200e-09,0.0894469,-0.00317187
-4.5200e-09,0.0893656,-0.0032
-4.1200e-09,0.0893375,-0.00322812
-3.7200e-09,0.0894312,-0.00318125
-3.3200e-09,0.0893531,-0.00325
-2.9200e-09,0.0895594,-0.0031625
-2.5200e-09,0.089475,-0.0031875
-2.1200e-09,0.0894875,-0.0032
-1.7200e-09,0.0894531,-0.00325937
-1.3200e-09,0.0894719,-0.0033375
-9.2000e-10,0.0893906,-0.000359375
-5.2000e-10,0.0893687,0.0198406
-1.2000e-10,0.089425,0.0571219
2.8000e-10,0.0894031,0.0874531
6.8000e-10,0.0893219,0.100938
1.0800e-09,0.0895781,0.105753
1.4800e-09,0.0895125,0.108125
1.8800e-09,0.0894687,0.109341
2.2800e-09,0.0893031,0.109572
2.6800e-09,0.0892812,0.109334
3.0800e-09,0.0892969,0.108931
3.4800e-09,0.0893094,0.108491
3.8800e-09,0.0892937,0.108366
4.2800e-09,0.0893875,0.10855
4.6800e-09,0.0894531,0.108659
5.0800e-09,0.0894094,0.108547
5.4800e-09,0.0894031,0.108613
5.8800e-09,0.0894531,0.108784
6.2800e-09,0.0893656,0.108819
6.6800e-09,0.0892969,0.108872
7.0800e-09,0.0892625,0.108756
7.4800e-09,0.0894937,0.108809
7.8800e-09,0.0895031,0.108791
8.2800e-09,0.0894937,0.108916
8.6800e-09,0.0894531,0.109263
9.0800e-09,0.0894781,0.109634
9.4800e-09,0.0894125,0.108431
9.8800e-09,0.0894469,0.106675
1.0280e-08,0.0893719,0.105725
1.0680e-08,0.0893937,0.105863
1.1080e-08,0.089325,0.106081
1.1480e-08,0.0893312,0.10645
1.1880e-08,0.0892844,0.106672
1.2280e-08,0.0892781,0.1064
1.2680e-08,0.0894406,0.106256
1.3080e-08,0.0895187,0.106203
1.3480e-08,0.0895312,0.106247
1.3880e-08,0.0904062,0.106313
1.4280e-08,0.0935281,0.106306
1.4680e-08,0.101447,0.106163
1.5080e-08,0.114716,0.106078
1.5480e-08,0.131506,0.106263
1.5880e-08,0.148241,0.106441
1.6280e-08,0.161528,0.10605
1.6680e-08,0.169931,0.105425
1.7080e-08,0.174388,0.105297
1.7480e-08,0.176666,0.105497
1.7880e-08,0.178528,0.105494
1.8280e-08,0.181044,0.105459
1.8680e-08,0.184044,0.1056
1.9080e-08,0.186847,0.105491
1.9480e-08,0.188922,0.105266
1.9880e-08,0.189944,0.105209
2.0280e-08,0.190137,0.105238
2.0680e-08,0.1896,0.105188
2.1080e-08,0.189219,0.105003
2.1480e-08,0.189163,0.10495
2.1880e-08,0.189716,0.105034
2.2280e-08,0.190659,0.104828
2.2680e-08,0.191778,0.104906
2.3080e-08,0.192213,0.104859
2.3480e-08,0.192288,0.10485
2.3880e-08,0.191925,0.104572
2.4280e-08,0.19155,0.104603
2.4680e-08,0.191234,0.104591
2.5080e-08,0.191119,0.104472
2.5480e-08,0.191181,0.104463
2.5880e-08,0.191181,0.104444
2.6280e-08,0.191409,0.104372
2.6680e-08,0.192497,0.104291
2.7080e-08,0.194491,0.104203
2.7480e-08,0.197494,0.104197
2.7880e-08,0.200359,0.104003

