Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,4e-07,
Horizontal Delay,2.62e-08,
Sample Interval,4e-10,
Record Length,10000,
Gating,49.1100% to 51.6100%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.02,
Vertical Position,-4.98,
,,
,,
,,
Label,,
TIME,CH1,CH4
-9.4000e-09,0.0536188,-0.00792188
-9.0000e-09,0.0536438,-0.00779688
-8.6000e-09,0.0536719,-0.00790625
-8.2000e-09,0.053675,-0.00775
-7.8000e-09,0.0537031,-0.00767188
-7.4000e-09,0.0536781,-0.0074375
-7.0000e-09,0.0536375,-0.00773438
-6.6000e-09,0.0536625,-0.00723438
-6.2000e-09,0.05365,-0.00742188
-5.8000e-09,0.0536469,-0.00765625
-5.4000e-09,0.053625,-0.00770313
-5.0000e-09,0.0536094,-0.00778125
-4.6000e-09,0.053725,-0.00765625
-4.2000e-09,0.0536688,-0.00760938
-3.8000e-09,0.0536156,-0.00782813
-3.4000e-09,0.0536656,-0.00764063
-3.0000e-09,0.0537031,-0.00748438
-2.6000e-09,0.0536188,-0.00785938
-2.2000e-09,0.0536156,-0.0076875
-1.8000e-09,0.05365,-0.00775
-1.4000e-09,0.0536813,-0.00765625
-1.0000e-09,0.0536719,-0.0078125
-6.0000e-10,0.0537094,-0.003625
-2.0000e-10,0.0537344,0.0564219
2.0000e-10,0.0536875,0.208281
6.0000e-10,0.053675,0.362125
1.0000e-09,0.0536656,0.440766
1.4000e-09,0.0536875,0.465266
1.8000e-09,0.05365,0.474672
2.2000e-09,0.0537563,0.481641
2.6000e-09,0.0536563,0.483563
3.0000e-09,0.0537,0.482172
3.4000e-09,0.0536625,0.480516
3.8000e-09,0.0535938,0.479641
4.2000e-09,0.0536375,0.479328
4.6000e-09,0.0536688,0.480469
5.0000e-09,0.0536438,0.481625
5.4000e-09,0.0537156,0.481172
5.8000e-09,0.0536469,0.4815
6.2000e-09,0.0536813,0.482875
6.6000e-09,0.0536688,0.482734
7.0000e-09,0.0536688,0.482875
7.4000e-09,0.0536594,0.483078
7.8000e-09,0.0536906,0.483094
8.2000e-09,0.0536625,0.482891
8.6000e-09,0.0536813,0.483313
9.0000e-09,0.0536344,0.483203
9.4000e-09,0.0536469,0.485375
9.8000e-09,0.0537031,0.486203
1.0200e-08,0.0536656,0.480266
1.0600e-08,0.0536625,0.472984
1.1000e-08,0.053675,0.472187
1.1400e-08,0.0536781,0.475656
1.1800e-08,0.0536281,0.477703
1.2200e-08,0.053675,0.478984
1.2600e-08,0.0536656,0.479875
1.3000e-08,0.0536656,0.479734
1.3400e-08,0.0536969,0.478844
1.3800e-08,0.0536906,0.478469
1.4200e-08,0.0536813,0.479031
1.4600e-08,0.0536438,0.478016
1.5000e-08,0.0537563,0.477922
1.5400e-08,0.0536656,0.476766
1.5800e-08,0.0536531,0.477938
1.6200e-08,0.0536281,0.478594
1.6600e-08,0.0536625,0.477172
1.7000e-08,0.0536125,0.474828
1.7400e-08,0.0536219,0.473469
1.7800e-08,0.0536094,0.474328
1.8200e-08,0.0536188,0.474328
1.8600e-08,0.0536625,0.474766
