Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,4e-07,
Horizontal Delay,3.62e-08,
Sample Interval,4e-10,
Record Length,10000,
Gating,49.8600% to 50.8600%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.01,
Vertical Position,2.14,
,,
,,
,,
Label,,
TIME,CH1,CH4
3.0600e-08,-0.0580672,-0.0214141
3.1000e-08,-0.0580875,-0.0176094
3.1400e-08,-0.0580547,-0.0163047
3.1800e-08,-0.0581141,-0.0170234
3.2200e-08,-0.0580359,-0.0174688
3.2600e-08,-0.0580453,-0.0180547
3.3000e-08,-0.0580844,-0.0187188
3.3400e-08,-0.0581359,-0.0192109
3.3800e-08,-0.0581141,-0.0192344
3.4200e-08,-0.0581234,-0.0199219
3.4600e-08,-0.0580953,-0.0208125
3.5000e-08,-0.0580875,-0.0210234
3.5400e-08,-0.0580719,-0.0207813
3.5800e-08,-0.0580953,-0.0218984
3.6200e-08,-0.0581109,-0.0230625
3.6600e-08,-0.0581406,-0.0230156
3.7000e-08,-0.0580938,-0.0219531
3.7400e-08,-0.0581391,-0.0219844
3.7800e-08,-0.0581125,-0.0224297
3.8200e-08,-0.0580969,-0.0229687
3.8600e-08,-0.0580922,-0.0236172
3.9000e-08,-0.0581188,-0.0240391
3.9400e-08,-0.0580984,-0.0240469
3.9800e-08,-0.0581406,-0.0240703
4.0200e-08,-0.0581078,-0.0242969
4.0600e-08,-0.0580734,-0.0247578
4.1000e-08,-0.0580625,-0.0254531
4.1400e-08,-0.0581016,-0.0258125
4.1800e-08,-0.0580969,-0.0253828
4.2200e-08,-0.0581406,-0.0248516
4.2600e-08,-0.0581203,-0.0248359
4.3000e-08,-0.0581375,-0.0253125
4.3400e-08,-0.0581172,-0.0254766
4.3800e-08,-0.0581406,-0.0254687
4.4200e-08,-0.0580875,-0.0253672
4.4600e-08,-0.0579813,-0.0256328
4.5000e-08,-0.0571953,-0.0256875
4.5400e-08,-0.0541656,-0.0254297
4.5800e-08,-0.0468953,-0.0253047
4.6200e-08,-0.0339906,-0.0254766
4.6600e-08,-0.0169813,-0.0251641
4.7000e-08,-0.000103125,-0.0249141
4.7400e-08,0.0127484,-0.0249609
4.7800e-08,0.0193859,-0.0251406
4.8200e-08,0.0202281,-0.0243594
4.8600e-08,0.0168078,-0.0243437
4.9000e-08,0.0116797,-0.0243203
4.9400e-08,0.00710312,-0.0240234
4.9800e-08,0.00455312,-0.0234609
5.0200e-08,0.00409063,-0.0227109
5.0600e-08,0.0050875,-0.0218516
5.1000e-08,0.00654062,-0.0214687
5.1400e-08,0.00745625,-0.0209063
5.1800e-08,0.00747344,-0.0206563
5.2200e-08,0.00692813,-0.020375
5.2600e-08,0.00631562,-0.019875
5.3000e-08,0.00609531,-0.019375
5.3400e-08,0.00645625,-0.0184531
5.3800e-08,0.00724063,-0.0180625
5.4200e-08,0.00804062,-0.0177422
5.4600e-08,0.00853438,-0.0163594
5.5000e-08,0.00848125,-0.0159141
5.5400e-08,0.00794687,-0.0153906
5.5800e-08,0.0072375,-0.0145859
5.6200e-08,0.00674219,-0.0138594
5.6600e-08,0.00659844,-0.0131406
5.7000e-08,0.00680156,-0.0121641
5.7400e-08,0.00712187,-0.0117344
5.7800e-08,0.007475,-0.0111641
5.8200e-08,0.00763125,-0.0103828
5.8600e-08,0.00753906,-0.00998438
5.9000e-08,0.00725,-0.00976562
5.9400e-08,0.00698437,-0.00936719
5.9800e-08,0.00676719,-0.00885156
6.0200e-08,0.00671719,-0.00800781
6.0600e-08,0.00686094,-0.00759375
6.1000e-08,0.00703906,-0.00719531
6.1400e-08,0.00717344,-0.00660156
6.1800e-08,0.00715312,-0.00641406
6.2200e-08,0.00704531,-0.00607031
6.2600e-08,0.006925,-0.00589844
6.3000e-08,0.0066375,-0.00582031
6.3400e-08,0.00651094,-0.005125
6.3800e-08,0.00640781,-0.00504688
6.4200e-08,0.006425,-0.004875
6.4600e-08,0.00639375,-0.00478125
6.5000e-08,0.00604844,-0.00449219
6.5400e-08,0.00412344,-0.00458594
6.5800e-08,-0.00145156,-0.00439844
6.6200e-08,-0.0120875,-0.00414062
6.6600e-08,-0.0273203,-0.00417188
6.7000e-08,-0.0440953,-0.00434375
6.7400e-08,-0.0586594,-0.00417969
6.7800e-08,-0.0684,-0.00435156
6.8200e-08,-0.0721922,-0.00434375
6.8600e-08,-0.0712266,-0.00442969
6.9000e-08,-0.0670922,-0.00428906
6.9400e-08,-0.061975,-0.00460937
6.9800e-08,-0.0577734,-0.00483594
7.0200e-08,-0.0552656,-0.005125

