LECROYWaveRunner,41075,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,12-Nov-2024 18:55:48,0                 
Time,Ampl
-1.18554e-08,-0.8365141
-1.17554e-08,-0.836553
-1.16554e-08,-0.836684
-1.15554e-08,-0.8367281
-1.14554e-08,-0.8366814
-1.13554e-08,-0.836723
-1.12554e-08,-0.8368099
-1.11554e-08,-0.8368644
-1.10554e-08,-0.8368371
-1.09554e-08,-0.8367593
-1.08554e-08,-0.8366633
-1.07554e-08,-0.8365258
-1.06554e-08,-0.8364051
-1.05554e-08,-0.8363532
-1.04554e-08,-0.8363455
-1.03554e-08,-0.8363117
-1.02554e-08,-0.8362002
-1.01554e-08,-0.8361275
-1.00554e-08,-0.8361898
-9.95536e-09,-0.8363001
-9.85536e-09,-0.8363662
-9.75536e-09,-0.8363429
-9.65536e-09,-0.8362624
-9.55536e-09,-0.8362534
-9.45536e-09,-0.8362676
-9.35536e-09,-0.8362819
-9.25536e-09,-0.8363753
-9.15536e-09,-0.8364843
-9.05536e-09,-0.8365842
-8.95536e-09,-0.8366737
-8.85536e-09,-0.8366244
-8.75536e-09,-0.8364778
-8.65536e-09,-0.8364246
-8.55536e-09,-0.8364246
-8.45536e-09,-0.8363519
-8.35536e-09,-0.8362534
-8.25536e-09,-0.8361989
-8.15536e-09,-0.83623
-8.05536e-09,-0.8363532
-7.95536e-09,-0.836483
-7.85536e-09,-0.8365893
-7.75536e-09,-0.8366776
-7.65536e-09,-0.8367139
-7.55536e-09,-0.8367619
-7.45536e-09,-0.8368747
-7.35536e-09,-0.8369902
-7.25536e-09,-0.8370447
-7.15536e-09,-0.8369668
-7.05536e-09,-0.8367191
-6.95536e-09,-0.8365115
-6.85536e-09,-0.8365102
-6.75536e-09,-0.8366101
-6.65536e-09,-0.8367281
-6.55536e-09,-0.8368332
-6.45536e-09,-0.8368786
-6.35536e-09,-0.8369292
-6.25536e-09,-0.8369526
-6.15536e-09,-0.8369162
-6.05536e-09,-0.8368371
-5.95536e-09,-0.8367437
-5.85536e-09,-0.8367398
-5.75536e-09,-0.8367619
-5.65536e-09,-0.8366918
-5.55536e-09,-0.8365465
-5.45536e-09,-0.8364129
-5.35536e-09,-0.8363961
-5.25536e-09,-0.8364635
-5.15536e-09,-0.8365621
-5.05536e-09,-0.8366192
-4.95536e-09,-0.8365024
-4.85536e-09,-0.8363999
-4.75536e-09,-0.8364428
-4.65536e-09,-0.8364596
-4.55536e-09,-0.8364168
-4.45536e-09,-0.8363792
-4.35536e-09,-0.8363636
-4.25536e-09,-0.8364051
-4.15536e-09,-0.8365271
-4.05536e-09,-0.8366088
-3.95536e-09,-0.8365491
-3.85536e-09,-0.8364804
-3.75536e-09,-0.8365349
-3.65536e-09,-0.8365932
-3.55536e-09,-0.836579
-3.45536e-09,-0.8365958
-3.35536e-09,-0.8366568
-3.25536e-09,-0.8367398
-3.15536e-09,-0.8368734
-3.05536e-09,-0.83695
-2.95536e-09,-0.836841
-2.85536e-09,-0.8366062
-2.75536e-09,-0.8364609
-2.65536e-09,-0.8365037
-2.55536e-09,-0.8366633
-2.45536e-09,-0.8368125
-2.35536e-09,-0.8368825
-2.25536e-09,-0.8368929
-2.15536e-09,-0.8368825
-2.05536e-09,-0.836828
-1.95536e-09,-0.8367476
-1.85536e-09,-0.836745
-1.75536e-09,-0.8367645
-1.65536e-09,-0.8366931
-1.55536e-09,-0.8366334
-1.45536e-09,-0.8366088
-1.35536e-09,-0.8364752
-1.25536e-09,-0.8363831
-1.15536e-09,-0.8364804
-1.05536e-09,-0.8366672
-9.55357e-10,-0.8368228
-8.55357e-10,-0.8368008
-7.55357e-10,-0.8366114
-6.55357e-10,-0.8364765
-5.55357e-10,-0.8365128
-4.55357e-10,-0.836579
-3.55357e-10,-0.8364869
-2.55357e-10,-0.8363558
-1.55357e-10,-0.8364142
-5.53571e-11,-0.8365362
4.46429e-11,-0.8365686
1.44643e-10,-0.8365595
2.44643e-10,-0.8365011
3.44643e-10,-0.8364155
4.44643e-10,-0.8363675
5.44643e-10,-0.8363545
6.44643e-10,-0.8364038
7.44643e-10,-0.8365284
8.44643e-10,-0.8366101
9.44643e-10,-0.8365919
1.04464e-09,-0.836601
1.14464e-09,-0.8366127
1.24464e-09,-0.8366192
1.34464e-09,-0.8367074
1.44464e-09,-0.8368164
1.54464e-09,-0.8369162
1.64464e-09,-0.8369616
1.74464e-09,-0.836924
1.84464e-09,-0.836972
1.94464e-09,-0.8371043
2.04464e-09,-0.8371472
2.14464e-09,-0.8371005
2.24464e-09,-0.8370953
2.34464e-09,-0.8371497
2.44464e-09,-0.837103
2.54464e-09,-0.8369655
2.64464e-09,-0.8369214
2.74464e-09,-0.836924
2.84464e-09,-0.836937
2.94464e-09,-0.8370343
3.04464e-09,-0.8371043
3.14464e-09,-0.8370849
3.24464e-09,-0.8370083
3.34464e-09,-0.8368254
3.44464e-09,-0.8366231
3.54464e-09,-0.8365206
3.64464e-09,-0.8364998
3.74464e-09,-0.8365115
3.84464e-09,-0.8365258
3.94464e-09,-0.8365336
4.04464e-09,-0.8365362
4.14464e-09,-0.836579
4.24464e-09,-0.8366542
4.34464e-09,-0.8366996
4.44464e-09,-0.8367126
4.54464e-09,-0.83671
4.64464e-09,-0.8367489
4.74464e-09,-0.8368215
4.84464e-09,-0.8368657
4.94464e-09,-0.8368786
5.04464e-09,-0.8368773
5.14464e-09,-0.8368708
5.24464e-09,-0.8368682
5.34464e-09,-0.836867
5.44464e-09,-0.836867
5.54464e-09,-0.836867
5.64464e-09,-0.836867
5.74464e-09,-0.8369111
5.84464e-09,-0.8369863
5.94464e-09,-0.8370317
6.04464e-09,-0.8370447
6.14464e-09,-0.8369993
6.24464e-09,-0.8368734
6.34464e-09,-0.8367917
6.44464e-09,-0.8367658
6.54464e-09,-0.8366373
6.64464e-09,-0.8365919
6.74464e-09,-0.8367671
6.84464e-09,-0.8369111
6.94464e-09,-0.8369266
7.04464e-09,-0.8368566
7.14464e-09,-0.8368423
7.24464e-09,-0.8370265
7.34464e-09,-0.8372107
7.44464e-09,-0.8372133
7.54464e-09,-0.8370758
7.64464e-09,-0.836972
7.74464e-09,-0.83702
7.84464e-09,-0.8370836
7.94464e-09,-0.8370304
8.04464e-09,-0.8369318
8.14464e-09,-0.8369124
8.24464e-09,-0.8369707
8.34464e-09,-0.8369746
8.44464e-09,-0.8369201
8.54464e-09,-0.8369201
8.64464e-09,-0.8370226
8.74464e-09,-0.8371433
8.84464e-09,-0.8372055
8.94464e-09,-0.8371757
9.04464e-09,-0.8370927
9.14464e-09,-0.8371264
9.24464e-09,-0.8372172
9.34464e-09,-0.83719
9.44464e-09,-0.8371433
9.54464e-09,-0.837116
9.64464e-09,-0.8370213
9.74464e-09,-0.8368708
9.84464e-09,-0.8367839
9.94464e-09,-0.8368903
1.00446e-08,-0.8370382
1.01446e-08,-0.8370745
1.02446e-08,-0.8370628
1.03446e-08,-0.8370006
1.04446e-08,-0.8368695
1.05446e-08,-0.836745
1.06446e-08,-0.8366879
1.07446e-08,-0.836723
1.08446e-08,-0.8368073
1.09446e-08,-0.8368177
1.10446e-08,-0.8367593
1.11446e-08,-0.8367113
1.12446e-08,-0.8366931
1.13446e-08,-0.8366918
1.14446e-08,-0.836697
1.15446e-08,-0.8366555
1.16446e-08,-0.8365816
1.17446e-08,-0.836492
1.18446e-08,-0.8364466
1.19446e-08,-0.8365232
1.20446e-08,-0.8365945
1.21446e-08,-0.8366257
1.22446e-08,-0.8367178
1.23446e-08,-0.8368644
1.24446e-08,-0.83695
1.25446e-08,-0.8369305
1.26446e-08,-0.8369798
1.27446e-08,-0.8370654
1.28446e-08,-0.8370719
1.29446e-08,-0.8370979
1.30446e-08,-0.8370719
1.31446e-08,-0.8369137
1.32446e-08,-0.836758
1.33446e-08,-0.8366853
1.34446e-08,-0.8367178
1.35446e-08,-0.8368047
1.36446e-08,-0.8368605
1.37446e-08,-0.8368786
1.38446e-08,-0.8368773
