LECROYWaveRunner,41075,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,12-Nov-2024 18:55:58,0                 
Time,Ampl
-1.18017e-08,-0.838351
-1.17017e-08,-0.8383406
-1.16017e-08,-0.8383912
-1.15017e-08,-0.8385196
-1.14017e-08,-0.8386468
-1.13017e-08,-0.8386182
-1.12017e-08,-0.8384755
-1.11017e-08,-0.8384197
-1.10017e-08,-0.8384184
-1.09017e-08,-0.8383873
-1.08017e-08,-0.8384094
-1.07017e-08,-0.8384768
-1.06017e-08,-0.838565
-1.05017e-08,-0.8387
-1.04017e-08,-0.8387778
-1.03017e-08,-0.8387985
-1.02017e-08,-0.8389244
-1.01017e-08,-0.8391436
-1.00017e-08,-0.8393602
-9.90172e-09,-0.8395068
-9.80172e-09,-0.8395133
-9.70172e-09,-0.8393473
-9.60172e-09,-0.8390904
-9.50172e-09,-0.8389425
-9.40172e-09,-0.8389464
-9.30172e-09,-0.8389892
-9.20172e-09,-0.8390191
-9.10172e-09,-0.8390736
-9.00172e-09,-0.8391929
-8.90172e-09,-0.8392681
-8.80172e-09,-0.8392046
-8.70172e-09,-0.8391371
-8.60172e-09,-0.8391475
-8.50172e-09,-0.8390424
-8.40172e-09,-0.8387869
-8.30172e-09,-0.8386234
-8.20172e-09,-0.8386597
-8.10172e-09,-0.8387285
-8.00172e-09,-0.8386416
-7.90172e-09,-0.8385131
-7.80172e-09,-0.8385728
-7.70172e-09,-0.8386948
-7.60172e-09,-0.8386831
-7.50172e-09,-0.8385988
-7.40172e-09,-0.838495
-7.30172e-09,-0.8383951
-7.20172e-09,-0.8383938
-7.10172e-09,-0.8385508
-7.00172e-09,-0.8387998
-6.90172e-09,-0.8389425
-6.80172e-09,-0.8389373
-6.70172e-09,-0.8389399
-6.60172e-09,-0.8389866
-6.50172e-09,-0.8389763
-6.40172e-09,-0.8389568
-6.30172e-09,-0.8389879
-6.20172e-09,-0.8390178
-6.10172e-09,-0.8390723
-6.00172e-09,-0.8391501
-5.90172e-09,-0.839237
-5.80172e-09,-0.839368
-5.70172e-09,-0.8394861
-5.60172e-09,-0.8395393
-5.50172e-09,-0.8395899
-5.40172e-09,-0.8397001
-5.30172e-09,-0.8398143
-5.20172e-09,-0.8398675
-5.10172e-09,-0.8398337
-5.00172e-09,-0.8397494
-4.90172e-09,-0.839739
