LECROYWaveRunner,41075,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,12-Nov-2024 18:56:03,0                 
Time,Ampl
-1.18365e-08,-0.8359952
-1.17365e-08,-0.8360004
-1.16365e-08,-0.8360211
-1.15365e-08,-0.8360367
-1.14365e-08,-0.8360847
-1.13365e-08,-0.8361158
-1.12365e-08,-0.8360393
-1.11365e-08,-0.835929
-1.10365e-08,-0.8357825
-1.09365e-08,-0.8356566
-1.08365e-08,-0.8356475
-1.07365e-08,-0.8356307
-1.06365e-08,-0.8356203
-1.05365e-08,-0.8355736
-1.04365e-08,-0.8354543
-1.03365e-08,-0.8354218
-1.02365e-08,-0.8354296
-1.01365e-08,-0.8353583
-1.00365e-08,-0.8352584
-9.93655e-09,-0.8352026
-9.83655e-09,-0.8351896
-9.73655e-09,-0.8352376
-9.63655e-09,-0.8353647
-9.53655e-09,-0.8355347
-9.43655e-09,-0.8356268
-9.33655e-09,-0.835606
-9.23655e-09,-0.8356527
-9.13655e-09,-0.8357371
-9.03655e-09,-0.8356566
-8.93655e-09,-0.8354426
-8.83655e-09,-0.8352597
-8.73655e-09,-0.8352259
-8.63655e-09,-0.8352934
-8.53655e-09,-0.8353518
-8.43655e-09,-0.835379
-8.33655e-09,-0.8353816
-8.23655e-09,-0.8353777
-8.13655e-09,-0.8353297
-8.03655e-09,-0.8352519
-7.93655e-09,-0.8352506
-7.83655e-09,-0.8353142
-7.73655e-09,-0.835318
-7.63655e-09,-0.8353051
-7.53655e-09,-0.8353803
-7.43655e-09,-0.8354841
-7.33655e-09,-0.8355412
-7.23655e-09,-0.8355554
-7.13655e-09,-0.8355944
-7.03655e-09,-0.8356203
-6.93655e-09,-0.8355399
-6.83655e-09,-0.8354309
-6.73655e-09,-0.8353712
-6.63655e-09,-0.8353985
-6.53655e-09,-0.8354361
-6.43655e-09,-0.8353686
-6.33655e-09,-0.8352208
-6.23655e-09,-0.8350417
-6.13655e-09,-0.834947
