Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,2e-08,
Horizontal Delay,1.29557e-06,
Sample Interval,4e-10,
Record Length,10000,
Gating,16.7200% to 21.7300%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0.0708,
Vertical Scale,0.02,
Vertical Position,-1.02,
,,
,,
,,
Label,,
TIME,CH1,CH3
-3.5630e-08,0.0890125,-0.000759375
-3.5230e-08,0.0889906,-0.000725
-3.4830e-08,0.08905,-0.00073125
-3.4430e-08,0.0889531,-0.000784375
-3.4030e-08,0.088925,-0.000715625
-3.3630e-08,0.0888375,-0.00076875
-3.3230e-08,0.0888562,-0.000796875
-3.2830e-08,0.0888375,-0.000840625
-3.2430e-08,0.0889,-0.00084375
-3.2030e-08,0.0888938,-0.000853125
-3.1630e-08,0.088925,-0.000828125
-3.1230e-08,0.0888906,-0.000803125
-3.0830e-08,0.0888969,-0.0007625
-3.0430e-08,0.0888781,-0.000703125
-3.0030e-08,0.0888969,-0.000778125
-2.9630e-08,0.0889281,-0.00076875
-2.9230e-08,0.0889625,-0.00079375
-2.8830e-08,0.0889844,-0.00086875
-2.8430e-08,0.0889937,-0.0008125
-2.8030e-08,0.0888562,-0.000903125
-2.7630e-08,0.0889906,-0.00079375
-2.7230e-08,0.0889344,-0.000834375
-2.6830e-08,0.088975,-0.00075
-2.6430e-08,0.0889531,-0.000734375
-2.6030e-08,0.0889438,-0.000784375
-2.5630e-08,0.08895,-0.00074375
-2.5230e-08,0.0889875,-0.0007625
-2.4830e-08,0.08895,-0.0008
-2.4430e-08,0.0889125,-0.000859375
-2.4030e-08,0.0888406,-0.00085
-2.3630e-08,0.088875,-0.00099375
-2.3230e-08,0.0888562,-0.00120625
-2.2830e-08,0.08895,-0.001125
-2.2430e-08,0.0890344,-0.0008
-2.2030e-08,0.0890094,-0.000490625
-2.1630e-08,0.0889031,-0.000446875
-2.1230e-08,0.0888281,-0.000434375
-2.0830e-08,0.0888875,-0.000703125
-2.0430e-08,0.0889625,-0.00075
-2.0030e-08,0.0888625,-0.000771875
-1.9630e-08,0.0887625,-0.00080625
-1.9230e-08,0.0888094,-0.0008375
-1.8830e-08,0.0889281,-0.000809375
-1.8430e-08,0.089025,-0.000846875
-1.8030e-08,0.08905,-0.000859375
-1.7630e-08,0.0889875,-0.00070625
-1.7230e-08,0.0888938,-0.000778125
-1.6830e-08,0.0888813,-0.000703125
-1.6430e-08,0.0889094,-0.000753125
-1.6030e-08,0.0890438,-0.0007625
-1.5630e-08,0.089025,-0.000796875
-1.5230e-08,0.08895,-0.000925
-1.4830e-08,0.088975,-0.000809375
-1.4430e-08,0.0888719,-0.000846875
-1.4030e-08,0.088925,-0.000790625
-1.3630e-08,0.0889125,-0.000828125
-1.3230e-08,0.0888969,-0.000809375
-1.2830e-08,0.0890375,-0.0007
-1.2430e-08,0.0890594,-0.0005875
-1.2030e-08,0.0890313,-0.000703125
-1.1630e-08,0.0889875,-0.000834375
-1.1230e-08,0.088875,-0.000875
-1.0830e-08,0.0887906,-0.000809375
-1.0430e-08,0.08885,-0.000725
-1.0030e-08,0.0888719,-0.000678125
