Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,4e-07,,
Horizontal Delay,3e-08,,
Sample Interval,4e-10,,
Record Length,10000,,
Gating,49.1100% to 51.6100%,,
Probe Attenuation,1,,
Vertical Units,V,,
Vertical Offset,0,,
Vertical Scale,0.02,,
Vertical Position,-4.98,,
,,,
,,,
,,,
Label,,,
TIME,CH1,CH3,CH4
-5.6000e-09,0.0531156,0.0395531,-0.00795313
-5.2000e-09,0.0531625,0.0395156,-0.00782813
-4.8000e-09,0.0530594,0.0395016,-0.00775
-4.4000e-09,0.0530781,0.0394969,-0.00776562
-4.0000e-09,0.0531875,0.0395563,-0.00773438
-3.6000e-09,0.0531625,0.0394766,-0.00751562
-3.2000e-09,0.0530844,0.0394703,-0.00784375
-2.8000e-09,0.053325,0.0395703,-0.00734375
-2.4000e-09,0.0532469,0.0395687,-0.0075625
-2.0000e-09,0.0531688,0.0395156,-0.0078125
-1.6000e-09,0.0530656,0.0395062,-0.0078125
-1.2000e-09,0.0531406,0.0395,-0.007875
-8.0000e-10,0.0531594,0.0395266,-0.00782813
-4.0000e-10,0.0532094,0.0395188,0.0139219
0.0000e+00,0.0531,0.0394922,0.122297
4.0000e-10,0.0531781,0.0394875,0.291516
8.0000e-10,0.0532344,0.0395062,0.411016
1.2000e-09,0.0531938,0.0394859,0.456984
1.6000e-09,0.0530813,0.039475,0.469844
2.0000e-09,0.0531844,0.0395438,0.4785
2.4000e-09,0.0531375,0.0395313,0.483078
2.8000e-09,0.0531375,0.0395078,0.483281
3.2000e-09,0.0531094,0.0394828,0.481078
3.6000e-09,0.0532438,0.0395297,0.480203
4.0000e-09,0.0531594,0.0395078,0.479563
4.4000e-09,0.0531813,0.0395297,0.479891
4.8000e-09,0.0531156,0.0395219,0.481203
5.2000e-09,0.0531719,0.0395594,0.481797
5.6000e-09,0.0531969,0.0395359,0.481609
6.0000e-09,0.0532531,0.0395703,0.482391
6.4000e-09,0.0531656,0.0395297,0.482594
6.8000e-09,0.053225,0.0395516,0.48275
7.2000e-09,0.0531781,0.0395109,0.482984
7.6000e-09,0.0531531,0.0394953,0.483297
8.0000e-09,0.0531719,0.0395031,0.482812
8.4000e-09,0.0531281,0.0395094,0.483313
8.8000e-09,0.0531594,0.0395234,0.483578
9.2000e-09,0.0532281,0.0395094,0.484203
9.6000e-09,0.0530313,0.0394562,0.487266
1.0000e-08,0.0533094,0.0395328,0.493
1.0400e-08,0.0532625,0.0395406,0.49075
1.0800e-08,0.0531813,0.0394562,0.482953
1.1200e-08,0.0530719,0.0394875,0.478953
1.1600e-08,0.05315,0.0395406,0.479266
1.2000e-08,0.05315,0.0395234,0.479828
1.2400e-08,0.0531594,0.0395672,0.48
1.2800e-08,0.0531,0.0395156,0.479703
1.3200e-08,0.0531719,0.0394781,0.479672
1.3600e-08,0.0532313,0.0395125,0.479531
1.4000e-08,0.0531594,0.0394984,0.479016
1.4400e-08,0.0531188,0.0394734,0.479375
1.4800e-08,0.0531406,0.0395297,0.479141
1.5200e-08,0.0531125,0.0395188,0.477297
1.5600e-08,0.0531063,0.0395172,0.477531
