Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,2e-08,
Horizontal Delay,9.3157e-07,
Sample Interval,4e-10,
Record Length,10000,
Gating,25.3700% to 30.3700%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.01,
Vertical Position,-1.9,
,,
,,
,,
Label,,
TIME,CH1,CH4
-5.3630e-08,0.000815625,-0.000117188
-5.3230e-08,0.000960937,0.000157812
-5.2830e-08,0.00116875,0.0004
-5.2430e-08,0.00124219,0.000825
-5.2030e-08,0.00116562,0.000876563
-5.1630e-08,0.000989062,0.000596875
-5.1230e-08,0.000846875,0.000195312
-5.0830e-08,0.0008375,0.000140625
-5.0430e-08,0.000764062,0.00014375
-5.0030e-08,0.000654687,0.000278125
-4.9630e-08,0.0008,0.000354687
-4.9230e-08,0.000746875,0.000425
-4.8830e-08,0.000726562,0.000420312
-4.8430e-08,0.000685937,0.000376563
-4.8030e-08,0.000539062,0.000320312
-4.7630e-08,0.000492187,0.000201562
-4.7230e-08,0.000420312,2.65625e-05
-4.6830e-08,0.000415625,-0.000173437
-4.6430e-08,0.000565625,-0.000170312
-4.6030e-08,0.0006875,4.21875e-05
-4.5630e-08,0.00079375,0.0003
-4.5230e-08,0.000664062,0.000540625
-4.4830e-08,0.000529687,0.000509375
-4.4430e-08,0.000620312,0.000267188
-4.4030e-08,0.000757812,0.0001
-4.3630e-08,0.000929687,0.000148438
-4.3230e-08,0.00109219,0.000332813
-4.2830e-08,0.00122031,0.000498438
-4.2430e-08,0.0011875,0.000664062
-4.2030e-08,0.00107187,0.00061875
-4.1630e-08,0.00105625,0.000489063
-4.1230e-08,0.00102812,0.00030625
-4.0830e-08,0.000990625,0.000310938
-4.0430e-08,0.00107187,0.00026875
-4.0030e-08,0.000946875,0.000215625
-3.9630e-08,0.000803125,0.0002625
-3.9230e-08,0.000723438,0.000225
-3.8830e-08,0.000603125,0.00028125
-3.8430e-08,0.00030625,0.0005125
-3.8030e-08,0.000184375,0.000496875
-3.7630e-08,0.000248437,0.000259375
-3.7230e-08,0.0004625,2.1875e-05
-3.6830e-08,0.000598438,-0.000182813
-3.6430e-08,0.00070625,-0.000132812
-3.6030e-08,0.000817188,-4.21875e-05
-3.5630e-08,0.000689062,0.000157812
-3.5230e-08,0.000575,0.000275
-3.4830e-08,0.000582812,0.000259375
-3.4430e-08,0.000723438,0.000184375
-3.4030e-08,0.000925,0.000234375
-3.3630e-08,0.0011125,0.000339063
-3.3230e-08,0.00119062,0.0003125
-3.2830e-08,0.00106875,0.000301563
-3.2430e-08,0.000903125,0.000192187
-3.2030e-08,0.000851562,7.96875e-05
-3.1630e-08,0.000875,0.000176563
-3.1230e-08,0.000915625,0.000290625
-3.0830e-08,0.000757812,0.000428125
-3.0430e-08,0.000685937,0.000403125
-3.0030e-08,0.000698437,0.000232812
-2.9630e-08,0.000603125,0.00020625
-2.9230e-08,0.000345313,0.00018125
-2.8830e-08,0.000107812,0.00013125
-2.8430e-08,-6.09375e-05,6.71875e-05
-2.8030e-08,-6.40625e-05,6.40625e-05
-2.7630e-08,0.000103125,1.09375e-05
