LECROYWaveRunner,41075,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,12-Nov-2024 18:44:41,0                 
Time,Ampl
-1.18945e-08,0.1229468
-1.17945e-08,0.123024
-1.16945e-08,0.1230473
-1.15945e-08,0.123022
-1.14945e-08,0.1229526
-1.13945e-08,0.1227976
-1.12945e-08,0.122592
-1.11945e-08,0.122437
-1.10945e-08,0.1223974
-1.09945e-08,0.1223676
-1.08945e-08,0.1222456
-1.07945e-08,0.1221198
-1.06945e-08,0.1220368
-1.05945e-08,0.1219434
-1.04945e-08,0.1218318
-1.03945e-08,0.1217514
-1.02945e-08,0.1217222
-1.01945e-08,0.1216567
-1.00945e-08,0.1215283
-9.99448e-09,0.1214504
-9.89448e-09,0.1214057
-9.79448e-09,0.1213278
-9.69448e-09,0.1212597
-9.59448e-09,0.1212746
-9.49448e-09,0.1213914
-9.39448e-09,0.1215179
-9.29448e-09,0.1216249
-9.19448e-09,0.1217585
-9.09448e-09,0.1218941
-8.99448e-09,0.1220251
-8.89448e-09,0.1221516
-8.79448e-09,0.1222541
-8.69448e-09,0.1223838
-8.59448e-09,0.1225615
-8.49448e-09,0.1227029
-8.39448e-09,0.12276
-8.29448e-09,0.1227418
-8.19448e-09,0.1226912
-8.09448e-09,0.1226575
-7.99448e-09,0.1226244
-7.89448e-09,0.1226089
-7.79448e-09,0.1226497
-7.69448e-09,0.1227055
-7.59448e-09,0.1227366
-7.49448e-09,0.1227658
-7.39448e-09,0.1228015
-7.29448e-09,0.1227989
-7.19448e-09,0.1227645
-7.09448e-09,0.122784
-6.99448e-09,0.1228949
-6.89448e-09,0.1229941
-6.79448e-09,0.1229727
-6.69448e-09,0.1228858
-6.59448e-09,0.1228268
-6.49448e-09,0.1227626
-6.39448e-09,0.1227087
-6.29448e-09,0.1227736
-6.19448e-09,0.1229241
-6.09448e-09,0.1230402
-5.99448e-09,0.1231076
-5.89448e-09,0.1231926
-5.79448e-09,0.1232815
-5.69448e-09,0.1232808
-5.59448e-09,0.1231913
-5.49448e-09,0.1231025
-5.39448e-09,0.1230382
-5.29448e-09,0.1229708
-5.19448e-09,0.1228936
-5.09448e-09,0.1227892
-4.99448e-09,0.12271
-4.89448e-09,0.1227444
-4.79448e-09,0.1228573
-4.69448e-09,0.1229987
-4.59448e-09,0.1231167
-4.49448e-09,0.1231446
-4.39448e-09,0.1231342
-4.29448e-09,0.1230966
-4.19448e-09,0.1229189
-4.09448e-09,0.1226653
-3.99448e-09,0.1225018
-3.89448e-09,0.12247
-3.79448e-09,0.1225349
-3.69448e-09,0.1226348
-3.59448e-09,0.122736
-3.49448e-09,0.1228281
-3.39448e-09,0.1229131
-3.29448e-09,0.122974
-3.19448e-09,0.1229974
-3.09448e-09,0.1229753
-2.99448e-09,0.1229098
-2.89448e-09,0.1228437
-2.79448e-09,0.1227911
-2.69448e-09,0.1227256
-2.59448e-09,0.1226906
-2.49448e-09,0.1227042
-2.39448e-09,0.1227457
-2.29448e-09,0.1228164
-2.19448e-09,0.1228586
-2.09448e-09,0.1228709
-1.99448e-09,0.1229124
-1.89448e-09,0.1229617
-1.79448e-09,0.1229876
-1.69448e-09,0.1229714
-1.59448e-09,0.1228871
-1.49448e-09,0.1227405
-1.39448e-09,0.1225887
-1.29448e-09,0.1224493
-1.19448e-09,0.1222774
-1.09448e-09,0.122099
-9.94481e-10,0.1219259
-8.94481e-10,0.1217345
-7.94481e-10,0.1216398
-6.94481e-10,0.1216645
-5.94481e-10,0.1216872
-4.94481e-10,0.1216755
-3.94481e-10,0.1216833
-2.94481e-10,0.1217572
-1.94481e-10,0.1218331
-9.44806e-11,0.1218039
5.51943e-12,0.1217189
1.05519e-10,0.1216411
2.05519e-10,0.1215179
3.05519e-10,0.1213168
4.05519e-10,0.1211566
5.05519e-10,0.1211345
6.05519e-10,0.1211832
7.05519e-10,0.1212474
8.05519e-10,0.1213486
9.05519e-10,0.1214498
1.00552e-09,0.121455
1.10552e-09,0.1214089
1.20552e-09,0.12144
1.30552e-09,0.1215406
1.40552e-09,0.1216508
1.50552e-09,0.1217501
1.60552e-09,0.121837
1.70552e-09,0.1218753
1.80552e-09,0.1218363
1.90552e-09,0.1217968
2.00552e-09,0.1218221
2.10552e-09,0.1218947
2.20552e-09,0.1220296
2.30552e-09,0.1222411
2.40552e-09,0.122472
2.50552e-09,0.1226958
2.60552e-09,0.1229098
2.70552e-09,0.1230525
2.80552e-09,0.1231012
2.90552e-09,0.1230551
3.00552e-09,0.1228975
3.10552e-09,0.1226614
3.20552e-09,0.1224396
3.30552e-09,0.1223818
3.40552e-09,0.1224642
3.50552e-09,0.1225187
3.60552e-09,0.1225375
3.70552e-09,0.1226244
3.80552e-09,0.122749
3.90552e-09,0.1227541
4.00552e-09,0.1226153
4.10552e-09,0.1224227
4.20552e-09,0.1222294
4.30552e-09,0.122027
4.40552e-09,0.1218422
4.50552e-09,0.1217365
4.60552e-09,0.1216638
4.70552e-09,0.1215724
4.80552e-09,0.1215464
4.90552e-09,0.1216171
5.00552e-09,0.121656
5.10552e-09,0.1216223
5.20552e-09,0.1216307
5.30552e-09,0.1217118
5.40552e-09,0.1217702
5.50552e-09,0.1217695
5.60552e-09,0.121776
5.70552e-09,0.121824
5.80552e-09,0.1218798
5.90552e-09,0.1218649
6.00552e-09,0.1218389
6.10552e-09,0.1219323
6.20552e-09,0.1220964
6.30552e-09,0.1222807
6.40552e-09,0.1224837
6.50552e-09,0.1226283
6.60552e-09,0.122747
6.70552e-09,0.1229053
6.80552e-09,0.1230356
6.90552e-09,0.1230895
7.00552e-09,0.123072
7.10552e-09,0.1230227
7.20552e-09,0.1230116
7.30552e-09,0.1230382
7.40552e-09,0.1230616
7.50552e-09,0.1230934
7.60552e-09,0.1231537
7.70552e-09,0.1232341
7.80552e-09,0.1233217
7.90552e-09,0.1233865
8.00552e-09,0.1234118
8.10552e-09,0.1234345
8.20552e-09,0.1234884
8.30552e-09,0.1235007
8.40552e-09,0.1233859
8.50552e-09,0.1231874
8.60552e-09,0.122939
8.70552e-09,0.1226763
8.80552e-09,0.1224603
8.90552e-09,0.1222605
9.00552e-09,0.1221049
9.10552e-09,0.1220426
9.20552e-09,0.1220381
9.30552e-09,0.1220744
9.40552e-09,0.1221029
9.50552e-09,0.1220491
9.60552e-09,0.1219369
9.70552e-09,0.1218448
9.80552e-09,0.1217858
9.90552e-09,0.1216794
1.00055e-08,0.1215283
1.01055e-08,0.1214446
1.02055e-08,0.1214225
1.03055e-08,0.1213856
1.04055e-08,0.1213421
1.05055e-08,0.1213421
1.06055e-08,0.1213972
1.07055e-08,0.1214822
1.08055e-08,0.1216184
1.09055e-08,0.1218065
1.10055e-08,0.1219537
1.11055e-08,0.1220128
1.12055e-08,0.1220387
1.13055e-08,0.1220854
1.14055e-08,0.122114
1.15055e-08,0.1220783
1.16055e-08,0.1220439
1.17055e-08,0.1220711
1.18055e-08,0.1221444
1.19055e-08,0.1222567
1.20055e-08,0.1224525
1.21055e-08,0.122677
1.22055e-08,0.1227911
1.23055e-08,0.1227937
1.24055e-08,0.1227652
1.25055e-08,0.1227211
1.26055e-08,0.1226303
1.27055e-08,0.1225083
1.28055e-08,0.1223987
1.29055e-08,0.1223488
1.30055e-08,0.1224065
1.31055e-08,0.1225077
1.32055e-08,0.1226108
1.33055e-08,0.1227477
1.34055e-08,0.1228443
1.35055e-08,0.1228793
1.36055e-08,0.1229014
