LECROYWaveRunner,41075,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,12-Nov-2024 18:45:39,0                 
Time,Ampl
-1.18498e-08,0.1218441
-1.17498e-08,0.1219408
-1.16498e-08,0.1220355
-1.15498e-08,0.1221029
-1.14498e-08,0.1221704
-1.13498e-08,0.1222249
-1.12498e-08,0.122269
-1.11498e-08,0.1223526
-1.10498e-08,0.1224681
-1.09498e-08,0.1225537
-1.08498e-08,0.1226296
-1.07498e-08,0.1227282
-1.06498e-08,0.1228034
-1.05498e-08,0.1228547
-1.04498e-08,0.1229157
-1.03498e-08,0.1229915
-1.02498e-08,0.1230311
-1.01498e-08,0.1229961
-1.00498e-08,0.1229591
-9.94977e-09,0.122963
-9.84977e-09,0.1229319
-9.74977e-09,0.1227983
-9.64977e-09,0.1226192
-9.54977e-09,0.1224785
-9.44977e-09,0.1223559
-9.34977e-09,0.1222592
-9.24977e-09,0.1222203
-9.14977e-09,0.1221736
-9.04977e-09,0.1220841
-8.94977e-09,0.1220082
-8.84977e-09,0.1219537
-8.74977e-09,0.1218694
-8.64977e-09,0.1217546
-8.54977e-09,0.1216495
-8.44977e-09,0.121514
-8.34977e-09,0.1213544
-8.24977e-09,0.12125
-8.14977e-09,0.1211722
-8.04977e-09,0.1210982
-7.94977e-09,0.1210865
-7.84977e-09,0.1210976
-7.74977e-09,0.1210664
-7.64977e-09,0.1210178
-7.54977e-09,0.121012
-7.44977e-09,0.1210872
-7.34977e-09,0.1212098
-7.24977e-09,0.1213252
-7.14977e-09,0.1214219
-7.04977e-09,0.1214841
-6.94977e-09,0.121527
-6.84977e-09,0.1215633
-6.74977e-09,0.121536
-6.64977e-09,0.1214394
-6.54977e-09,0.1213966
-6.44977e-09,0.1214556
-6.34977e-09,0.1215775
-6.24977e-09,0.1217611
-6.14977e-09,0.1219745
-6.04977e-09,0.1221931
-5.94977e-09,0.1224298
-5.84977e-09,0.1226562
-5.74977e-09,0.1227833
-5.64977e-09,0.122773
-5.54977e-09,0.1227301
-5.44977e-09,0.122701
-5.34977e-09,0.1226465
-5.24977e-09,0.122592
-5.14977e-09,0.122544
-5.04977e-09,0.1225005
-4.94977e-09,0.1225025
-4.84977e-09,0.122581
-4.74977e-09,0.1227055
-4.64977e-09,0.1227768
-4.54977e-09,0.1227743
-4.44977e-09,0.1227535
-4.34977e-09,0.1226951
-4.24977e-09,0.1225693
-4.14977e-09,0.12247
-4.04977e-09,0.1224733
-3.94977e-09,0.1225245
-3.84977e-09,0.1225395
-3.74977e-09,0.1225155
-3.64977e-09,0.1225148
-3.54977e-09,0.1224992
-3.44977e-09,0.1224441
-3.34977e-09,0.1224078
-3.24977e-09,0.122352
-3.14977e-09,0.1221885
-3.04977e-09,0.1219505
-2.94977e-09,0.1218175
-2.84977e-09,0.1218266
-2.74977e-09,0.1218688
-2.64977e-09,0.1218986
-2.54977e-09,0.1219096
-2.44977e-09,0.121931
-2.34977e-09,0.1219667
-2.24977e-09,0.1219875
-2.14977e-09,0.122016
-2.04977e-09,0.122075
-1.94977e-09,0.1221107
-1.84977e-09,0.1221003
-1.74977e-09,0.1221256
-1.64977e-09,0.1222138
-1.54977e-09,0.1222943
-1.44977e-09,0.1223079
-1.34977e-09,0.1222534
-1.24977e-09,0.1221866
-1.14977e-09,0.1221295
-1.04977e-09,0.1220835
-9.49769e-10,0.1221081
-8.49769e-10,0.1221827
-7.49769e-10,0.1222534
-6.49769e-10,0.1223293
-5.49769e-10,0.122411
-4.49769e-10,0.1225167
-3.49769e-10,0.1226173
-2.49769e-10,0.1226199
-1.49769e-10,0.1225297
-4.97687e-11,0.1224169
5.02313e-11,0.1223137
1.50231e-10,0.1222236
2.50231e-10,0.1221406
3.50231e-10,0.1220588
4.50231e-10,0.121933
5.50231e-10,0.1217955
6.50231e-10,0.1217053
7.50231e-10,0.121632
8.50231e-10,0.1216236
9.50231e-10,0.1216813
1.05023e-09,0.1217267
1.15023e-09,0.1217669
