Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,,
3.9800e-08,0.0880781,-1.79969,0.0539469
4.0200e-08,0.0881375,-1.80125,0.0537281
4.0600e-08,0.0886937,-1.79875,0.0534172
4.1000e-08,0.0897031,-1.79953,0.0530516
4.1400e-08,0.0912687,-1.8,0.05285
4.1800e-08,0.0930344,-1.79984,0.0526797
4.2200e-08,0.0947141,-1.79797,0.0526344
4.2600e-08,0.096075,-1.79844,0.0525344
4.3000e-08,0.0970594,-1.80219,0.0524781
4.3400e-08,0.097775,-1.79875,0.0525313
4.3800e-08,0.098275,-1.80078,0.0528203
4.4200e-08,0.0985375,-1.80672,0.0529516
4.4600e-08,0.0988234,-1.79422,0.0529641
4.5000e-08,0.0989516,-1.79672,0.0527328
4.5400e-08,0.0989406,-1.79906,0.0526922
4.5800e-08,0.0988562,-1.80359,0.0528031
4.6200e-08,0.0987641,-1.80047,0.0529266
4.6600e-08,0.0986703,-1.79781,0.0529437
4.7000e-08,0.0986406,-1.79656,0.0528844
4.7400e-08,0.0985781,-1.80109,0.0528203
4.7800e-08,0.0986859,-1.79969,0.0527469
4.8200e-08,0.0989484,-1.79781,0.0526563
4.8600e-08,0.0993562,-1.79766,0.0525063
4.9000e-08,0.0998797,-1.80297,0.0523953
4.9400e-08,0.100355,-1.79578,0.0522844
4.9800e-08,0.100628,-1.79937,0.0521719
5.0200e-08,0.100684,-1.80203,0.0522281
5.0600e-08,0.100481,-1.80422,0.0523766
5.1000e-08,0.10015,-1.7975,0.0526
5.1400e-08,0.0995453,-1.79438,0.0527328
5.1800e-08,0.0985969,-1.79703,0.0526984
5.2200e-08,0.097275,-1.79969,0.0525313
5.2600e-08,0.0957172,-1.79844,0.0523844
5.3000e-08,0.0941531,-1.80156,0.0522047
5.3400e-08,0.0930016,-1.79672,0.0522578
5.3800e-08,0.0922375,-1.79875,0.0523609
5.4200e-08,0.0919813,-1.79844,0.0524266
5.4600e-08,0.0918922,-1.80109,0.0524563
5.5000e-08,0.0919125,-1.79953,0.0525047
5.5400e-08,0.0917562,-1.80125,0.0525781
5.5800e-08,0.0914562,-1.80297,0.0525375
5.6200e-08,0.0911047,-1.79594,0.0523719
5.6600e-08,0.0905984,-1.79953,0.0521391
5.7000e-08,0.09005,-1.80563,0.0520828
5.7400e-08,0.0897141,-1.79344,0.0523
5.7800e-08,0.08935,-1.7975,0.0523703
5.8200e-08,0.0890625,-1.80031,0.0524406
5.8600e-08,0.0889016,-1.80281,0.0525063

