Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,,
3.9800e-08,0.0883875,-1.79688,0.0540406
4.0200e-08,0.0884547,-1.79813,0.0538078
4.0600e-08,0.0890547,-1.79609,0.0535687
4.1000e-08,0.0900938,-1.79688,0.0531875
4.1400e-08,0.0916359,-1.79625,0.0529469
4.1800e-08,0.0932672,-1.79813,0.0528234
4.2200e-08,0.0948266,-1.79609,0.0528453
4.2600e-08,0.0961297,-1.79922,0.0527891
4.3000e-08,0.0971344,-1.79984,0.0525859
4.3400e-08,0.0979063,-1.79266,0.0526531
4.3800e-08,0.0984047,-1.79438,0.0528922
4.4200e-08,0.0987672,-1.79922,0.0530719
4.4600e-08,0.0990062,-1.79328,0.0529422
4.5000e-08,0.0990734,-1.79641,0.0526438
4.5400e-08,0.0991141,-1.79781,0.052625
4.5800e-08,0.0991344,-1.80172,0.0528594
4.6200e-08,0.0991062,-1.79594,0.0529953
4.6600e-08,0.0990031,-1.79469,0.0530156
4.7000e-08,0.0989453,-1.79516,0.0530484
4.7400e-08,0.0988625,-1.80063,0.0529938
4.7800e-08,0.0989781,-1.79937,0.0529156
4.8200e-08,0.0992562,-1.79344,0.0526812
4.8600e-08,0.099675,-1.79641,0.0524641
4.9000e-08,0.100144,-1.79891,0.0523484
4.9400e-08,0.100647,-1.79453,0.0522578
4.9800e-08,0.100917,-1.79781,0.0521609
5.0200e-08,0.100973,-1.79922,0.0521938
5.0600e-08,0.100798,-1.8025,0.0523906
5.1000e-08,0.100447,-1.79094,0.0526641
5.1400e-08,0.0998703,-1.79391,0.0527641
5.1800e-08,0.0988906,-1.79688,0.0526609
5.2200e-08,0.0975734,-1.7975,0.0525156
5.2600e-08,0.0961016,-1.79625,0.0524
5.3000e-08,0.0945672,-1.79906,0.0522047
5.3400e-08,0.0934938,-1.79188,0.0522016
5.3800e-08,0.0927766,-1.79672,0.0522781
5.4200e-08,0.0924172,-1.79563,0.0524797
5.4600e-08,0.0922641,-1.79922,0.0525719
5.5000e-08,0.0921547,-1.79828,0.0526578
5.5400e-08,0.0920094,-1.8,0.0527047
5.5800e-08,0.0917297,-1.80063,0.0527031
5.6200e-08,0.0914391,-1.79234,0.0525719
5.6600e-08,0.0909281,-1.79312,0.0523422
5.7000e-08,0.0904375,-1.80141,0.0522094
5.7400e-08,0.0900359,-1.79234,0.0522734
5.7800e-08,0.0897344,-1.79641,0.0524219
5.8200e-08,0.0894594,-1.7975,0.0525094
5.8600e-08,0.0893172,-1.80203,0.0525391

