Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,,
3.9800e-08,0.0883219,-1.79719,0.0540766
4.0200e-08,0.0884375,-1.80125,0.0537641
4.0600e-08,0.0890422,-1.79594,0.0534437
4.1000e-08,0.0900594,-1.79859,0.0531391
4.1400e-08,0.0915547,-1.80047,0.0529125
4.1800e-08,0.0931953,-1.80094,0.0528344
4.2200e-08,0.0947953,-1.80125,0.0528172
4.2600e-08,0.0961125,-1.80172,0.0527719
4.3000e-08,0.0971266,-1.79875,0.0526719
4.3400e-08,0.0978859,-1.79453,0.0527672
4.3800e-08,0.0983984,-1.79703,0.0529688
4.4200e-08,0.0987531,-1.80484,0.0531
4.4600e-08,0.0989453,-1.79391,0.0530172
4.5000e-08,0.0990547,-1.79703,0.0527391
4.5400e-08,0.0990594,-1.79813,0.0526938
4.5800e-08,0.0990812,-1.80406,0.0528578
4.6200e-08,0.0991156,-1.79859,0.0530953
4.6600e-08,0.0990406,-1.8,0.0531328
4.7000e-08,0.098925,-1.79688,0.053125
4.7400e-08,0.098775,-1.80203,0.0530531
4.7800e-08,0.0988234,-1.79813,0.0529531
4.8200e-08,0.0990937,-1.79641,0.0528047
4.8600e-08,0.0995375,-1.79484,0.0525922
4.9000e-08,0.100092,-1.80234,0.0523906
4.9400e-08,0.100641,-1.79781,0.0522703
4.9800e-08,0.100933,-1.80109,0.0522406
5.0200e-08,0.100978,-1.79891,0.0523219
5.0600e-08,0.100753,-1.80359,0.0525047
5.1000e-08,0.100381,-1.79172,0.0527922
5.1400e-08,0.0997469,-1.79391,0.0529484
5.1800e-08,0.0987781,-1.79641,0.0529188
5.2200e-08,0.0974875,-1.80187,0.0527422
5.2600e-08,0.0960344,-1.79859,0.0525594
5.3000e-08,0.0945938,-1.80047,0.0523656
5.3400e-08,0.0935,-1.79703,0.0523234
5.3800e-08,0.0928016,-1.79813,0.0524031
5.4200e-08,0.0924172,-1.79656,0.0525078
5.4600e-08,0.0922234,-1.79984,0.0525734
5.5000e-08,0.0920813,-1.79828,0.0527219
5.5400e-08,0.0918875,-1.80187,0.0527984
5.5800e-08,0.0916391,-1.80203,0.0527891
5.6200e-08,0.0913359,-1.795,0.0526719
5.6600e-08,0.0908781,-1.79578,0.0524344
5.7000e-08,0.0904297,-1.80234,0.0523328
5.7400e-08,0.0900953,-1.79312,0.0523797
5.7800e-08,0.0897828,-1.79734,0.0524453
5.8200e-08,0.0895203,-1.80078,0.0524813
5.8600e-08,0.0893172,-1.80313,0.0525281

