LECROYWaveRunner,41075,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,12-Nov-2024 18:55:56,0                 
Time,Ampl
-1.18629e-08,-0.8359342
-1.17629e-08,-0.8359693
-1.16629e-08,-0.8361457
-1.15629e-08,-0.8362248
-1.14629e-08,-0.8361042
-1.13629e-08,-0.8360367
-1.12629e-08,-0.8361055
-1.11629e-08,-0.8360873
-1.10629e-08,-0.8360134
-1.09629e-08,-0.8360484
-1.08629e-08,-0.8361405
-1.07629e-08,-0.8361963
-1.06629e-08,-0.8361716
-1.05629e-08,-0.8360951
-1.04629e-08,-0.8360873
-1.03629e-08,-0.8361444
-1.02629e-08,-0.8361483
-1.01629e-08,-0.8360912
-1.00629e-08,-0.8360471
-9.96289e-09,-0.8360289
-9.86289e-09,-0.8360276
-9.76289e-09,-0.8359887
-9.66289e-09,-0.8359161
-9.56289e-09,-0.835872
-9.46289e-09,-0.8359018
-9.36289e-09,-0.836025
-9.26289e-09,-0.8361081
-9.16289e-09,-0.8360497
-9.06289e-09,-0.8359835
-8.96289e-09,-0.8360367
-8.86289e-09,-0.8360951
-8.76289e-09,-0.8360808
-8.66289e-09,-0.8360536
-8.56289e-09,-0.8360821
-8.46289e-09,-0.8361522
-8.36289e-09,-0.8361107
-8.26289e-09,-0.8359732
-8.16289e-09,-0.8359265
-8.06289e-09,-0.8359706
-7.96289e-09,-0.8359732
-7.86289e-09,-0.83592
-7.76289e-09,-0.8359226
-7.66289e-09,-0.8359835
-7.56289e-09,-0.8359835
-7.46289e-09,-0.8359239
-7.36289e-09,-0.8358798
-7.26289e-09,-0.8358629
-7.16289e-09,-0.8358616
-7.06289e-09,-0.8358668
-6.96289e-09,-0.8359135
-6.86289e-09,-0.8359913
-6.76289e-09,-0.8359926
-6.66289e-09,-0.835929
-6.56289e-09,-0.835881
-6.46289e-09,-0.8359057
-6.36289e-09,-0.8359822
-6.26289e-09,-0.8359446
-6.16289e-09,-0.8358084
-6.06289e-09,-0.8357163
-5.96289e-09,-0.8356839
-5.86289e-09,-0.8356865
-5.76289e-09,-0.8356527
-5.66289e-09,-0.8355827
-5.56289e-09,-0.835584
-5.46289e-09,-0.8356462
-5.36289e-09,-0.8357371
-5.26289e-09,-0.835833
-5.16289e-09,-0.8357915
-5.06289e-09,-0.8356475
-4.96289e-09,-0.8355503
-4.86289e-09,-0.8355178
-4.76289e-09,-0.8355204
-4.66289e-09,-0.8355736
-4.56289e-09,-0.8357007
-4.46289e-09,-0.8357812
-4.36289e-09,-0.8358058
-4.26289e-09,-0.8359342
-4.16289e-09,-0.8361107
-4.06289e-09,-0.8361651
-3.96289e-09,-0.8361133
-3.86289e-09,-0.8360601
-3.76289e-09,-0.83599
-3.66289e-09,-0.8359083
-3.56289e-09,-0.8359096
-3.46289e-09,-0.8359783
-3.36289e-09,-0.8360263
-3.26289e-09,-0.8360886
-3.16289e-09,-0.8361651
-3.06289e-09,-0.8361625
-2.96289e-09,-0.8360951
-2.86289e-09,-0.8360899
-2.76289e-09,-0.8361042
-2.66289e-09,-0.8360289
-2.56289e-09,-0.8359693
-2.46289e-09,-0.8359887
-2.36289e-09,-0.8359316
-2.26289e-09,-0.8357085
-2.16289e-09,-0.835427
-2.06289e-09,-0.8353206
-1.96289e-09,-0.8354919
-1.86289e-09,-0.8357371
-1.76289e-09,-0.8358733
-1.66289e-09,-0.8359537
-1.56289e-09,-0.8360614
-1.46289e-09,-0.8361664
-1.36289e-09,-0.8361716
-1.26289e-09,-0.836016
-1.16289e-09,-0.8358992
-1.06289e-09,-0.8359822
-9.62893e-10,-0.8360341
-8.62893e-10,-0.8359628
-7.62893e-10,-0.8358953
-6.62893e-10,-0.8358629
-5.62893e-10,-0.8359018
-4.62893e-10,-0.8360263
-3.62893e-10,-0.8361094
-2.62893e-10,-0.8360951
-1.62893e-10,-0.8360588
-6.28935e-11,-0.836038
3.71065e-11,-0.8361197
1.37107e-10,-0.8362728
2.37107e-10,-0.8363221
3.37107e-10,-0.8362728
4.37107e-10,-0.8363104
5.37107e-10,-0.8364389
6.37107e-10,-0.8364817
7.37107e-10,-0.8364778
8.37107e-10,-0.8364648
9.37107e-10,-0.8363675
1.03711e-09,-0.8363416
1.13711e-09,-0.8365232
1.23711e-09,-0.8367541
1.33711e-09,-0.8367904
1.43711e-09,-0.8365336
1.53711e-09,-0.8362469
1.63711e-09,-0.8362767
1.73711e-09,-0.8364635
1.83711e-09,-0.8365089
1.93711e-09,-0.8364479
2.03711e-09,-0.8363883
2.13711e-09,-0.8364051
2.23711e-09,-0.8365206
2.33711e-09,-0.8365608
2.43711e-09,-0.8363844
2.53711e-09,-0.8361963
2.63711e-09,-0.8361483
2.73711e-09,-0.8361638
2.83711e-09,-0.8361872
2.93711e-09,-0.8361587
3.03711e-09,-0.8360419
3.13711e-09,-0.83592
3.23711e-09,-0.8359031
3.33711e-09,-0.8359693
3.43711e-09,-0.8360224
3.53711e-09,-0.8360445
3.63711e-09,-0.8360899
3.73711e-09,-0.8361613
3.83711e-09,-0.8361587
3.93711e-09,-0.8360951
4.03711e-09,-0.8360471
4.13711e-09,-0.8360289
4.23711e-09,-0.8360276
4.33711e-09,-0.8360328
4.43711e-09,-0.8360795
4.53711e-09,-0.8361574
4.63711e-09,-0.8361146
4.73711e-09,-0.8359757
4.83711e-09,-0.8358823
4.93711e-09,-0.8358512
5.03711e-09,-0.8358953
5.13711e-09,-0.8360263
5.23711e-09,-0.8361976
5.33711e-09,-0.8363351
5.43711e-09,-0.8363896
5.53711e-09,-0.8363948
5.63711e-09,-0.836339
5.73711e-09,-0.8362534
5.83711e-09,-0.8362041
5.93711e-09,-0.8361898
6.03711e-09,-0.8361924
6.13711e-09,-0.8361989
6.23711e-09,-0.8361587
6.33711e-09,-0.8360834
6.43711e-09,-0.8361249
6.53711e-09,-0.836265
6.63711e-09,-0.8363571
6.73711e-09,-0.8363896
6.83711e-09,-0.8363442
6.93711e-09,-0.8362131
7.03711e-09,-0.8361288
7.13711e-09,-0.8361885
7.23711e-09,-0.8363001
7.33711e-09,-0.8362793
7.43711e-09,-0.8361016
7.53711e-09,-0.8359757
7.63711e-09,-0.835929
7.73711e-09,-0.8358849
7.83711e-09,-0.8358655
7.93711e-09,-0.835907
8.03711e-09,-0.8360289
8.13711e-09,-0.8361535
8.23711e-09,-0.8362131
8.33711e-09,-0.8362248
8.43711e-09,-0.836217
8.53711e-09,-0.836208
8.63711e-09,-0.83616
8.73711e-09,-0.836038
8.83711e-09,-0.8359174
8.93711e-09,-0.835859
9.03711e-09,-0.8357617
9.13711e-09,-0.8355736
9.23711e-09,-0.8355464
9.33711e-09,-0.8357526
9.43711e-09,-0.8359135
9.53711e-09,-0.8359342
9.63711e-09,-0.835907
9.73711e-09,-0.8359239
9.83711e-09,-0.8359874
9.93711e-09,-0.8359874
1.00371e-08,-0.8359277
1.01371e-08,-0.8358382
1.02371e-08,-0.8356994
1.03371e-08,-0.8356203
1.04371e-08,-0.8357306
1.05371e-08,-0.8359213
1.06371e-08,-0.83599
1.07371e-08,-0.83599
1.08371e-08,-0.8361016
1.09371e-08,-0.8362728
1.10371e-08,-0.8363273
1.11371e-08,-0.836278
1.12371e-08,-0.8362261
1.13371e-08,-0.8362002
1.14371e-08,-0.8361937
1.15371e-08,-0.8362417
1.16371e-08,-0.8363649
1.17371e-08,-0.8364453
1.18371e-08,-0.836339
1.19371e-08,-0.8361081
1.20371e-08,-0.8360069
1.21371e-08,-0.8361262
1.22371e-08,-0.836243
1.23371e-08,-0.8362092
1.24371e-08,-0.8360666
1.25371e-08,-0.8359667
1.26371e-08,-0.8360627
1.27371e-08,-0.8362495
1.28371e-08,-0.8363636
1.29371e-08,-0.8363545
1.30371e-08,-0.8361846
1.31371e-08,-0.8359732
1.32371e-08,-0.8359057
1.33371e-08,-0.8359991
1.34371e-08,-0.8361327
1.35371e-08,-0.8362054
1.36371e-08,-0.8362663
1.37371e-08,-0.8363377
1.38371e-08,-0.8362858
1.39371e-08,-0.8360977
1.40371e-08,-0.8359706
1.41371e-08,-0.8359719
1.42371e-08,-0.8359615
1.43371e-08,-0.8359109
1.44371e-08,-0.8359187
1.45371e-08,-0.8359822
1.46371e-08,-0.8360276
1.47371e-08,-0.8360004
1.48371e-08,-0.8359252
1.49371e-08,-0.8359641
1.50371e-08,-0.8360562
1.51371e-08,-0.8360276
1.52371e-08,-0.8359381
1.53371e-08,-0.8358343
1.54371e-08,-0.8357371
1.55371e-08,-0.8357812
1.56371e-08,-0.8359265
1.57371e-08,-0.836025
1.58371e-08,-0.8361016
1.59371e-08,-0.8361314
1.60371e-08,-0.836134
1.61371e-08,-0.8362144
1.62371e-08,-0.8363182
1.63371e-08,-0.8364181
1.64371e-08,-0.8365504
1.65371e-08,-0.8366659
1.66371e-08,-0.8367178
1.67371e-08,-0.836723
1.68371e-08,-0.8366698
1.69371e-08,-0.8365426
1.70371e-08,-0.8364596
1.71371e-08,-0.8365206
1.72371e-08,-0.8366321
1.73371e-08,-0.8366983
1.74371e-08,-0.8366309
1.75371e-08,-0.836518
1.76371e-08,-0.8364959
1.77371e-08,-0.8364233
1.78371e-08,-0.8363312
1.79371e-08,-0.836326
1.80371e-08,-0.8363027
1.81371e-08,-0.836243
1.82371e-08,-0.8362482
1.83371e-08,-0.8362689
1.84371e-08,-0.8362404
1.85371e-08,-0.8362547
1.86371e-08,-0.8362313
1.87371e-08,-0.8360795
1.88371e-08,-0.8359706
1.89371e-08,-0.8360627
1.90371e-08,-0.8362054
1.91371e-08,-0.8361989
1.92371e-08,-0.8361548
1.93371e-08,-0.836169
1.94371e-08,-0.8361898
1.95371e-08,-0.8362456
1.96371e-08,-0.8363701
1.97371e-08,-0.8365349
1.98371e-08,-0.8367113
1.99371e-08,-0.8368851
2.00371e-08,-0.8371433
2.01371e-08,-0.8374624
2.02371e-08,-0.8376751
2.03371e-08,-0.8378334
2.04371e-08,-0.8381136
2.05371e-08,-0.8385404
2.06371e-08,-0.8390022
2.07371e-08,-0.8393174
2.08371e-08,-0.8395159
2.09371e-08,-0.8397948
2.10371e-08,-0.8401243
2.11371e-08,-0.8404253
2.12371e-08,-0.8407353
2.13371e-08,-0.8411465
2.14371e-08,-0.8416745
2.15371e-08,-0.8421753
2.16371e-08,-0.84258
2.17371e-08,-0.8429653
2.18371e-08,-0.8433168
2.19371e-08,-0.8436048
2.20371e-08,-0.8440303
2.21371e-08,-0.8446193
2.22371e-08,-0.8451602
2.23371e-08,-0.8455792
2.24371e-08,-0.846006
2.25371e-08,-0.8465171
2.26371e-08,-0.8470438
2.27371e-08,-0.847516
2.28371e-08,-0.8479454
2.29371e-08,-0.8484837
2.30371e-08,-0.8490766
2.31371e-08,-0.8495449
2.32371e-08,-0.8499976
2.33371e-08,-0.8505554
2.34371e-08,-0.8511119
2.35371e-08,-0.8515932
2.36371e-08,-0.8520628
2.37371e-08,-0.8525441
2.38371e-08,-0.8530812
2.39371e-08,-0.853613
2.40371e-08,-0.8540826
2.41371e-08,-0.8545937
2.42371e-08,-0.8551087
2.43371e-08,-0.8555278
2.44371e-08,-0.8560077
2.45371e-08,-0.8565993
2.46371e-08,-0.8570429
2.47371e-08,-0.8573426
2.48371e-08,-0.8578381
2.49371e-08,-0.8585205
2.50371e-08,-0.8590692
2.51371e-08,-0.8594675
2.52371e-08,-0.8599215
2.53371e-08,-0.8604573
2.54371e-08,-0.8609074
2.55371e-08,-0.861185
2.56371e-08,-0.8615327
2.57371e-08,-0.8621528
2.58371e-08,-0.8627806
2.59371e-08,-0.8631698
2.60371e-08,-0.8635084
2.61371e-08,-0.8640026
2.62371e-08,-0.8644541
2.63371e-08,-0.8646564
2.64371e-08,-0.8648173
2.65371e-08,-0.8651857
2.66371e-08,-0.8655904
2.67371e-08,-0.86575
2.68371e-08,-0.8658019
2.69371e-08,-0.8660146
2.70371e-08,-0.8663338
2.71371e-08,-0.866601
2.72371e-08,-0.8669331
2.73371e-08,-0.867282
2.74371e-08,-0.867321
2.75371e-08,-0.8672535
2.76371e-08,-0.8675
2.77371e-08,-0.8680072
2.78371e-08,-0.8684509
2.79371e-08,-0.8685987
2.80371e-08,-0.8686779
2.81371e-08,-0.8689127
2.82371e-08,-0.8691099
2.83371e-08,-0.8691514
2.84371e-08,-0.8692603
2.85371e-08,-0.8695457
2.86371e-08,-0.8698169
2.87371e-08,-0.8698973
2.88371e-08,-0.8698856
2.89371e-08,-0.870027
2.90371e-08,-0.8703111
2.91371e-08,-0.8705277
2.92371e-08,-0.8707457
2.93371e-08,-0.8711089
2.94371e-08,-0.8714099
2.95371e-08,-0.8714462
2.96371e-08,-0.8714371
2.97371e-08,-0.8715513
2.98371e-08,-0.8715941
2.99371e-08,-0.8714643
3.00371e-08,-0.8714864
3.01371e-08,-0.8718003
3.02371e-08,-0.8719832
3.03371e-08,-0.87186
3.04371e-08,-0.8718068
3.05371e-08,-0.8720183
3.06371e-08,-0.8721895
3.07371e-08,-0.8721739
3.08371e-08,-0.8722038
3.09371e-08,-0.8723166
3.10371e-08,-0.8723037
3.11371e-08,-0.8721337
3.12371e-08,-0.8720105
3.13371e-08,-0.8720079
3.14371e-08,-0.8719508
3.15371e-08,-0.8717355
3.16371e-08,-0.8715461
3.17371e-08,-0.87155
3.18371e-08,-0.8715603
3.19371e-08,-0.8713489
3.20371e-08,-0.8711465
3.21371e-08,-0.8711816
3.22371e-08,-0.8712205
3.23371e-08,-0.8711517
3.24371e-08,-0.8710479
3.25371e-08,-0.8709883
3.26371e-08,-0.8710155
3.27371e-08,-0.8710077
3.28371e-08,-0.8709091
3.29371e-08,-0.8707068
3.30371e-08,-0.8704486
3.31371e-08,-0.8702255
3.32371e-08,-0.8701295
3.33371e-08,-0.8702047
3.34371e-08,-0.8702436
3.35371e-08,-0.8701217
3.36371e-08,-0.8699764
3.37371e-08,-0.8698999
3.38371e-08,-0.8698402
3.39371e-08,-0.8697286
3.40371e-08,-0.8696625
3.41371e-08,-0.8696871
3.42371e-08,-0.8696352
3.43371e-08,-0.8694147
3.44371e-08,-0.8692227
3.45371e-08,-0.8692253
3.46371e-08,-0.8692357
3.47371e-08,-0.8691994
3.48371e-08,-0.8693006
3.49371e-08,-0.8694744
3.50371e-08,-0.8694004
3.51371e-08,-0.868949
3.52371e-08,-0.8685027
3.53371e-08,-0.8683341
3.54371e-08,-0.868242
3.55371e-08,-0.8680007
3.56371e-08,-0.8677594
3.57371e-08,-0.8677737
3.58371e-08,-0.8678074
3.59371e-08,-0.8676531
3.60371e-08,-0.8675752
3.61371e-08,-0.8675584
3.62371e-08,-0.8673923
3.63371e-08,-0.8671419
