Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,4e-08,
Horizontal Delay,9.3157e-07,
Sample Interval,4e-10,
Record Length,10000,
Gating,24.0300% to 34.0300%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.01,
Vertical Position,-1.9,
,,
,,
,,
Label,,
TIME,CH1,CH4
-1.0723e-07,0.001,0.0024
-1.0683e-07,0.0006,0.0024
-1.0643e-07,0.0002,0.0012
-1.0603e-07,0.0002,0.0012
-1.0563e-07,0.0002,0.0004
-1.0523e-07,0.0006,-0.0008
-1.0483e-07,0.0002,-0.0016
-1.0443e-07,0.001,-0.002
-1.0403e-07,0.0006,-0.002
-1.0363e-07,0.001,-0.002
-1.0323e-07,0.0006,-0.002
-1.0283e-07,0.0006,-0.002
-1.0243e-07,0.0006,-0.002
-1.0203e-07,0.0002,-0.0024
-1.0163e-07,0.0006,-0.0012
-1.0123e-07,0.0006,-0.0004
-1.0083e-07,0.0006,0.0004
-1.0043e-07,0.0006,0.002
-1.0003e-07,0.001,0.0032
-9.9630e-08,0.0018,0.0028
-9.9230e-08,0.001,0.0032
-9.8830e-08,0.001,0.0032
-9.8430e-08,0.0014,0.0032
-9.8030e-08,0.0018,0.0032
-9.7630e-08,0.0018,0.0028
-9.7230e-08,0.0018,0.002
-9.6830e-08,0.0018,0.0016
-9.6430e-08,0.0018,0.0008
-9.6030e-08,0.0014,0
-9.5630e-08,0.001,-0.0008
-9.5230e-08,0.001,-0.0016
-9.4830e-08,0.0006,-0.002
-9.4430e-08,0.0006,-0.0028
-9.4030e-08,0.0006,-0.0032
-9.3630e-08,0.0002,-0.004
-9.3230e-08,0.0002,-0.004
-9.2830e-08,0.0006,-0.004
-9.2430e-08,0.0006,-0.0036
-9.2030e-08,0.0002,-0.0032
-9.1630e-08,0.001,-0.0032
-9.1230e-08,0.0006,-0.0028
-9.0830e-08,0.001,-0.0024
-9.0430e-08,0.001,-0.002
-9.0030e-08,0.0014,-0.0012
-8.9630e-08,0.001,0.0004
-8.9230e-08,0.001,0.0008
-8.8830e-08,0.0006,0.0028
-8.8430e-08,0.0006,0.004
-8.8030e-08,0.0006,0.0056
-8.7630e-08,0.0002,0.0052
-8.7230e-08,0.0002,0.0056
-8.6830e-08,0.001,0.0052
-8.6430e-08,0.0014,0.0048
-8.6030e-08,0.0014,0.0052
-8.5630e-08,0.001,0.0048
-8.5230e-08,0.0006,0.004
-8.4830e-08,0.0006,0.0036
-8.4430e-08,0.0002,0.0028
-8.4030e-08,-0.0002,0.002
-8.3630e-08,0.0002,0.0016
-8.3230e-08,0.0002,0.0004
-8.2830e-08,0.0006,-0.0008
-8.2430e-08,0.0014,-0.0016
-8.2030e-08,0.0018,-0.0012
-8.1630e-08,0.001,-0.002
-8.1230e-08,0.0006,-0.0028
-8.0830e-08,0.0002,-0.0024
-8.0430e-08,0.001,-0.0024
-8.0030e-08,0.001,-0.0028
-7.9630e-08,0.0018,-0.0028
-7.9230e-08,0.0014,-0.0024
-7.8830e-08,0.0014,-0.002
-7.8430e-08,0.0018,-0.0008
-7.8030e-08,0.0018,0.0004
