Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,4e-08,
Horizontal Delay,9.3157e-07,
Sample Interval,4e-10,
Record Length,10000,
Gating,24.0300% to 34.0300%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.01,
Vertical Position,-1.9,
,,
,,
,,
Label,,
TIME,CH1,CH4
-1.0723e-07,0.000890625,0.000142187
-1.0683e-07,0.000729687,8.4375e-05
-1.0643e-07,0.000670312,4.21875e-05
-1.0603e-07,0.000632812,1.5625e-06
-1.0563e-07,0.000665625,3.28125e-05
-1.0523e-07,0.00063125,-7.5e-05
-1.0483e-07,0.000684375,-0.000148438
-1.0443e-07,0.00066875,-0.00011875
-1.0403e-07,0.0006375,-0.000110938
-1.0363e-07,0.000526562,-8.125e-05
-1.0323e-07,0.000490625,-1.25e-05
-1.0283e-07,0.000432812,8.28125e-05
-1.0243e-07,0.00049375,0.000160937
-1.0203e-07,0.0005,0.000246875
-1.0163e-07,0.000598438,0.000310938
-1.0123e-07,0.000584375,0.000420312
-1.0083e-07,0.000584375,0.0004625
-1.0043e-07,0.000645312,0.000495313
-1.0003e-07,0.0007625,0.000464063
-9.9630e-08,0.000853125,0.000529688
-9.9230e-08,0.00107344,0.000510937
-9.8830e-08,0.00114531,0.000425
-9.8430e-08,0.00107187,0.000407813
-9.8030e-08,0.00101875,0.000357812
-9.7630e-08,0.000920312,0.000353125
-9.7230e-08,0.000760937,0.000270312
-9.6830e-08,0.00068125,0.000157812
-9.6430e-08,0.000675,0.000159375
-9.6030e-08,0.00066875,4.53125e-05
-9.5630e-08,0.000707812,2.1875e-05
-9.5230e-08,0.000667187,-6.875e-05
-9.4830e-08,0.0005625,-7.34375e-05
-9.4430e-08,0.000485937,-7.1875e-05
-9.4030e-08,0.000417187,-0.000159375
-9.3630e-08,0.00033125,-0.000146875
-9.3230e-08,0.00031875,-0.000196875
-9.2830e-08,0.000404687,-0.00025625
-9.2430e-08,0.00058125,-0.000276563
-9.2030e-08,0.000735937,-0.000209375
-9.1630e-08,0.000753125,-0.000154688
-9.1230e-08,0.00081875,-0.00013125
-9.0830e-08,0.000745312,-9.0625e-05
-9.0430e-08,0.000773437,1.5625e-05
-9.0030e-08,0.00085625,-4.0625e-05
-8.9630e-08,0.000926562,7.03125e-05
-8.9230e-08,0.0009625,5.15625e-05
-8.8830e-08,0.000970312,7.8125e-06
-8.8430e-08,0.000885937,-7.65625e-05
-8.8030e-08,0.00084375,-5.625e-05
-8.7630e-08,0.000853125,-7.5e-05
-8.7230e-08,0.00079375,-0.000121875
-8.6830e-08,0.000771875,-0.00020625
-8.6430e-08,0.000767187,-0.00023125
-8.6030e-08,0.000676562,-0.000304688
-8.5630e-08,0.000626562,-0.000310938
-8.5230e-08,0.00059375,-0.00033125
-8.4830e-08,0.000521875,-0.0004
-8.4430e-08,0.000421875,-0.000404688
-8.4030e-08,0.00041875,-0.000389063
-8.3630e-08,0.00046875,-0.000384375
-8.3230e-08,0.000485937,-0.000421875
-8.2830e-08,0.000570312,-0.000528125
-8.2430e-08,0.000620312,-0.000520313
