Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,2e-08,
Horizontal Delay,1.29557e-06,
Sample Interval,4e-10,
Record Length,10000,
Gating,16.7200% to 21.7300%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0.0708,
Vertical Scale,0.02,
Vertical Position,-1.02,
,,
,,
,,
Label,,
TIME,CH1,CH3
-3.5630e-08,0.0889719,-0.000696875
-3.5230e-08,0.08895,-0.000675
-3.4830e-08,0.0889063,-0.000671875
-3.4430e-08,0.0888156,-0.00068125
-3.4030e-08,0.0888156,-0.00068125
-3.3630e-08,0.0887594,-0.00070625
-3.3230e-08,0.0887875,-0.0008125
-3.2830e-08,0.088825,-0.0009
-3.2430e-08,0.0888562,-0.00088125
-3.2030e-08,0.0888656,-0.0007875
-3.1630e-08,0.08895,-0.000753125
-3.1230e-08,0.0888969,-0.0007
-3.0830e-08,0.0889031,-0.000703125
-3.0430e-08,0.0888656,-0.000665625
-3.0030e-08,0.0887906,-0.00068125
-2.9630e-08,0.0887719,-0.000675
-2.9230e-08,0.0887719,-0.000740625
-2.8830e-08,0.0888344,-0.000790625
-2.8430e-08,0.0888906,-0.000796875
-2.8030e-08,0.0888313,-0.000846875
-2.7630e-08,0.0889719,-0.000771875
-2.7230e-08,0.0889156,-0.0007875
-2.6830e-08,0.0889313,-0.00065
-2.6430e-08,0.0888844,-0.000628125
-2.6030e-08,0.0888531,-0.00065
-2.5630e-08,0.0888188,-0.0006125
-2.5230e-08,0.0887781,-0.00071875
-2.4830e-08,0.0887688,-0.000759375
-2.4430e-08,0.0887938,-0.000815625
-2.4030e-08,0.0888188,-0.000834375
-2.3630e-08,0.0889125,-0.000946875
-2.3230e-08,0.0889031,-0.00116563
-2.2830e-08,0.0889438,-0.0011125
-2.2430e-08,0.0888625,-0.000784375
-2.2030e-08,0.0888656,-0.000475
-2.1630e-08,0.0887094,-0.000321875
-2.1230e-08,0.0887,-0.000425
-2.0830e-08,0.0888031,-0.0006375
-2.0430e-08,0.0889469,-0.00076875
-2.0030e-08,0.0889344,-0.000775
-1.9630e-08,0.0887563,-0.00081875
-1.9230e-08,0.0887688,-0.0008
-1.8830e-08,0.0888469,-0.0007875
-1.8430e-08,0.0888938,-0.00076875
-1.8030e-08,0.0888813,-0.0006625
-1.7630e-08,0.0888313,-0.00063125
-1.7230e-08,0.0887656,-0.000665625
-1.6830e-08,0.0888094,-0.0006875
-1.6430e-08,0.0888344,-0.000721875
-1.6030e-08,0.0888719,-0.00073125
-1.5630e-08,0.0889,-0.0007125
-1.5230e-08,0.0887938,-0.000825
-1.4830e-08,0.08885,-0.000771875
-1.4430e-08,0.0888094,-0.000740625
-1.4030e-08,0.0888469,-0.00063125
-1.3630e-08,0.0889031,-0.00069375
-1.3230e-08,0.0889125,-0.0007375
-1.2830e-08,0.0890031,-0.000671875
-1.2430e-08,0.0889531,-0.0005625
-1.2030e-08,0.0889188,-0.00063125
-1.1630e-08,0.0888437,-0.0008125
-1.1230e-08,0.08875,-0.000909375
-1.0830e-08,0.0887844,-0.0008375
-1.0430e-08,0.0888281,-0.00069375
