Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,,
1.6000e-08,0.0530656,0.039475,0.477766
1.6400e-08,0.0531969,0.0395422,0.478203
1.6800e-08,0.0531531,0.0395188,0.475859
1.7200e-08,0.0531719,0.0395109,0.473875
1.7600e-08,0.0531094,0.0395203,0.473141
1.8000e-08,0.0532,0.0395328,0.474016
1.8400e-08,0.0531219,0.0394562,0.473938
1.8800e-08,0.0532156,0.0395641,0.474297
1.9200e-08,0.0532031,0.0395016,0.473625
1.9600e-08,0.0532094,0.0394922,0.473109
2.0000e-08,0.0531125,0.0395078,0.472938
2.0400e-08,0.0531656,0.0394734,0.472484
2.0800e-08,0.0530813,0.0394969,0.472125
2.1200e-08,0.0531188,0.0395281,0.471734
2.1600e-08,0.05325,0.0395687,0.471547
2.2000e-08,0.0531375,0.0394859,0.471234
2.2400e-08,0.0530844,0.0394813,0.471094
2.2800e-08,0.0533031,0.0395297,0.471063
2.3200e-08,0.0532313,0.0395281,0.470453
2.3600e-08,0.0531563,0.0395625,0.469812
2.4000e-08,0.0530781,0.039525,0.46925
2.4400e-08,0.0530938,0.0395266,0.469406
2.4800e-08,0.0531531,0.0395531,0.469109
2.5200e-08,0.0531531,0.0395516,0.468641
2.5600e-08,0.05305,0.0394813,0.468297
2.6000e-08,0.0531375,0.0395344,0.468125
2.6400e-08,0.0531813,0.0395375,0.467906
2.6800e-08,0.05315,0.0395109,0.467406
2.7200e-08,0.05315,0.0395203,0.467375
2.7600e-08,0.0531969,0.0395766,0.467297
2.8000e-08,0.0531344,0.0395219,0.466594
2.8400e-08,0.0531156,0.0395375,0.465938
2.8800e-08,0.0531031,0.0395109,0.465156
2.9200e-08,0.0531969,0.0395516,0.465531
2.9600e-08,0.053175,0.0395359,0.464922
3.0000e-08,0.0531969,0.0395484,0.464797
3.0400e-08,0.0531188,0.0394984,0.4645
3.0800e-08,0.0531906,0.0395469,0.464469
3.1200e-08,0.0531406,0.0395203,0.464141
3.1600e-08,0.0532031,0.0395578,0.46425
3.2000e-08,0.0531781,0.0394906,0.464016
3.2400e-08,0.0532125,0.0395125,0.463969
3.2800e-08,0.0531031,0.0394766,0.463703
3.3200e-08,0.0531563,0.0395,0.463547
3.3600e-08,0.0531531,0.0394984,0.463297
3.4000e-08,0.0530875,0.0394875,0.463375
3.4400e-08,0.0531406,0.0395172,0.463156
3.4800e-08,0.0531313,0.0394875,0.462766
3.5200e-08,0.0530063,0.0394328,0.462094
3.5600e-08,0.0532781,0.0395078,0.462406
3.6000e-08,0.0532438,0.0395484,0.4615
3.6400e-08,0.0531844,0.0395125,0.461031
3.6800e-08,0.0530969,0.0394984,0.460437
3.7200e-08,0.0531563,0.0395547,0.460359
3.7600e-08,0.0531813,0.0395359,0.46025
3.8000e-08,0.0532063,0.0395563,0.459922
3.8400e-08,0.0531313,0.0395172,0.459484
3.8800e-08,0.0531531,0.0394906,0.459844
3.9200e-08,0.0531938,0.0395141,0.459609
3.9600e-08,0.0531438,0.0395344,0.459187
4.0000e-08,0.0530813,0.0394734,0.45925
4.0400e-08,0.0531719,0.0395313,0.458937
4.0800e-08,0.0531688,0.0395484,0.458609
4.1200e-08,0.0530938,0.0395344,0.45825
4.1600e-08,0.05305,0.0394969,0.457688
4.2000e-08,0.0532,0.0395719,0.457969
4.2400e-08,0.0532094,0.0395203,0.457797
4.2800e-08,0.0531656,0.0395375,0.457281
4.3200e-08,0.0531188,0.0395203,0.456891
4.3600e-08,0.05315,0.0395203,0.457156
4.4000e-08,0.0531625,0.0395031,0.456281
4.4400e-08,0.0534531,0.0395938,0.456859
4.4800e-08,0.0549156,0.0396281,0.456094
4.5200e-08,0.0605156,0.0401609,0.456031
4.5600e-08,0.0735,0.0415922,0.455531
4.6000e-08,0.0951188,0.0446094,0.455266
4.6400e-08,0.122222,0.0495344,0.455047
4.6800e-08,0.148859,0.0562859,0.454562
4.7200e-08,0.168859,0.0641109,0.454703
4.7600e-08,0.179081,0.0718047,0.454297
4.8000e-08,0.179675,0.0781344,0.453359
4.8400e-08,0.174619,0.0821906,0.453875
4.8800e-08,0.168306,0.0839344,0.453531
4.9200e-08,0.163981,0.0838156,0.452422
4.9600e-08,0.162525,0.0826703,0.421047
5.0000e-08,0.162828,0.081475,0.298547
5.0400e-08,0.163313,0.0806438,0.133078
5.0800e-08,0.162513,0.0801547,0.02675
5.1200e-08,0.160359,0.0796797,-0.0153281
5.1600e-08,0.157956,0.0790688,-0.0313281
5.2000e-08,0.156831,0.0781547,-0.0394219
5.2400e-08,0.157503,0.0771344,-0.0430625
5.2800e-08,0.159766,0.0764063,-0.0436406
5.3200e-08,0.162453,0.0760719,-0.0415312
5.3600e-08,0.164241,0.0763188,-0.0400469
5.4000e-08,0.164663,0.0769453,-0.0403594
5.4400e-08,0.163513,0.0775187,-0.0414844
5.4800e-08,0.161969,0.0779672,-0.0415938
5.5200e-08,0.16075,0.0779922,-0.0429063
5.5600e-08,0.16025,0.077625,-0.0433906
5.6000e-08,0.160838,0.0771344,-0.0438437
5.6400e-08,0.161969,0.0768406,-0.0441719
5.6800e-08,0.162775,0.0767484,-0.0448906
5.7200e-08,0.163078,0.0770094,-0.0447031
5.7600e-08,0.162547,0.07735,-0.0451406
5.8000e-08,0.161719,0.077625,-0.0453594
5.8400e-08,0.160972,0.0776063,-0.0454375
5.8800e-08,0.160731,0.0774078,-0.0459375
5.9200e-08,0.160959,0.0769937,-0.0475938
5.9600e-08,0.161491,0.0767297,-0.0504063
6.0000e-08,0.162019,0.0766844,-0.0531094
6.0400e-08,0.162197,0.0767656,-0.0494844
6.0800e-08,0.161822,0.0769828,-0.0438281
6.1200e-08,0.161488,0.0772812,-0.0416094
6.1600e-08,0.161084,0.0772656,-0.0428281
6.2000e-08,0.160784,0.0772047,-0.0437344
6.2400e-08,0.160759,0.0770359,-0.0438281
6.2800e-08,0.160813,0.0768203,-0.0439844
6.3200e-08,0.160928,0.0766672,-0.0438906
6.3600e-08,0.161016,0.0766688,-0.0438437
6.4000e-08,0.160909,0.0766844,-0.0444844
6.4400e-08,0.160788,0.0767906,-0.0443594
6.4800e-08,0.160719,0.0769422,-0.0441563
6.5200e-08,0.160584,0.0768813,-0.0438281
6.5600e-08,0.160659,0.0767687,-0.044
6.6000e-08,0.160731,0.0767031,-0.0456563
6.6400e-08,0.160822,0.0765813,-0.045
6.6800e-08,0.160713,0.0765594,-0.0431719
6.7200e-08,0.160569,0.0766016,-0.0426094
6.7600e-08,0.1605,0.0766391,-0.0425312
6.8000e-08,0.160294,0.0766906,-0.0431094
6.8400e-08,0.160047,0.0766859,-0.0432344
6.8800e-08,0.15995,0.0765828,-0.0437813
6.9200e-08,0.159838,0.0764844,-0.04325
6.9600e-08,0.159709,0.0763734,-0.043375
7.0000e-08,0.159816,0.0763219,-0.0428906
7.0400e-08,0.159709,0.0762281,-0.0435
7.0800e-08,0.159653,0.0763203,-0.042875
7.1200e-08,0.159481,0.0762609,-0.0429844
7.1600e-08,0.159363,0.0763203,-0.04325
7.2000e-08,0.159322,0.0763156,-0.0429688
7.2400e-08,0.159219,0.0762344,-0.0427187
7.2800e-08,0.159172,0.0761922,-0.0422656
7.3200e-08,0.159181,0.0761625,-0.0431094
7.3600e-08,0.159041,0.0761359,-0.0430781
7.4000e-08,0.158963,0.0761344,-0.0422969
7.4400e-08,0.158847,0.0760844,-0.0423437
7.4800e-08,0.158722,0.0760781,-0.0428281
7.5200e-08,0.158588,0.076025,-0.0426875
7.5600e-08,0.158519,0.0760406,-0.0424375
7.6000e-08,0.15845,0.0759578,-0.0424688
7.6400e-08,0.158378,0.0758766,-0.0422031
7.6800e-08,0.158263,0.0758516,-0.04225
7.7200e-08,0.158275,0.0758359,-0.0424219
7.7600e-08,0.158166,0.0758031,-0.0422031
7.8000e-08,0.158028,0.0757969,-0.0420625
7.8400e-08,0.157844,0.0757578,-0.0416719
7.8800e-08,0.157809,0.0757188,-0.0416875
7.9200e-08,0.157706,0.0756766,-0.0419219
7.9600e-08,0.157616,0.0755922,-0.041875
8.0000e-08,0.157525,0.0754984,-0.0423281
8.0400e-08,0.157484,0.0755703,-0.0415781
8.0800e-08,0.157381,0.0755422,-0.0412656
8.1200e-08,0.157275,0.0755109,-0.0415469
8.1600e-08,0.157125,0.0754766,-0.0419531
8.2000e-08,0.157141,0.0754531,-0.0416094
8.2400e-08,0.156947,0.0754094,-0.0418125
8.2800e-08,0.157041,0.0753938,-0.0410938
8.3200e-08,0.156809,0.0752953,-0.0415312
8.3600e-08,0.156775,0.0752953,-0.0412031
8.4000e-08,0.156653,0.0752562,-0.0415781
8.4400e-08,0.156609,0.0751906,-0.0409688
8.4800e-08,0.156456,0.0751609,-0.0414375
8.5200e-08,0.15635,0.0751422,-0.0414688
8.5600e-08,0.156409,0.0751438,-0.0407031
8.6000e-08,0.156172,0.0750594,-0.0410469
8.6400e-08,0.156081,0.0750563,-0.0408594
8.6800e-08,0.156066,0.0750281,-0.0407656
8.7200e-08,0.155806,0.0749328,-0.0415312
8.7600e-08,0.155694,0.0749469,-0.0412813
8.8000e-08,0.155622,0.0748844,-0.0411563
8.8400e-08,0.155547,0.0748688,-0.040625
8.8800e-08,0.155494,0.0748781,-0.0411406
8.9200e-08,0.155478,0.0748344,-0.0405781
8.9600e-08,0.15535,0.0747922,-0.041
9.0000e-08,0.155303,0.0748031,-0.0406406
9.0400e-08,0.155194,0.0747422,-0.0405781
9.0800e-08,0.155091,0.0747188,-0.0409375
9.1200e-08,0.155072,0.0746891,-0.0407031
9.1600e-08,0.154984,0.0746906,-0.0406094
9.2000e-08,0.154847,0.0746297,-0.0408281
9.2400e-08,0.154763,0.0746234,-0.0407969
9.2800e-08,0.154638,0.0745672,-0.0409063
9.3200e-08,0.154581,0.0745547,-0.0405312
9.3600e-08,0.154484,0.0745016,-0.0405156
9.4000e-08,0.154347,0.0744406,-0.0408437

