Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,,
1.6000e-08,0.0530219,0.0395125,0.479734
1.6400e-08,0.0532063,0.0395563,0.479734
1.6800e-08,0.0531781,0.0394984,0.477437
1.7200e-08,0.0531563,0.0395016,0.475516
1.7600e-08,0.0530656,0.0395,0.475437
1.8000e-08,0.0531469,0.0395094,0.475562
1.8400e-08,0.0531313,0.0394516,0.475609
1.8800e-08,0.0532531,0.0395484,0.475766
1.9200e-08,0.0531531,0.0394625,0.475594
1.9600e-08,0.0531969,0.0394969,0.475109
2.0000e-08,0.0531219,0.0394734,0.474812
2.0400e-08,0.05315,0.0394562,0.474906
2.0800e-08,0.0531,0.0394719,0.473531
2.1200e-08,0.0531156,0.0394906,0.473266
2.1600e-08,0.0531625,0.0394437,0.473719
2.2000e-08,0.0531,0.0394625,0.472734
2.2400e-08,0.0529875,0.0394344,0.472109
2.2800e-08,0.0533219,0.0394594,0.472484
2.3200e-08,0.053175,0.0394625,0.471859
2.3600e-08,0.0531938,0.0394562,0.471359
2.4000e-08,0.0530625,0.0394359,0.471109
2.4400e-08,0.0531719,0.0394859,0.471047
2.4800e-08,0.0531656,0.0395047,0.470609
2.5200e-08,0.0531813,0.0394734,0.470375
2.5600e-08,0.0531,0.0394484,0.469625
2.6000e-08,0.053175,0.0395031,0.469562
2.6400e-08,0.0531906,0.0394609,0.469203
2.6800e-08,0.0531719,0.0394703,0.468781
2.7200e-08,0.0531125,0.0394641,0.468422
2.7600e-08,0.0531625,0.0394875,0.468406
2.8000e-08,0.0531531,0.0394641,0.468328
2.8400e-08,0.0531281,0.0395047,0.467953
2.8800e-08,0.0530281,0.039475,0.467922
2.9200e-08,0.053175,0.0395391,0.467547
2.9600e-08,0.0531594,0.0395328,0.467
3.0000e-08,0.0531313,0.0394969,0.466656
3.0400e-08,0.0530688,0.0394703,0.466203
3.0800e-08,0.0531406,0.0395438,0.466141
3.1200e-08,0.0531063,0.039475,0.465484
3.1600e-08,0.0532313,0.0395406,0.465922
3.2000e-08,0.0531781,0.0394828,0.464922
3.2400e-08,0.0532,0.0394984,0.464656
3.2800e-08,0.0530906,0.0394953,0.464172
3.3200e-08,0.0531875,0.0395172,0.464219
3.3600e-08,0.0530844,0.0394984,0.464156
3.4000e-08,0.0531031,0.0395031,0.464172
3.4400e-08,0.0532,0.0395578,0.464
3.4800e-08,0.0531281,0.039475,0.464
3.5200e-08,0.0530188,0.0394516,0.463703
3.5600e-08,0.0531938,0.0395297,0.463859
3.6000e-08,0.0532094,0.0394828,0.463328
3.6400e-08,0.0531844,0.0394313,0.463031
3.6800e-08,0.0530781,0.0394906,0.462719
3.7200e-08,0.0531594,0.0394875,0.462719
3.7600e-08,0.0531094,0.0394891,0.46225
3.8000e-08,0.0531469,0.0395047,0.461828
3.8400e-08,0.053075,0.039425,0.461203
3.8800e-08,0.0531219,0.0394484,0.461125
3.9200e-08,0.0532281,0.0394672,0.460781
3.9600e-08,0.0531406,0.0394484,0.4605
4.0000e-08,0.0530406,0.0394109,0.460141
4.0400e-08,0.0531844,0.0394641,0.459984
4.0800e-08,0.0531094,0.0394453,0.459891
4.1200e-08,0.0530625,0.039425,0.459719
4.1600e-08,0.053025,0.0394484,0.459391
4.2000e-08,0.0531625,0.0394688,0.459625
4.2400e-08,0.0531563,0.0394766,0.459281
4.2800e-08,0.0531781,0.0395219,0.458922
4.3200e-08,0.0531344,0.0394859,0.458484
4.3600e-08,0.053225,0.0395156,0.458594
4.4000e-08,0.0531625,0.0394969,0.457953
4.4400e-08,0.0533938,0.0395656,0.458078
4.4800e-08,0.0546688,0.0395875,0.457844
4.5200e-08,0.059525,0.040025,0.457328
4.5600e-08,0.0712125,0.0412641,0.456875
4.6000e-08,0.091825,0.0440828,0.4565
4.6400e-08,0.119091,0.0488094,0.456594
4.6800e-08,0.147297,0.0554359,0.456266
4.7200e-08,0.169566,0.0634172,0.456109
4.7600e-08,0.181459,0.0715188,0.455969
4.8000e-08,0.182344,0.0781281,0.455531
4.8400e-08,0.176175,0.0825656,0.455578
4.8800e-08,0.168294,0.0844391,0.455391
4.9200e-08,0.162991,0.0842297,0.454406
4.9600e-08,0.161581,0.0829469,0.423687
5.0000e-08,0.162428,0.0815562,0.302969
5.0400e-08,0.163416,0.0805172,0.136984
5.0800e-08,0.162941,0.0800016,0.0290156
5.1200e-08,0.160791,0.0796266,-0.0134375
5.1600e-08,0.158063,0.079125,-0.0298281
5.2000e-08,0.156609,0.0782734,-0.0377656
5.2400e-08,0.157144,0.0772578,-0.0415625
5.2800e-08,0.159372,0.0763766,-0.0422344
5.3200e-08,0.162263,0.0759984,-0.040375
5.3600e-08,0.164406,0.0762141,-0.0386875
5.4000e-08,0.164969,0.0768063,-0.0388125
5.4400e-08,0.163928,0.0774688,-0.0395312
5.4800e-08,0.162213,0.0779641,-0.0402656
5.5200e-08,0.160728,0.078025,-0.0412813
5.5600e-08,0.160056,0.0776516,-0.0420625
5.6000e-08,0.160725,0.0771422,-0.0429531
5.6400e-08,0.161894,0.0767938,-0.0430625
5.6800e-08,0.16275,0.0766953,-0.0439063
5.7200e-08,0.163088,0.0769203,-0.0432031
5.7600e-08,0.162513,0.0772125,-0.0438594
5.8000e-08,0.161634,0.0775047,-0.0439375
5.8400e-08,0.160894,0.0775344,-0.0439063
5.8800e-08,0.160656,0.0773422,-0.044375
5.9200e-08,0.160991,0.0769797,-0.046375
5.9600e-08,0.161569,0.0766891,-0.0484688
6.0000e-08,0.162191,0.0765938,-0.0486406
6.0400e-08,0.162241,0.0766719,-0.0438906
6.0800e-08,0.161863,0.0769375,-0.0399375
6.1200e-08,0.161509,0.0772531,-0.0401563
6.1600e-08,0.161113,0.077275,-0.0420938
6.2000e-08,0.160819,0.0772359,-0.043625
6.2400e-08,0.160725,0.0770609,-0.0439375
6.2800e-08,0.160863,0.076825,-0.0441406
6.3200e-08,0.160984,0.0767234,-0.044375
6.3600e-08,0.161003,0.0766688,-0.0441719
6.4000e-08,0.160884,0.0766891,-0.0445938
6.4400e-08,0.160731,0.0768063,-0.0449063
6.4800e-08,0.160734,0.0769234,-0.0440938
6.5200e-08,0.160594,0.0769219,-0.0438594
6.5600e-08,0.160688,0.0768109,-0.044125
6.6000e-08,0.160803,0.0767047,-0.0457344
6.6400e-08,0.160825,0.076575,-0.0452813
6.6800e-08,0.160763,0.0765875,-0.0432813
6.7200e-08,0.160519,0.0766234,-0.0429688
6.7600e-08,0.160441,0.0766328,-0.0426094
6.8000e-08,0.160209,0.0767078,-0.0432656
6.8400e-08,0.160047,0.076675,-0.0433906
6.8800e-08,0.159941,0.0766016,-0.0437656
6.9200e-08,0.159891,0.0764937,-0.043375
6.9600e-08,0.159778,0.0763594,-0.0435781
7.0000e-08,0.159816,0.0763047,-0.0429688
7.0400e-08,0.159681,0.0762484,-0.0435938
7.0800e-08,0.159641,0.0762547,-0.0429375
7.1200e-08,0.159459,0.0762219,-0.0432344
7.1600e-08,0.15935,0.0762516,-0.0433594
7.2000e-08,0.159316,0.0762594,-0.0432656
7.2400e-08,0.159256,0.0761859,-0.0430938
7.2800e-08,0.159272,0.0761688,-0.0429531
7.3200e-08,0.159159,0.0761,-0.0432031
7.3600e-08,0.159066,0.0760781,-0.0433906
7.4000e-08,0.158966,0.0760781,-0.0426406
7.4400e-08,0.158878,0.0760313,-0.0425312
7.4800e-08,0.158756,0.0760109,-0.0431563
7.5200e-08,0.158588,0.075975,-0.0431094
7.5600e-08,0.158575,0.0759672,-0.042625
7.6000e-08,0.158503,0.0759031,-0.0427031
7.6400e-08,0.158428,0.0758875,-0.0421875
7.6800e-08,0.158278,0.0758219,-0.0423906
7.7200e-08,0.158191,0.0757594,-0.0425781
7.7600e-08,0.158156,0.0757719,-0.0425469
7.8000e-08,0.157994,0.0757266,-0.0423281
7.8400e-08,0.157838,0.0756828,-0.0423906
7.8800e-08,0.157844,0.0757016,-0.0422187
7.9200e-08,0.157713,0.0756656,-0.0423125
7.9600e-08,0.157634,0.0756125,-0.0423594
8.0000e-08,0.157588,0.07555,-0.0425781
8.0400e-08,0.157481,0.0755813,-0.0418437
8.0800e-08,0.157406,0.0755094,-0.0418594
8.1200e-08,0.157322,0.0755422,-0.0417656
8.1600e-08,0.157153,0.075475,-0.0421094
8.2000e-08,0.157163,0.0754609,-0.0418125
8.2400e-08,0.156981,0.0754234,-0.0421094
8.2800e-08,0.157006,0.0754063,-0.0415
8.3200e-08,0.156816,0.0753172,-0.0417813
8.3600e-08,0.156788,0.07535,-0.0415938
8.4000e-08,0.156659,0.0752703,-0.0418906
8.4400e-08,0.156591,0.0752172,-0.0417656
8.4800e-08,0.156413,0.0752,-0.0418125
8.5200e-08,0.156316,0.0751297,-0.0417344
8.5600e-08,0.156344,0.0751062,-0.041125
8.6000e-08,0.156172,0.0750703,-0.041625
8.6400e-08,0.156097,0.0750047,-0.0413281
8.6800e-08,0.156075,0.07495,-0.0410625
8.7200e-08,0.155813,0.0749094,-0.041375
8.7600e-08,0.155731,0.0749031,-0.0415938
8.8000e-08,0.155569,0.0748469,-0.0418281
8.8400e-08,0.155563,0.0748594,-0.0412344
8.8800e-08,0.155509,0.0747859,-0.0413906
8.9200e-08,0.155413,0.0747797,-0.0410938
8.9600e-08,0.155366,0.0747453,-0.0415625
9.0000e-08,0.155288,0.0747375,-0.0413437
9.0400e-08,0.155178,0.0746891,-0.0408906
9.0800e-08,0.155091,0.0746813,-0.0411719
9.1200e-08,0.155038,0.0746359,-0.0414531
9.1600e-08,0.154975,0.0745906,-0.0408125
9.2000e-08,0.154838,0.0746047,-0.04125
9.2400e-08,0.154753,0.0745797,-0.0411875
9.2800e-08,0.154591,0.0744563,-0.041625
9.3200e-08,0.15465,0.0745281,-0.0407031
9.3600e-08,0.154531,0.0744703,-0.0409375
9.4000e-08,0.154403,0.0744313,-0.0407344

