Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,4e-07,,
Horizontal Delay,3e-08,,
Sample Interval,4e-10,,
Record Length,10000,,
Gating,49.1100% to 51.6100%,,
Probe Attenuation,1,,
Vertical Units,V,,
Vertical Offset,0,,
Vertical Scale,0.02,,
Vertical Position,-4.98,,
,,,
,,,
,,,
Label,,,
TIME,CH1,CH3,CH4
-5.6000e-09,0.0530938,0.0394437,-0.0078125
-5.2000e-09,0.05315,0.0394016,-0.00790625
-4.8000e-09,0.0531094,0.0393984,-0.00776562
-4.4000e-09,0.0531125,0.0394625,-0.007875
-4.0000e-09,0.0531469,0.0394437,-0.00778125
-3.6000e-09,0.0531719,0.0394484,-0.00759375
-3.2000e-09,0.0530719,0.0394641,-0.0078125
-2.8000e-09,0.0532906,0.0394734,-0.00740625
-2.4000e-09,0.053175,0.0394781,-0.00751562
-2.0000e-09,0.0531406,0.0394516,-0.00785938
-1.6000e-09,0.0530531,0.039425,-0.0078125
-1.2000e-09,0.0531125,0.0394594,-0.00795313
-8.0000e-10,0.0531781,0.0394875,-0.00779688
-4.0000e-10,0.0532125,0.0394234,0.0141094
0.0000e+00,0.0530813,0.0394297,0.122531
4.0000e-10,0.0531,0.0394328,0.291438
8.0000e-10,0.0531125,0.0394219,0.411062
1.2000e-09,0.0531438,0.0394266,0.457
1.6000e-09,0.0531063,0.0394406,0.469812
2.0000e-09,0.05315,0.0394437,0.478625
2.4000e-09,0.0531,0.0394594,0.482938
2.8000e-09,0.0531594,0.0394641,0.483234
3.2000e-09,0.053075,0.0394406,0.48125
3.6000e-09,0.0531219,0.0394437,0.480281
4.0000e-09,0.0530781,0.0394781,0.479578
4.4000e-09,0.0531375,0.0394141,0.480078
4.8000e-09,0.0531063,0.0393984,0.481047
5.2000e-09,0.053225,0.0394891,0.481719
5.6000e-09,0.0531844,0.0394266,0.481688
6.0000e-09,0.0532344,0.0394766,0.482422
6.4000e-09,0.0531313,0.0394766,0.482516
6.8000e-09,0.0531875,0.0394547,0.482984
7.2000e-09,0.0531188,0.0394219,0.48325
7.6000e-09,0.0531719,0.0394531,0.483391
8.0000e-09,0.0530469,0.0394078,0.482953
8.4000e-09,0.0530781,0.0394203,0.483266
8.8000e-09,0.0531813,0.0394625,0.483578
9.2000e-09,0.0531406,0.0394547,0.484313
9.6000e-09,0.0529813,0.039425,0.486719
1.0000e-08,0.0533313,0.0395062,0.486781
1.0400e-08,0.0532031,0.039475,0.479328
1.0800e-08,0.0531406,0.0394188,0.473859
1.1200e-08,0.0530844,0.0394469,0.473313
1.1600e-08,0.0531313,0.0394406,0.476313
1.2000e-08,0.0531063,0.0394391,0.477859
1.2400e-08,0.0531531,0.0394578,0.479078
1.2800e-08,0.0530719,0.0394016,0.478797
1.3200e-08,0.0530938,0.0394344,0.479234
1.3600e-08,0.0532531,0.0394766,0.478656
1.4000e-08,0.0531594,0.0394547,0.478641
1.4400e-08,0.0530406,0.0394141,0.478844
1.4800e-08,0.0531531,0.0395016,0.477984
1.5200e-08,0.0530969,0.0394469,0.476672
1.5600e-08,0.0531125,0.0394469,0.476906
