Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,2e-08,
Horizontal Delay,1.29557e-06,
Sample Interval,4e-10,
Record Length,10000,
Gating,16.7200% to 21.7300%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0.0708,
Vertical Scale,0.02,
Vertical Position,-1.02,
,,
,,
,,
Label,,
TIME,CH1,CH3
-3.5630e-08,0.0889875,-0.000765625
-3.5230e-08,0.088875,-0.00075
-3.4830e-08,0.0888875,-0.000725
-3.4430e-08,0.0888813,-0.0008
-3.4030e-08,0.0889469,-0.0008875
-3.3630e-08,0.0889094,-0.0009125
-3.3230e-08,0.0889281,-0.000915625
-3.2830e-08,0.0888562,-0.000909375
-3.2430e-08,0.08885,-0.000921875
-3.2030e-08,0.0887969,-0.00085625
-3.1630e-08,0.0888594,-0.000803125
-3.1230e-08,0.0889094,-0.000746875
-3.0830e-08,0.0890281,-0.000725
-3.0430e-08,0.0890469,-0.000771875
-3.0030e-08,0.0890594,-0.000809375
-2.9630e-08,0.0889406,-0.00081875
-2.9230e-08,0.0888969,-0.000815625
-2.8830e-08,0.08885,-0.000871875
-2.8430e-08,0.0888094,-0.0008875
-2.8030e-08,0.0887375,-0.000946875
-2.7630e-08,0.0889125,-0.0007375
-2.7230e-08,0.0890156,-0.000790625
-2.6830e-08,0.0890625,-0.000753125
-2.6430e-08,0.0890594,-0.00073125
-2.6030e-08,0.0889844,-0.00073125
-2.5630e-08,0.0889313,-0.00075625
-2.5230e-08,0.0887563,-0.000934375
-2.4830e-08,0.0888,-0.00089375
-2.4430e-08,0.0888156,-0.00094375
-2.4030e-08,0.0888813,-0.000915625
-2.3630e-08,0.0889094,-0.00105625
-2.3230e-08,0.0890094,-0.00120938
-2.2830e-08,0.0890281,-0.00109687
-2.2430e-08,0.08905,-0.00075
-2.2030e-08,0.0889937,-0.0004375
-2.1630e-08,0.0889094,-0.00045
-2.1230e-08,0.0889094,-0.000540625
-2.0830e-08,0.0889687,-0.000753125
-2.0430e-08,0.0890344,-0.0008375
-2.0030e-08,0.0888906,-0.000946875
-1.9630e-08,0.0887781,-0.000946875
-1.9230e-08,0.0888437,-0.000871875
-1.8830e-08,0.0889969,-0.00078125
-1.8430e-08,0.0890031,-0.000853125
-1.8030e-08,0.0889687,-0.00080625
-1.7630e-08,0.0888969,-0.000734375
-1.7230e-08,0.0888594,-0.000725
-1.6830e-08,0.0888781,-0.0007625
-1.6430e-08,0.0888844,-0.0009125
-1.6030e-08,0.0889625,-0.000865625
-1.5630e-08,0.0889313,-0.000865625
-1.5230e-08,0.0888813,-0.000915625
-1.4830e-08,0.0889563,-0.00083125
-1.4430e-08,0.0889125,-0.00088125
-1.4030e-08,0.0889625,-0.0007125
-1.3630e-08,0.0890406,-0.000696875
-1.3230e-08,0.0889531,-0.000784375
-1.2830e-08,0.0889375,-0.000740625
-1.2430e-08,0.0888656,-0.0007125
-1.2030e-08,0.0889188,-0.000721875
-1.1630e-08,0.0889875,-0.000925
-1.1230e-08,0.0889719,-0.00102813
-1.0830e-08,0.0888813,-0.00091875
-1.0430e-08,0.0888656,-0.00084375
