Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,,
-2.9630e-08,0.0006,0,0.0008
-2.9230e-08,0.0002,0,0.0008
-2.8830e-08,-0.0002,-0.0004,0.0008
-2.8430e-08,-0.0006,-0.0004,0.0008
-2.8030e-08,-0.0006,0,0.0008
-2.7630e-08,-0.0006,0,-0.0008
-2.7230e-08,-0.0002,-0.0004,-0.002
-2.6830e-08,0.001,0,-0.0012
-2.6430e-08,0.0022,0.0004,0.0012
-2.6030e-08,0.003,0.0004,0.0044
-2.5630e-08,0.0034,0.0004,0.0056
-2.5230e-08,0.0022,-0.0008,0.0032
-2.4830e-08,0.0026,-0.0004,0.0008
-2.4430e-08,0.001,-0.0004,-0.0016
-2.4030e-08,0.0002,-0.0008,-0.0016
-2.3630e-08,-0.0002,0,-0.0016
-2.3230e-08,-0.0006,0.0004,0
-2.2830e-08,-0.0002,0.0004,0.0008
-2.2430e-08,0.0002,0.0004,0.0008
-2.2030e-08,0.0006,0,0.0008
-2.1630e-08,0.0014,0.0004,0.0004
-2.1230e-08,0.0014,0,-0.0008
-2.0830e-08,0.0014,0,-0.0028
-2.0430e-08,0.001,0,-0.0036
-2.0030e-08,0.0002,-0.0004,-0.004
-1.9630e-08,0.0002,0.0004,-0.0028
-1.9230e-08,0.0002,0,-0.0012
-1.8830e-08,0.0002,0.0004,0.0008
-1.8430e-08,-0.0002,0.0004,0.0012
-1.8030e-08,0.0002,0,0.0004
-1.7630e-08,0.001,-0.0004,0
-1.7230e-08,0.0014,-0.0004,-0.0008
-1.6830e-08,0.0018,0.0004,-0.002
-1.6430e-08,0.0014,0.0008,-0.0012
-1.6030e-08,0.001,0.0008,0.0008
-1.5630e-08,0.0006,0.0008,0.002
-1.5230e-08,0.0006,0.0004,0.0024
-1.4830e-08,0.001,0.0004,0.0024
-1.4430e-08,0.0018,0,0.0028
-1.4030e-08,0.0014,0,0.0024
-1.3630e-08,0.0014,0.0004,0.0012
-1.3230e-08,0.0014,0.0004,0.0004
-1.2830e-08,0.0014,0.0004,-0.0012
-1.2430e-08,0.001,0.0004,-0.0016
-1.2030e-08,0.0006,0.0004,-0.0016
-1.1630e-08,0.0006,0.0004,-0.0008
-1.1230e-08,0.001,0,0.0004
-1.0830e-08,0.0002,0,0.0008
-1.0430e-08,0.0002,-0.0004,0
-1.0030e-08,0.0006,-0.0004,-0.0008
-9.6300e-09,0.0006,0,-0.0012
-9.2300e-09,0.0006,-0.0004,-0.0016
-8.8300e-09,0.001,-0.0016,-0.0016
-8.4300e-09,0.001,-0.0012,-0.0016
-8.0300e-09,0.0006,-0.0008,-0.0008
-7.6300e-09,0.001,-0.0004,-0.0008
-7.2300e-09,0.0006,0.0008,-0.0004
-6.8300e-09,0.0002,0.0016,-0.0004
-6.4300e-09,-0.0002,0.002,0.0008
-6.0300e-09,-0.0006,0.0008,0.0012
-5.6300e-09,0.0002,0.0004,0.0004
-5.2300e-09,0.0014,-0.0008,0
-4.8300e-09,0.0014,-0.0004,-0.0008
-4.4300e-09,0.001,-0.0008,-0.0012
-4.0300e-09,0.0014,-0.0004,-0.0004
-3.6300e-09,0.0014,0,0
-3.2300e-09,0.0018,0.0004,0.0008
-2.8300e-09,0.0006,0.0004,0
-2.4300e-09,0.0006,0,-0.0008
-2.0300e-09,0.0002,0.0004,-0.0008
-1.6300e-09,0.0006,0.0004,-0.0012
-1.2300e-09,0.0026,0,-0.0016
-8.3000e-10,0.0066,-0.0004,-0.0016
-4.3000e-10,0.0134,-0.0004,-0.0016
-3.0000e-11,0.0218,-0.0008,-0.0008
3.7000e-10,0.0334,-0.0004,-0.0008
7.7000e-10,0.0442,-0.0016,-0.0008
1.1700e-09,0.0538,-0.0012,-0.0012
1.5700e-09,0.059,-0.0008,-0.0016
1.9700e-09,0.061,0.0004,-0.0008
2.3700e-09,0.0582,0.0012,-0.0004
2.7700e-09,0.0526,0.0012,0.0004
3.1700e-09,0.0454,0.0012,0.0008
3.5700e-09,0.0378,0.0008,0.0008
3.9700e-09,0.031,0,0
4.3700e-09,0.0258,-0.0004,0
4.7700e-09,0.023,-0.0004,-0.0004
5.1700e-09,0.0234,-0.0004,-0.0008
5.5700e-09,0.0246,0,-0.0008
5.9700e-09,0.029,0,0.0004
6.3700e-09,0.0342,0.0004,0.0012
6.7700e-09,0.0402,0.0012,0.0012
7.1700e-09,0.0442,0.0012,0.0008
7.5700e-09,0.0482,0.0008,0.0004
7.9700e-09,0.0486,0.0004,0.0004
8.3700e-09,0.0478,0.0004,0.0004
8.7700e-09,0.045,0,0.0004
9.1700e-09,0.0414,0,-0.0004
9.5700e-09,0.0378,0,-0.0004
9.9700e-09,0.0358,0,-0.0008
1.0370e-08,0.0342,0,-0.0004
1.0770e-08,0.0334,0.0004,0.0004
1.1170e-08,0.0338,0.0004,0.0008
1.1570e-08,0.0346,0.0004,0.0008
1.1970e-08,0.0358,0,0.0008
1.2370e-08,0.0366,0,0.0012
1.2770e-08,0.0378,-0.0004,0.0008
1.3170e-08,0.0382,-0.0008,0
1.3570e-08,0.0382,-0.0008,-0.0004
1.3970e-08,0.037,0.0004,0
1.4370e-08,0.0366,0.0004,0.002
1.4770e-08,0.0362,0,0.004
1.5170e-08,0.0354,0,0.0036
1.5570e-08,0.0358,-0.0004,0.0008
1.5970e-08,0.0354,-0.0008,-0.0032
1.6370e-08,0.0354,-0.0008,-0.0052
1.6770e-08,0.0358,-0.0004,-0.004
1.7170e-08,0.0366,-0.0008,-0.0012
1.7570e-08,0.037,-0.0004,0.0012
1.7970e-08,0.0366,-0.0008,0.0032
1.8370e-08,0.0366,-0.0008,0.0036
1.8770e-08,0.0362,-0.0012,0.0028
1.9170e-08,0.037,-0.0008,0.0016
1.9570e-08,0.037,-0.0008,-0.0012
1.9970e-08,0.037,-0.0008,-0.0028
2.0370e-08,0.037,-0.0004,-0.0024
2.0770e-08,0.0362,-0.0004,-0.0008
2.1170e-08,0.0366,0,0.0016
2.1570e-08,0.0366,0,0.0036
2.1970e-08,0.037,0,0.0028
2.2370e-08,0.037,-0.0004,0.0008
2.2770e-08,0.0374,-0.0004,-0.0016
2.3170e-08,0.037,0,-0.002
2.3570e-08,0.037,0.0016,-0.002
2.3970e-08,0.0362,0.004,-0.0012
2.4370e-08,0.037,0.0068,0.0004
2.4770e-08,0.037,0.0116,0.002
2.5170e-08,0.037,0.016,0.002
2.5570e-08,0.0374,0.0208,0.0008
2.5970e-08,0.0374,0.026,-0.0008
2.6370e-08,0.0378,0.0304,-0.0016
2.6770e-08,0.0374,0.0332,-0.0004
2.7170e-08,0.037,0.0352,0.0016
2.7570e-08,0.0362,0.0364,0.0056
2.7970e-08,0.0362,0.036,0.0108
2.8370e-08,0.037,0.0348,0.0172
2.8770e-08,0.0374,0.0332,0.0252
2.9170e-08,0.0366,0.0316,0.0332
2.9570e-08,0.037,0.03,0.0396
2.9970e-08,0.0378,0.0288,0.0428
3.0370e-08,0.0378,0.0292,0.0436
3.0770e-08,0.0374,0.0304,0.0424
3.1170e-08,0.0374,0.0316,0.04
3.1570e-08,0.0374,0.0332,0.0368
3.1970e-08,0.0378,0.0348,0.0332
3.2370e-08,0.0382,0.036,0.0296
3.2770e-08,0.0382,0.0372,0.0268
3.3170e-08,0.0382,0.0376,0.0248
3.3570e-08,0.0378,0.0372,0.024
3.3970e-08,0.0378,0.0356,0.0236
3.4370e-08,0.0378,0.0348,0.0248
3.4770e-08,0.0374,0.034,0.0264
3.5170e-08,0.037,0.0332,0.03
3.5570e-08,0.0366,0.0328,0.034
3.5970e-08,0.0358,0.0324,0.0368
3.6370e-08,0.0354,0.0328,0.0384
3.6770e-08,0.0354,0.0332,0.0384
3.7170e-08,0.0342,0.0324,0.0368
3.7570e-08,0.0338,0.0324,0.034
3.7970e-08,0.0326,0.0328,0.0324
3.8370e-08,0.0318,0.0328,0.0304
3.8770e-08,0.031,0.0336,0.03
3.9170e-08,0.0314,0.0336,0.03
3.9570e-08,0.0334,0.034,0.0312
3.9970e-08,0.0354,0.0336,0.0328
4.0370e-08,0.0366,0.0332,0.034
4.0770e-08,0.0382,0.0328,0.034
4.1170e-08,0.0398,0.0324,0.0356
4.1570e-08,0.0402,0.0328,0.036
4.1970e-08,0.0402,0.0332,0.0364
4.2370e-08,0.0398,0.0332,0.0348
4.2770e-08,0.039,0.0332,0.0328
4.3170e-08,0.0374,0.0336,0.0312
4.3570e-08,0.0366,0.0336,0.03
4.3970e-08,0.0358,0.0328,0.0296
4.4370e-08,0.0362,0.0328,0.0292
4.4770e-08,0.0362,0.0336,0.0288
4.5170e-08,0.0366,0.0328,0.028
4.5570e-08,0.0366,0.0332,0.0276
4.5970e-08,0.037,0.0332,0.0276
4.6370e-08,0.037,0.0328,0.0284
4.6770e-08,0.0374,0.0328,0.03
4.7170e-08,0.037,0.0336,0.032
4.7570e-08,0.0378,0.0332,0.0332
4.7970e-08,0.0374,0.0332,0.0344
4.8370e-08,0.0382,0.0328,0.034
4.8770e-08,0.039,0.0328,0.0328
4.9170e-08,0.0386,0.0328,0.0324
4.9570e-08,0.0386,0.0336,0.0332
4.9970e-08,0.0382,0.0344,0.0356
5.0370e-08,0.0382,0.0348,0.0388
5.0770e-08,0.0374,0.0348,0.042
5.1170e-08,0.0378,0.0348,0.046
5.1570e-08,0.0374,0.0348,0.0496
5.1970e-08,0.0378,0.0332,0.0536
5.2370e-08,0.037,0.0304,0.0568
5.2770e-08,0.0366,0.0272,0.0592
5.3170e-08,0.037,0.0232,0.0612
5.3570e-08,0.0374,0.0188,0.0616
5.3970e-08,0.0374,0.0148,0.0612
5.4370e-08,0.037,0.0124,0.06
5.4770e-08,0.0366,0.0092,0.0596
5.5170e-08,0.037,0.0076,0.0584
5.5570e-08,0.037,0.0064,0.0568
5.5970e-08,0.037,0.0056,0.0556
5.6370e-08,0.037,0.006,0.056
5.6770e-08,0.037,0.0064,0.0596
5.7170e-08,0.037,0.0072,0.0636
5.7570e-08,0.0374,0.008,0.066
5.7970e-08,0.0378,0.008,0.0656
5.8370e-08,0.0382,0.0072,0.0636
5.8770e-08,0.0382,0.0072,0.0612
5.9170e-08,0.0382,0.0056,0.0596
5.9570e-08,0.0378,0.004,0.0608
5.9970e-08,0.0386,0.0024,0.0616
6.0370e-08,0.0382,0.0012,0.0628
6.0770e-08,0.0382,0.0012,0.0632
6.1170e-08,0.0382,0.0008,0.0632
6.1570e-08,0.0382,0.0008,0.0624
6.1970e-08,0.0382,0.0012,0.0616
6.2370e-08,0.0382,0.002,0.0596
6.2770e-08,0.0374,0.0016,0.058
6.3170e-08,0.037,0.0016,0.0584
6.3570e-08,0.0366,0.002,0.0596
6.3970e-08,0.0362,0.0032,0.0624
6.4370e-08,0.0366,0.0028,0.0644
6.4770e-08,0.037,0.002,0.0656
6.5170e-08,0.0366,0.0024,0.0648
6.5570e-08,0.0362,0.002,0.0624
6.5970e-08,0.0362,0.0016,0.0608
6.6370e-08,0.0366,0.0016,0.058
6.6770e-08,0.037,0.0012,0.0572
6.7170e-08,0.037,0.0008,0.0584
6.7570e-08,0.0374,0.0016,0.0592
6.7970e-08,0.0378,0.0012,0.0604
6.8370e-08,0.0378,0.0012,0.0616
6.8770e-08,0.0382,0.0016,0.0624
6.9170e-08,0.0382,0.002,0.0628
6.9570e-08,0.0378,0.002,0.0636
6.9970e-08,0.0382,0.0012,0.0636
7.0370e-08,0.0386,0.0016,0.0628
7.0770e-08,0.0382,0.0012,0.0628
7.1170e-08,0.0378,0.002,0.0632
7.1570e-08,0.0378,0.0016,0.0636
7.1970e-08,0.0378,0.0012,0.0632
7.2370e-08,0.0378,0.0008,0.062
7.2770e-08,0.0382,0.0008,0.0608
7.3170e-08,0.0386,0.0008,0.0596
7.3570e-08,0.0386,0.0008,0.0596
7.3970e-08,0.0386,0.0008,0.0612
7.4370e-08,0.0378,0.0008,0.0624
7.4770e-08,0.0374,0.0004,0.0624
7.5170e-08,0.037,0.0004,0.0628
7.5570e-08,0.0366,0.0004,0.0628
7.5970e-08,0.0362,0.0004,0.0636
7.6370e-08,0.0362,0.0004,0.0652
7.6770e-08,0.0366,0.0004,0.0648
7.7170e-08,0.0366,0.0008,0.0636
7.7570e-08,0.037,0.0012,0.0612
7.7970e-08,0.0374,0.0008,0.0584
7.8370e-08,0.0366,0.0004,0.0564
7.8770e-08,0.0358,0.0004,0.0544
7.9170e-08,0.0358,0.0004,0.0528
7.9570e-08,0.0358,0.0008,0.0496
7.9970e-08,0.0366,0.0012,0.0476
8.0370e-08,0.0374,0.0016,0.0444
8.0770e-08,0.037,0.002,0.0416
8.1170e-08,0.0374,0.002,0.0396
8.1570e-08,0.0382,0.0016,0.0388
8.1970e-08,0.0374,0.0012,0.0392
8.2370e-08,0.0374,0.0008,0.04
8.2770e-08,0.0366,0.0004,0.0404
8.3170e-08,0.037,0.0004,0.0404
8.3570e-08,0.0362,0.0004,0.0412
8.3970e-08,0.0358,0.0008,0.0404
8.4370e-08,0.0358,0.0004,0.0384
8.4770e-08,0.0362,0.0004,0.0372
8.5170e-08,0.0366,0.0004,0.0356
8.5570e-08,0.0374,0.0004,0.0348
8.5970e-08,0.0366,0.0004,0.034
8.6370e-08,0.0378,0,0.0336
8.6770e-08,0.0378,0.0008,0.0336
8.7170e-08,0.0378,0.0008,0.034
8.7570e-08,0.0382,0.0008,0.0344
8.7970e-08,0.037,0.0004,0.0352
8.8370e-08,0.037,0.0004,0.0352
8.8770e-08,0.037,0.0004,0.0352
8.9170e-08,0.037,0.0004,0.0348
8.9570e-08,0.0378,0,0.0344
8.9970e-08,0.0378,0,0.0328
9.0370e-08,0.0378,0.0004,0.0328
9.0770e-08,0.0386,0.0004,0.0328
9.1170e-08,0.039,0.0008,0.0328
9.1570e-08,0.037,0.0008,0.032
9.1970e-08,0.0326,0.0008,0.0324
9.2370e-08,0.0254,0.0008,0.0316
9.2770e-08,0.0174,0.0008,0.0296
9.3170e-08,0.0078,0.0012,0.0292
9.3570e-08,-0.0006,0.0012,0.0304
9.3970e-08,-0.007,0.0012,0.0324
9.4370e-08,-0.0106,0.0012,0.0332
9.4770e-08,-0.0118,0,0.0336
9.5170e-08,-0.0094,-0.0004,0.0336
9.5570e-08,-0.0054,-0.0004,0.0336
9.5970e-08,0.001,-0.0004,0.0336
9.6370e-08,0.0078,-0.0008,0.0336
9.6770e-08,0.0122,-0.0012,0.0328
9.7170e-08,0.0158,-0.0012,0.0328
9.7570e-08,0.017,-0.002,0.0328
9.7970e-08,0.0154,-0.0016,0.0344
9.8370e-08,0.0114,-0.0016,0.0344
9.8770e-08,0.007,-0.0008,0.032
9.9170e-08,0.0018,-0.0008,0.0288
9.9570e-08,-0.0022,-0.0004,0.0264
9.9970e-08,-0.0054,-0.0004,0.0272
1.0037e-07,-0.0066,-0.0004,0.0304
1.0077e-07,-0.0066,0,0.0348
1.0117e-07,-0.005,0.0004,0.0364
1.0157e-07,-0.003,0.0008,0.036
1.0197e-07,-0.0002,0.0012,0.0356
1.0237e-07,0.0022,0.0008,0.034
1.0277e-07,0.0038,0.0008,0.0316
1.0317e-07,0.0042,0.0004,0.0304
1.0357e-07,0.0038,0,0.0292
1.0397e-07,0.003,-0.0004,0.0304
1.0437e-07,0.0018,-0.0008,0.0324
1.0477e-07,0.0018,0,0.0344
1.0517e-07,0.0006,0.0004,0.0352
1.0557e-07,0.0006,0.0008,0.0344
1.0597e-07,0.001,0.0008,0.0324
1.0637e-07,0.001,0.0012,0.03
1.0677e-07,0.001,0.0012,0.0288
1.0717e-07,0.0014,0.0012,0.0284
1.0757e-07,0.0026,0.0008,0.03
1.0797e-07,0.0026,0.0008,0.0316
1.0837e-07,0.003,0.0008,0.032
1.0877e-07,0.0026,0.0008,0.0324
1.0917e-07,0.0026,0.0008,0.0312
1.0957e-07,0.0022,0.0004,0.03
1.0997e-07,0.001,0.0004,0.0296
1.1037e-07,0.0014,0.0004,0.0296
1.1077e-07,0.001,0.0008,0.03
1.1117e-07,0.001,0.0012,0.0296
1.1157e-07,0.0006,0.0012,0.0296
1.1197e-07,0.0006,0.0012,0.0312
1.1237e-07,0.001,0.0012,0.0316
1.1277e-07,0.001,0.0008,0.0328
1.1317e-07,0.0006,0.0008,0.0332
1.1357e-07,0.0006,0.0004,0.0324
1.1397e-07,0.0002,0.0004,0.0312
1.1437e-07,0.0002,0,0.03
1.1477e-07,0.0002,0.0004,0.03
1.1517e-07,0.001,0.0004,0.03
1.1557e-07,0.0014,0.0008,0.0296
1.1597e-07,0.0022,0.0012,0.0296
1.1637e-07,0.0026,0.0012,0.0296
1.1677e-07,0.0026,0.0012,0.0312
1.1717e-07,0.0014,0.0004,0.0316
1.1757e-07,0.0018,0.0004,0.0328
1.1797e-07,0.001,0.0008,0.0328
1.1837e-07,0.0006,0.0008,0.0316
1.1877e-07,0.0002,0.0004,0.0316
1.1917e-07,0.0002,0.0004,0.0312
1.1957e-07,0.0006,0.0004,0.0312
1.1997e-07,0.0006,0.0004,0.0296
1.2037e-07,0.0014,0.0004,0.0272
1.2077e-07,0.001,0.0008,0.0224
1.2117e-07,0.0014,0.0008,0.0156
1.2157e-07,0.0002,0.0004,0.008
1.2197e-07,-0.0002,0.0008,0.002
1.2237e-07,-0.0006,0.0012,-0.002
1.2277e-07,-0.0006,0.0004,-0.0052
1.2317e-07,-0.0006,0.0004,-0.0068
1.2357e-07,-0.0006,0.0004,-0.0072
1.2397e-07,-0.0002,0.0004,-0.0052
1.2437e-07,0.0002,0.0012,-0.002
1.2477e-07,0.0002,0.0012,0.002
1.2517e-07,0.0006,0.002,0.0052
1.2557e-07,0.001,0.0024,0.0076
1.2597e-07,0.0006,0.0024,0.0088
1.2637e-07,0.001,0.002,0.0084
1.2677e-07,0.001,0.0024,0.006
1.2717e-07,0.0002,0.0024,0.0032
1.2757e-07,0.0002,0.0016,0.0004
1.2797e-07,0.0002,0.0012,-0.0024
1.2837e-07,0.0002,0.0008,-0.0044
1.2877e-07,0.0002,0.0008,-0.0056
1.2917e-07,0.0006,0.0008,-0.0044
1.2957e-07,0.0018,0.0004,-0.004
1.2997e-07,0.0026,0.0004,-0.0028
1.3037e-07,0.0034,0.0008,-0.0024
1.3077e-07,0.0042,0.0012,-0.0024
1.3117e-07,0.0046,0.0012,-0.0012
1.3157e-07,0.005,0.0008,-0.0008
1.3197e-07,0.005,0.0004,-0.0004
1.3237e-07,0.0034,0.0004,-0.0008
1.3277e-07,0.0018,0,-0.0004
1.3317e-07,0.0006,0,-0.0016
1.3357e-07,-0.0006,0.0004,-0.0028
1.3397e-07,-0.001,0.0004,-0.0044
1.3437e-07,-0.0018,0.0004,-0.0056
1.3477e-07,-0.0018,0.0004,-0.0064
1.3517e-07,-0.001,0,-0.0064
1.3557e-07,-0.0006,0.0004,-0.0052
1.3597e-07,-0.0002,0,-0.0028
1.3637e-07,0.0002,0.0004,-0.0012
1.3677e-07,-0.0006,0.0004,0
1.3717e-07,-0.0018,0.0008,0.0012
1.3757e-07,-0.0038,0.0004,0.0016
1.3797e-07,-0.0054,0,0.0012
1.3837e-07,-0.0054,0.0004,0.0008
1.3877e-07,-0.0054,0,-0.0012
1.3917e-07,-0.0034,0,-0.004
1.3957e-07,-0.0006,-0.0004,-0.0048
1.3997e-07,0.0038,0.0004,-0.004
1.4037e-07,0.007,0.0008,-0.0016
1.4077e-07,0.0102,0.0012,0.0008
1.4117e-07,0.0122,0.0012,0.0016
1.4157e-07,0.013,0.0008,0
1.4197e-07,0.0118,-0.0004,-0.002
1.4237e-07,0.0102,0,-0.004
1.4277e-07,0.007,0,-0.004
1.4317e-07,0.005,0,-0.0036
1.4357e-07,0.0018,0.0004,-0.002
1.4397e-07,-0.001,0.0004,-0.0016
1.4437e-07,-0.003,0,-0.0004
1.4477e-07,-0.0046,0,-0.0008
1.4517e-07,-0.0058,-0.0004,-0.002
1.4557e-07,-0.0062,0.0004,-0.0036
1.4597e-07,-0.0058,0,-0.006

