Model,MSO4034B
1.1250e+07,-123.013
1.1375e+07,-121.753
1.1500e+07,-120.494
1.1625e+07,-115.919
1.1750e+07,-111.344
1.1875e+07,-108.084
1.2000e+07,-104.825
1.2125e+07,-107.281
1.2250e+07,-109.738
1.2375e+07,-123.244
1.2500e+07,-136.747
1.2625e+07,-135.869
1.2750e+07,-134.988
1.2875e+07,-132
1.3000e+07,-129.012
1.3125e+07,-126.344
1.3250e+07,-123.672
1.3375e+07,-124.9
1.3500e+07,-126.125
1.3625e+07,-126.938
1.3750e+07,-127.747
1.3875e+07,-125.594
1.4000e+07,-123.441
1.4125e+07,-122.391
1.4250e+07,-121.341
1.4375e+07,-122.241
1.4500e+07,-123.141
1.4625e+07,-121.734
1.4750e+07,-120.328
1.4875e+07,-121.306
1.5000e+07,-122.284
1.5125e+07,-122.491
1.5250e+07,-122.697
1.5375e+07,-123.753
1.5500e+07,-124.806
1.5625e+07,-124.344
1.5750e+07,-123.878
1.5875e+07,-124.209
1.6000e+07,-124.541
1.6125e+07,-125.763
1.6250e+07,-126.984
1.6375e+07,-125.566
1.6500e+07,-124.144
1.6625e+07,-124.394
1.6750e+07,-124.644
1.6875e+07,-131.594
1.7000e+07,-138.544
1.7125e+07,-135.528
1.7250e+07,-132.509
1.7375e+07,-129.947
1.7500e+07,-127.381
1.7625e+07,-127.347
1.7750e+07,-127.312
1.7875e+07,-124.487
1.8000e+07,-121.659
1.8125e+07,-121.006
1.8250e+07,-120.353
1.8375e+07,-123.113
1.8500e+07,-125.869
1.8625e+07,-127.328
1.8750e+07,-128.784
1.8875e+07,-130.144
1.9000e+07,-131.5
1.9125e+07,-130.516
1.9250e+07,-129.528
1.9375e+07,-129.897
1.9500e+07,-130.266
1.9625e+07,-128.366
1.9750e+07,-126.463
1.9875e+07,-125.241
2.0000e+07,-124.019
2.0125e+07,-121.984
2.0250e+07,-119.95
2.0375e+07,-119.525
2.0500e+07,-119.1
2.0625e+07,-123.797
2.0750e+07,-128.494
2.0875e+07,-133.347
2.1000e+07,-138.2
2.1125e+07,-135.594
2.1250e+07,-132.988
2.1375e+07,-128.906
2.1500e+07,-124.822
2.1625e+07,-121.669
2.1750e+07,-118.516
2.1875e+07,-121.562
2.2000e+07,-124.606
2.2125e+07,-124.191
2.2250e+07,-123.775
2.2375e+07,-123.069
2.2500e+07,-122.359
2.2625e+07,-125.041
2.2750e+07,-127.722
2.2875e+07,-127.834
2.3000e+07,-127.944
2.3125e+07,-127.509
2.3250e+07,-127.072
2.3375e+07,-126.288
2.3500e+07,-125.503
2.3625e+07,-123.719
2.3750e+07,-121.934
2.3875e+07,-119.353
2.4000e+07,-116.769
2.4125e+07,-121.234
2.4250e+07,-125.7
2.4375e+07,-127.225
2.4500e+07,-128.747
2.4625e+07,-130.644
2.4750e+07,-132.538
2.4875e+07,-131.759
2.5000e+07,-130.978
2.5125e+07,-131.966
2.5250e+07,-132.95
2.5375e+07,-129.05
2.5500e+07,-125.147
2.5625e+07,-123.166
2.5750e+07,-121.181
2.5875e+07,-121.969
2.6000e+07,-122.756
2.6125e+07,-124.034
2.6250e+07,-125.312
2.6375e+07,-127.631
2.6500e+07,-129.95
2.6625e+07,-126.822
2.6750e+07,-123.691
2.6875e+07,-123.184
2.7000e+07,-122.675
2.7125e+07,-122.162
2.7250e+07,-121.647
2.7375e+07,-120.569
2.7500e+07,-119.491
2.7625e+07,-120.831
2.7750e+07,-122.172
2.7875e+07,-122.841
2.8000e+07,-123.506
2.8125e+07,-122.997
2.8250e+07,-122.488
2.8375e+07,-121.238
2.8500e+07,-119.984
2.8625e+07,-122.803
2.8750e+07,-125.622
2.8875e+07,-122.231
2.9000e+07,-118.838
2.9125e+07,-119.047
2.9250e+07,-119.256
2.9375e+07,-125.256
2.9500e+07,-131.253
2.9625e+07,-128.175
2.9750e+07,-125.097
2.9875e+07,-122.841
3.0000e+07,-120.584
3.0125e+07,-122.713
3.0250e+07,-124.841
3.0375e+07,-122.988
3.0500e+07,-121.134
3.0625e+07,-121.838
3.0750e+07,-122.541
3.0875e+07,-122.172
3.1000e+07,-121.803
3.1125e+07,-120.562
3.1250e+07,-119.319
3.1375e+07,-119.253
3.1500e+07,-119.188
3.1625e+07,-119.166
3.1750e+07,-119.141
3.1875e+07,-119.159
3.2000e+07,-119.175
3.2125e+07,-119.856
3.2250e+07,-120.534
3.2375e+07,-123.875
3.2500e+07,-127.213
3.2625e+07,-131.831
3.2750e+07,-136.447
3.2875e+07,-136.913
3.3000e+07,-137.378
3.3125e+07,-136.884
3.3250e+07,-136.391
3.3375e+07,-137.909
3.3500e+07,-139.425
3.3625e+07,-132.641
3.3750e+07,-125.856
3.3875e+07,-127.559
3.4000e+07,-129.259
3.4125e+07,-138.003
3.4250e+07,-146.744
3.4375e+07,-137.081
3.4500e+07,-127.419
3.4625e+07,-128.966
3.4750e+07,-130.509
3.4875e+07,-132.306
3.5000e+07,-134.1
3.5125e+07,-129.575
3.5250e+07,-125.047
3.5375e+07,-125.822
3.5500e+07,-126.597
3.5625e+07,-117.388
3.5750e+07,-108.178
3.5875e+07,-105.094
3.6000e+07,-102.009
3.6125e+07,-104.894
3.6250e+07,-107.778
3.6375e+07,-116.678
3.6500e+07,-125.575
3.6625e+07,-124.203
3.6750e+07,-122.828
3.6875e+07,-123.825
3.7000e+07,-124.822
3.7125e+07,-129.194
3.7250e+07,-133.562
3.7375e+07,-128.041
3.7500e+07,-122.516
3.7625e+07,-123.228
3.7750e+07,-123.941
3.7875e+07,-127.191
3.8000e+07,-130.441
3.8125e+07,-130.294
3.8250e+07,-130.147
3.8375e+07,-126.788
3.8500e+07,-123.428
3.8625e+07,-125.669
3.8750e+07,-127.906
3.8875e+07,-132.463
3.9000e+07,-137.016
3.9125e+07,-134.509
3.9250e+07,-132.003
3.9375e+07,-131.403
3.9500e+07,-130.8
3.9625e+07,-128.488
3.9750e+07,-126.172
3.9875e+07,-124.694
4.0000e+07,-123.216
4.0125e+07,-121.584
4.0250e+07,-119.95
4.0375e+07,-119.944
4.0500e+07,-119.934
4.0625e+07,-124.497
4.0750e+07,-129.059
4.0875e+07,-125.644
4.1000e+07,-122.225
4.1125e+07,-125.562
4.1250e+07,-128.9
4.1375e+07,-124.516
4.1500e+07,-120.131
4.1625e+07,-119.1
4.1750e+07,-118.066
4.1875e+07,-119.784
4.2000e+07,-121.503
4.2125e+07,-124.094
4.2250e+07,-126.681
4.2375e+07,-126.294
4.2500e+07,-125.906
4.2625e+07,-124.506
4.2750e+07,-123.103
4.2875e+07,-128.172
4.3000e+07,-133.241
4.3125e+07,-132.516
4.3250e+07,-131.788
4.3375e+07,-132.169
4.3500e+07,-132.55
4.3625e+07,-130.472
4.3750e+07,-128.394
4.3875e+07,-126.728
4.4000e+07,-125.059
4.4125e+07,-122.122
4.4250e+07,-119.184
4.4375e+07,-118.984
4.4500e+07,-118.784
4.4625e+07,-120.6
4.4750e+07,-122.416
4.4875e+07,-122.991
4.5000e+07,-123.562
4.5125e+07,-125.247
4.5250e+07,-126.931
4.5375e+07,-126.987
4.5500e+07,-127.044
4.5625e+07,-123.638
4.5750e+07,-120.228
4.5875e+07,-119.453
4.6000e+07,-118.678
4.6125e+07,-123.647
4.6250e+07,-128.613
4.6375e+07,-126.753
4.6500e+07,-124.894
4.6625e+07,-123.709
4.6750e+07,-122.522
4.6875e+07,-122.534
4.7000e+07,-122.544
4.7125e+07,-122.338
4.7250e+07,-122.131
4.7375e+07,-122.578
4.7500e+07,-123.022
4.7625e+07,-114.769
4.7750e+07,-106.516
4.7875e+07,-103.9
4.8000e+07,-101.281
4.8125e+07,-103.85
4.8250e+07,-106.416
4.8375e+07,-112.078
4.8500e+07,-117.738
4.8625e+07,-118.522
4.8750e+07,-119.303
4.8875e+07,-120.562
4.9000e+07,-121.822
4.9125e+07,-121.731
4.9250e+07,-121.638
4.9375e+07,-122.731
4.9500e+07,-123.822
4.9625e+07,-129.203
4.9750e+07,-134.581
4.9875e+07,-133.969
5.0000e+07,-133.353
5.0125e+07,-129.778
5.0250e+07,-126.203
5.0375e+07,-124.906
5.0500e+07,-123.609
5.0625e+07,-126.559
5.0750e+07,-129.509
5.0875e+07,-130.556
5.1000e+07,-131.6
5.1125e+07,-129.647
5.1250e+07,-127.694
5.1375e+07,-126.691
5.1500e+07,-125.684
5.1625e+07,-123.484
5.1750e+07,-121.281
5.1875e+07,-120.697
5.2000e+07,-120.109
5.2125e+07,-123.35
5.2250e+07,-126.588
5.2375e+07,-135.125
5.2500e+07,-143.659
5.2625e+07,-136.606
5.2750e+07,-129.553
5.2875e+07,-128.653
5.3000e+07,-127.75
5.3125e+07,-126.619
5.3250e+07,-125.487
5.3375e+07,-124.319
5.3500e+07,-123.15
5.3625e+07,-123.597
5.3750e+07,-124.041
5.3875e+07,-123.334
5.4000e+07,-122.625
5.4125e+07,-121.997
5.4250e+07,-121.369
5.4375e+07,-122.278
5.4500e+07,-123.184
5.4625e+07,-127.703
5.4750e+07,-132.222
5.4875e+07,-131.197
5.5000e+07,-130.172
5.5125e+07,-127.378
5.5250e+07,-124.584
5.5375e+07,-121.984
5.5500e+07,-119.384
5.5625e+07,-124.803
5.5750e+07,-130.222
5.5875e+07,-128.631
5.6000e+07,-127.041
5.6125e+07,-122.669
5.6250e+07,-118.294
5.6375e+07,-117.162
5.6500e+07,-116.028
5.6625e+07,-118.206
5.6750e+07,-120.381
5.6875e+07,-121.384
5.7000e+07,-122.384
5.7125e+07,-121.256
5.7250e+07,-120.128
5.7375e+07,-119.747
5.7500e+07,-119.363
5.7625e+07,-118.803
5.7750e+07,-118.244
5.7875e+07,-118.378
5.8000e+07,-118.513
5.8125e+07,-121.622
5.8250e+07,-124.728
5.8375e+07,-125.247
5.8500e+07,-125.766
5.8625e+07,-124.122
5.8750e+07,-122.475
5.8875e+07,-121.037
5.9000e+07,-119.597
5.9125e+07,-120.6
5.9250e+07,-121.6
5.9375e+07,-121.478
5.9500e+07,-121.356
5.9625e+07,-109.638
5.9750e+07,-97.9156
5.9875e+07,-95
6.0000e+07,-92.0844
6.0125e+07,-95.1344
6.0250e+07,-98.1813
6.0375e+07,-116.028
6.0500e+07,-133.875
6.0625e+07,-127.375
6.0750e+07,-120.872
6.0875e+07,-120.95
6.1000e+07,-121.028
6.1125e+07,-124.534
6.1250e+07,-128.038
6.1375e+07,-129.406
6.1500e+07,-130.772
6.1625e+07,-126.997
6.1750e+07,-123.219
6.1875e+07,-123.025
6.2000e+07,-122.828
6.2125e+07,-127.453
6.2250e+07,-132.075
6.2375e+07,-130.556
6.2500e+07,-129.034
6.2625e+07,-129.338
6.2750e+07,-129.637
6.2875e+07,-127.203
6.3000e+07,-124.769
6.3125e+07,-123.803
6.3250e+07,-122.838
6.3375e+07,-124.769
6.3500e+07,-126.7
6.3625e+07,-129
6.3750e+07,-131.3
6.3875e+07,-125.328
6.4000e+07,-119.353
6.4125e+07,-119.291
6.4250e+07,-119.225
6.4375e+07,-123.003
6.4500e+07,-126.781
6.4625e+07,-126.031
6.4750e+07,-125.281
6.4875e+07,-123.641
6.5000e+07,-121.997
6.5125e+07,-123.394
6.5250e+07,-124.791
6.5375e+07,-128.041
6.5500e+07,-131.288
6.5625e+07,-131.197
6.5750e+07,-131.103
6.5875e+07,-130.2
6.6000e+07,-129.297
6.6125e+07,-128.256
6.6250e+07,-127.216
6.6375e+07,-125.219
6.6500e+07,-123.219
6.6625e+07,-124.022
6.6750e+07,-124.822
6.6875e+07,-133.413
6.7000e+07,-142.003
6.7125e+07,-135.456
6.7250e+07,-128.906
6.7375e+07,-125.116
6.7500e+07,-121.322
6.7625e+07,-121.162
6.7750e+07,-121
6.7875e+07,-121.881
6.8000e+07,-122.759
6.8125e+07,-124.353
6.8250e+07,-125.947
6.8375e+07,-126.019
6.8500e+07,-126.091
6.8625e+07,-126.231
6.8750e+07,-126.369
6.8875e+07,-127.247
6.9000e+07,-128.125
6.9125e+07,-125.806
6.9250e+07,-123.484
6.9375e+07,-123.881
6.9500e+07,-124.278
6.9625e+07,-130.578
6.9750e+07,-136.878
6.9875e+07,-130.163
7.0000e+07,-123.447
7.0125e+07,-122.409
7.0250e+07,-121.369
7.0375e+07,-122.109
7.0500e+07,-122.847
7.0625e+07,-125.341
7.0750e+07,-127.834
7.0875e+07,-132.022
7.1000e+07,-136.209
7.1125e+07,-131.713
7.1250e+07,-127.216
7.1375e+07,-125.131
7.1500e+07,-123.047
7.1625e+07,-111.472
7.1750e+07,-99.8938
7.1875e+07,-97.0281
7.2000e+07,-94.1594
7.2125e+07,-97.225
7.2250e+07,-100.291
7.2375e+07,-110.044
7.2500e+07,-119.794
7.2625e+07,-120.356
7.2750e+07,-120.919
7.2875e+07,-128.722
7.3000e+07,-136.525
7.3125e+07,-133.909
7.3250e+07,-131.291
7.3375e+07,-135.959
7.3500e+07,-140.628
7.3625e+07,-134.853
7.3750e+07,-129.075
7.3875e+07,-125.844
7.4000e+07,-122.613
7.4125e+07,-122.463
7.4250e+07,-122.309
7.4375e+07,-123.047
7.4500e+07,-123.781
7.4625e+07,-125.803
7.4750e+07,-127.825
7.4875e+07,-127.244
7.5000e+07,-126.663
7.5125e+07,-129.288
7.5250e+07,-131.909
7.5375e+07,-131.137
7.5500e+07,-130.366
7.5625e+07,-129.35
7.5750e+07,-128.331
7.5875e+07,-127.447
7.6000e+07,-126.559
7.6125e+07,-123.95
7.6250e+07,-121.341
7.6375e+07,-121.856
7.6500e+07,-122.369
7.6625e+07,-124.209
7.6750e+07,-126.047
7.6875e+07,-127.634
7.7000e+07,-129.222
7.7125e+07,-126.719
7.7250e+07,-124.216
7.7375e+07,-127.722
7.7500e+07,-131.228
7.7625e+07,-126.209
7.7750e+07,-121.188
7.7875e+07,-118.866
7.8000e+07,-116.541
7.8125e+07,-119.028
7.8250e+07,-121.513
7.8375e+07,-118.466
7.8500e+07,-115.416
7.8625e+07,-116.709
7.8750e+07,-118
7.8875e+07,-120.569
7.9000e+07,-123.138
7.9125e+07,-123.35
7.9250e+07,-123.562
7.9375e+07,-123.656
7.9500e+07,-123.75
7.9625e+07,-123.753
7.9750e+07,-123.756
7.9875e+07,-125.431
8.0000e+07,-127.106
8.0125e+07,-124.881
8.0250e+07,-122.653
8.0375e+07,-122.166
8.0500e+07,-121.675
8.0625e+07,-123.359
8.0750e+07,-125.044
8.0875e+07,-125.672
8.1000e+07,-126.297
8.1125e+07,-128.706
8.1250e+07,-131.116
8.1375e+07,-128.609
8.1500e+07,-126.103
8.1625e+07,-126.375
8.1750e+07,-126.647
8.1875e+07,-123.272
8.2000e+07,-119.894
8.2125e+07,-121.269
8.2250e+07,-122.641
8.2375e+07,-124.484
8.2500e+07,-126.328
8.2625e+07,-125.013
8.2750e+07,-123.697
8.2875e+07,-121.878
8.3000e+07,-120.056
8.3125e+07,-122.409
8.3250e+07,-124.759
8.3375e+07,-127.878
8.3500e+07,-130.997
8.3625e+07,-110.513
8.3750e+07,-90.0281
8.3875e+07,-87.0469
8.4000e+07,-84.0625
8.4125e+07,-87.1562
8.4250e+07,-90.2469
8.4375e+07,-107.766
8.4500e+07,-125.281
8.4625e+07,-143.841
8.4750e+07, -inf
8.4875e+07,-144.656
8.5000e+07,-126.913
8.5125e+07,-127.528
8.5250e+07,-128.141
8.5375e+07,-125.903
8.5500e+07,-123.662
8.5625e+07,-124.041
8.5750e+07,-124.419
8.5875e+07,-127.588
8.6000e+07,-130.753
8.6125e+07,-130.1
8.6250e+07,-129.444
8.6375e+07,-127.103
8.6500e+07,-124.763
8.6625e+07,-128.331
8.6750e+07,-131.9
8.6875e+07,-133.266
8.7000e+07,-134.631
8.7125e+07,-130.294
8.7250e+07,-125.956
8.7375e+07,-122.506
8.7500e+07,-119.053
8.7625e+07,-118.497
8.7750e+07,-117.938
8.7875e+07,-119.809
8.8000e+07,-121.678
8.8125e+07,-122.669
8.8250e+07,-123.659
8.8375e+07,-124.409
8.8500e+07,-125.156
8.8625e+07,-130.497
8.8750e+07,-135.838
8.8875e+07,-132.719
8.9000e+07,-129.597
8.9125e+07,-129.181
8.9250e+07,-128.766
8.9375e+07,-126.538
8.9500e+07,-124.309
8.9625e+07,-125.006
8.9750e+07,-125.7
8.9875e+07,-128.069
9.0000e+07,-130.434
9.0125e+07,-132.016
9.0250e+07,-133.597
9.0375e+07,-140.325
9.0500e+07,-147.05
9.0625e+07,-137.247
9.0750e+07,-127.441
9.0875e+07,-128.116
9.1000e+07,-128.788
9.1125e+07,-130.084
9.1250e+07,-131.378
9.1375e+07,-125.016
9.1500e+07,-118.653
9.1625e+07,-120.184
9.1750e+07,-121.716
9.1875e+07,-125.228
9.2000e+07,-128.741
9.2125e+07,-127.219
9.2250e+07,-125.697
9.2375e+07,-124.547
9.2500e+07,-123.394
9.2625e+07,-121.775
9.2750e+07,-120.153
9.2875e+07,-119.513
9.3000e+07,-118.869
9.3125e+07,-119.781
9.3250e+07,-120.691
9.3375e+07,-122.981
9.3500e+07,-125.269
9.3625e+07,-127.056
9.3750e+07,-128.841
9.3875e+07,-126.456
9.4000e+07,-124.069
9.4125e+07,-124.609
9.4250e+07,-125.147
9.4375e+07,-124.034
9.4500e+07,-122.922
9.4625e+07,-120.619
9.4750e+07,-118.312
9.4875e+07,-118.881
9.5000e+07,-119.447
9.5125e+07,-123.569
9.5250e+07,-127.688
9.5375e+07,-128.594
9.5500e+07,-129.5
9.5625e+07,-114.138
9.5750e+07,-98.7719
9.5875e+07,-95.725
9.6000e+07,-92.675
9.6125e+07,-95.65
9.6250e+07,-98.625
9.6375e+07,-113.003
9.6500e+07,-127.381
9.6625e+07,-125.713
9.6750e+07,-124.041
9.6875e+07,-122.375
9.7000e+07,-120.709
9.7125e+07,-121.203
9.7250e+07,-121.697
9.7375e+07,-123.069
9.7500e+07,-124.438
9.7625e+07,-128.45
9.7750e+07,-132.463
9.7875e+07,-130.584
9.8000e+07,-128.703
9.8125e+07,-125.991
9.8250e+07,-123.278
9.8375e+07,-121.488
9.8500e+07,-119.694
9.8625e+07,-121.066
9.8750e+07,-122.434
9.8875e+07,-124.394
9.9000e+07,-126.35
9.9125e+07,-125.884
9.9250e+07,-125.416
9.9375e+07,-126.888
9.9500e+07,-128.356
9.9625e+07,-131.809
9.9750e+07,-135.259
9.9875e+07,-130.025
1.0000e+08,-124.791
1.0012e+08,-122.006
1.0025e+08,-119.222
1.0038e+08,-119.734
1.0050e+08,-120.247
1.0063e+08,-128.366
1.0075e+08,-136.481
1.0088e+08,-129.016
1.0100e+08,-121.547
1.0113e+08,-121.709
1.0125e+08,-121.872
1.0138e+08,-125.175
1.0150e+08,-128.475
1.0162e+08,-129.359
1.0175e+08,-130.241
1.0188e+08,-130.394
1.0200e+08,-130.547
1.0213e+08,-130.041
1.0225e+08,-129.531
1.0238e+08,-134.113
1.0250e+08,-138.694
1.0263e+08,-131.959
1.0275e+08,-125.222
1.0288e+08,-122.156
1.0300e+08,-119.091
1.0312e+08,-119.525
1.0325e+08,-119.959
1.0338e+08,-119.653
1.0350e+08,-119.347
1.0363e+08,-120.625
1.0375e+08,-121.903
1.0388e+08,-125.759
1.0400e+08,-129.613
1.0413e+08,-131.606
1.0425e+08,-133.6
1.0438e+08,-128.984
1.0450e+08,-124.366
1.0462e+08,-122.353
1.0475e+08,-120.341
1.0488e+08,-120.147
1.0500e+08,-119.953
1.0512e+08,-121.903
1.0525e+08,-123.85
1.0538e+08,-125.328
1.0550e+08,-126.803
1.0563e+08,-125.812
1.0575e+08,-124.822
1.0588e+08,-124.019
1.0600e+08,-123.216
1.0612e+08,-123.822
1.0625e+08,-124.425
1.0638e+08,-128.106
1.0650e+08,-131.788
1.0662e+08,-129.403
1.0675e+08,-127.016
1.0688e+08,-127.388
1.0700e+08,-127.756
1.0713e+08,-129.616
1.0725e+08,-131.472
1.0738e+08,-128.913
1.0750e+08,-126.353
1.0763e+08,-106.919
1.0775e+08,-87.4844
1.0788e+08,-84.5094
1.0800e+08,-81.5344
1.0812e+08,-84.5062
1.0825e+08,-87.4781
1.0838e+08,-104.656
1.0850e+08,-121.831
1.0863e+08,-123.856
1.0875e+08,-125.878
1.0888e+08,-124.153
1.0900e+08,-122.428
1.0913e+08,-121.706
1.0925e+08,-120.984
1.0938e+08,-119.428
1.0950e+08,-117.869
1.0962e+08,-117.297
1.0975e+08,-116.725
1.0988e+08,-118.359
1.1000e+08,-119.994
1.1013e+08,-122.553
1.1025e+08,-125.112
1.1038e+08,-124.316
1.1050e+08,-123.519
1.1063e+08,-122.25
1.1075e+08,-120.981
1.1088e+08,-122.363
1.1100e+08,-123.744
1.1112e+08,-126.341
1.1125e+08,-128.934
1.1138e+08,-127.625
1.1150e+08,-126.312
1.1163e+08,-123.678
1.1175e+08,-121.044
1.1188e+08,-120.728
1.1200e+08,-120.409
1.1213e+08,-126.097
1.1225e+08,-131.784
1.1238e+08,-128.2
1.1250e+08,-124.612
1.1262e+08,-125.194
1.1275e+08,-125.775
1.1288e+08,-125.713
1.1300e+08,-125.647
1.1312e+08,-121.806
1.1325e+08,-117.966
1.1338e+08,-118.969
1.1350e+08,-119.969
1.1363e+08,-126.984
1.1375e+08,-134
1.1388e+08,-130.819
1.1400e+08,-127.634
1.1413e+08,-129.269
1.1425e+08,-130.9
1.1438e+08,-125.953
1.1450e+08,-121.003
1.1462e+08,-120.4
1.1475e+08,-119.794
1.1488e+08,-123.122
1.1500e+08,-126.447
1.1513e+08,-124.562
1.1525e+08,-122.675
1.1538e+08,-123.256
1.1550e+08,-123.834
1.1563e+08,-124.331
1.1575e+08,-124.828
1.1588e+08,-129.284
1.1600e+08,-133.738
1.1612e+08,-132.653
1.1625e+08,-131.566
1.1638e+08,-137.294
1.1650e+08,-143.019
1.1663e+08,-137.094
1.1675e+08,-131.166
1.1688e+08,-128.366
1.1700e+08,-125.566
1.1713e+08,-123.903
1.1725e+08,-122.241
1.1738e+08,-122.744
1.1750e+08,-123.247
1.1762e+08,-124.062
1.1775e+08,-124.875
1.1788e+08,-127.197
1.1800e+08,-129.516
1.1813e+08,-129.209
1.1825e+08,-128.9
1.1838e+08,-126.237
1.1850e+08,-123.575
1.1863e+08,-123.641
1.1875e+08,-123.703
1.1888e+08,-121.991
1.1900e+08,-120.278
1.1912e+08,-124.606
1.1925e+08,-128.931
1.1938e+08,-127.45
1.1950e+08,-125.966
1.1963e+08,-114.516
1.1975e+08,-103.062
1.1988e+08,-99.9437
1.2000e+08,-96.8219
1.2013e+08,-99.8563
1.2025e+08,-102.888
1.2038e+08,-114.409
1.2050e+08,-125.928
1.2062e+08,-127.194
1.2075e+08,-128.456
1.2088e+08,-125.294
1.2100e+08,-122.128
1.2112e+08,-127.413
1.2125e+08,-132.697
1.2138e+08,-134.547
1.2150e+08,-136.394
1.2163e+08,-131.016
1.2175e+08,-125.638
1.2188e+08,-123.647
1.2200e+08,-121.656
1.2213e+08,-123.906
1.2225e+08,-126.153
1.2238e+08,-123.6
1.2250e+08,-121.047
1.2262e+08,-120.703
1.2275e+08,-120.356
1.2288e+08,-123.403
1.2300e+08,-126.447
1.2313e+08,-125.747
1.2325e+08,-125.044
1.2338e+08,-123.312
1.2350e+08,-121.581
1.2363e+08,-133.694
1.2375e+08,-145.803
1.2388e+08,-134.7
1.2400e+08,-123.597
1.2412e+08,-123.825
1.2425e+08,-124.053
1.2438e+08,-123.528
1.2450e+08,-123
1.2463e+08,-128.947
1.2475e+08,-134.891
1.2488e+08,-128.613
1.2500e+08,-122.334
1.2513e+08,-126.525
1.2525e+08,-130.713
1.2538e+08,-131.453
1.2550e+08,-132.191
1.2562e+08,-128.9
1.2575e+08,-125.609
1.2588e+08,-122.191
1.2600e+08,-118.769
1.2613e+08,-118.847
1.2625e+08,-118.925
1.2638e+08,-122.697
1.2650e+08,-126.469
1.2663e+08,-126.438
1.2675e+08,-126.406
1.2688e+08,-124.881
1.2700e+08,-123.353
1.2712e+08,-127.031
1.2725e+08,-130.706
1.2738e+08,-127.088
1.2750e+08,-123.469
1.2763e+08,-122.791
1.2775e+08,-122.109
1.2788e+08,-130.25
1.2800e+08,-138.391
1.2813e+08,-132.534
1.2825e+08,-126.678
1.2838e+08,-126.269
1.2850e+08,-125.856
1.2863e+08,-124.906
1.2875e+08,-123.956
1.2888e+08,-125.534
1.2900e+08,-127.112
1.2912e+08,-127.625
1.2925e+08,-128.134
1.2938e+08,-130.016
1.2950e+08,-131.897
1.2963e+08,-128.594
1.2975e+08,-125.291
1.2988e+08,-124.841
1.3000e+08,-124.388
1.3013e+08,-124.169
1.3025e+08,-123.947
1.3038e+08,-129.166
1.3050e+08,-134.384
1.3062e+08,-130.678
1.3075e+08,-126.972
1.3088e+08,-128.3
1.3100e+08,-129.625
1.3113e+08,-127.147
1.3125e+08,-124.666
1.3138e+08,-126.1
1.3150e+08,-127.531
1.3163e+08,-109.278
1.3175e+08,-91.025
1.3188e+08,-87.9906
1.3200e+08,-84.9562
1.3212e+08,-87.9875
