Model,MSO4034B
2.5800e-08,0.0898
2.6200e-08,0.0906
2.6600e-08,0.0906
2.7000e-08,0.0902
2.7400e-08,0.0898
2.7800e-08,0.0898
2.8200e-08,0.0898
2.8600e-08,0.0898
2.9000e-08,0.0894
2.9400e-08,0.0894
2.9800e-08,0.0894
3.0200e-08,0.0894
3.0600e-08,0.089
3.1000e-08,0.0894
3.1400e-08,0.0894
3.1800e-08,0.0898
3.2200e-08,0.0898
3.2600e-08,0.0894
3.3000e-08,0.089
3.3400e-08,0.089
3.3800e-08,0.0886
3.4200e-08,0.0894
3.4600e-08,0.0898
3.5000e-08,0.0898
3.5400e-08,0.089
3.5800e-08,0.0878
3.6200e-08,0.0886
3.6600e-08,0.0902
3.7000e-08,0.0918
3.7400e-08,0.0918
3.7800e-08,0.0898
3.8200e-08,0.0878
3.8600e-08,0.0874
3.9000e-08,0.0898
3.9400e-08,0.0914
3.9800e-08,0.0918
4.0200e-08,0.091
4.0600e-08,0.0914
4.1000e-08,0.091
4.1400e-08,0.0922
4.1800e-08,0.0938
4.2200e-08,0.0946
4.2600e-08,0.0962
4.3000e-08,0.0982
4.3400e-08,0.1006
4.3800e-08,0.1018
4.4200e-08,0.1022
4.4600e-08,0.1018
4.5000e-08,0.1002
4.5400e-08,0.0994
4.5800e-08,0.0978
4.6200e-08,0.0986
4.6600e-08,0.099
4.7000e-08,0.0998
4.7400e-08,0.1006
4.7800e-08,0.1006
4.8200e-08,0.1006
4.8600e-08,0.1006
4.9000e-08,0.1014
4.9400e-08,0.103
4.9800e-08,0.103
5.0200e-08,0.1018
5.0600e-08,0.1006
5.1000e-08,0.1002
5.1400e-08,0.101
5.1800e-08,0.101
5.2200e-08,0.1002
5.2600e-08,0.097
5.3000e-08,0.0946
5.3400e-08,0.093
5.3800e-08,0.0922
5.4200e-08,0.0914
5.4600e-08,0.0918
5.5000e-08,0.0922
5.5400e-08,0.0926
5.5800e-08,0.0938
5.6200e-08,0.0938
5.6600e-08,0.093
5.7000e-08,0.0918
5.7400e-08,0.0902
5.7800e-08,0.0894
5.8200e-08,0.0894
5.8600e-08,0.0894
5.9000e-08,0.0902
5.9400e-08,0.0898
5.9800e-08,0.0906
6.0200e-08,0.091
6.0600e-08,0.0906
6.1000e-08,0.0906
6.1400e-08,0.0906
6.1800e-08,0.0902
6.2200e-08,0.0902
6.2600e-08,0.0894
6.3000e-08,0.0898
6.3400e-08,0.0902
6.3800e-08,0.0906
6.4200e-08,0.091
6.4600e-08,0.0906
6.5000e-08,0.0898
6.5400e-08,0.0894
6.5800e-08,0.0886
6.6200e-08,0.089
6.6600e-08,0.0886
6.7000e-08,0.089
6.7400e-08,0.0898
6.7800e-08,0.0906
6.8200e-08,0.091
6.8600e-08,0.0906
6.9000e-08,0.0902
6.9400e-08,0.0898
6.9800e-08,0.089
7.0200e-08,0.0894
7.0600e-08,0.0898
7.1000e-08,0.0898
7.1400e-08,0.0898
7.1800e-08,0.089
7.2200e-08,0.089
7.2600e-08,0.0898
7.3000e-08,0.0902
7.3400e-08,0.0902
7.3800e-08,0.0902
7.4200e-08,0.0894
7.4600e-08,0.0894
7.5000e-08,0.0898
7.5400e-08,0.0894
7.5800e-08,0.089
7.6200e-08,0.0882
7.6600e-08,0.0882
7.7000e-08,0.0898
7.7400e-08,0.0902
7.7800e-08,0.0902
7.8200e-08,0.0894
7.8600e-08,0.089
7.9000e-08,0.0906
7.9400e-08,0.0926
7.9800e-08,0.093
8.0200e-08,0.0906
8.0600e-08,0.0878
8.1000e-08,0.0866
8.1400e-08,0.0862
8.1800e-08,0.087
8.2200e-08,0.089
8.2600e-08,0.0898
8.3000e-08,0.0902
8.3400e-08,0.0898
8.3800e-08,0.0894
8.4200e-08,0.0886
8.4600e-08,0.087
8.5000e-08,0.0866
8.5400e-08,0.0874
8.5800e-08,0.0886
8.6200e-08,0.0898
8.6600e-08,0.0914
8.7000e-08,0.0922
8.7400e-08,0.0918
8.7800e-08,0.0902
8.8200e-08,0.0886
8.8600e-08,0.0878
8.9000e-08,0.0878
8.9400e-08,0.089

