Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,4e-09,,
Horizontal Delay,3.9e-08,,
Sample Interval,4e-10,,
Record Length,10000,,
Gating,49.4900% to 50.500%,,
Probe Attenuation,1,,
Vertical Units,V,,
Vertical Offset,0.0318,,
Vertical Scale,0.01,,
Vertical Position,-3.68,,
,,,
,,,
,,,
Label,,,
TIME,CH1,CH2,CH3
1.8600e-08,0.0884672,-1.79688,0.0532375
1.9000e-08,0.0886031,-1.79094,0.0535828
1.9400e-08,0.0885469,-1.79625,0.0533406
1.9800e-08,0.0884328,-1.79813,0.0528813
2.0200e-08,0.0884031,-1.80203,0.0525047
2.0600e-08,0.0884078,-1.79766,0.0522531
2.1000e-08,0.0884812,-1.79594,0.0522125
2.1400e-08,0.0885203,-1.79328,0.0529328
2.1800e-08,0.088525,-1.80109,0.0551203
2.2200e-08,0.0885297,-1.79688,0.0590438
2.2600e-08,0.0885375,-1.79234,0.0634078
2.3000e-08,0.0884672,-1.79391,0.0673
2.3400e-08,0.0884484,-1.79672,0.0704328
2.3800e-08,0.0885109,-1.79563,0.0730328
2.4200e-08,0.0885141,-1.79797,0.0755594
2.4600e-08,0.0884906,-1.79719,0.0781328
2.5000e-08,0.0884812,-1.80078,0.079725
2.5400e-08,0.0884953,-1.79016,0.0800484
2.5800e-08,0.088425,-1.79266,0.0797578
2.6200e-08,0.0884594,-1.79641,0.0797047
2.6600e-08,0.0884625,-1.79875,0.0797438
2.7000e-08,0.0884859,-1.79625,0.0795016
2.7400e-08,0.0884594,-1.80187,0.0787281
2.7800e-08,0.0885141,-1.79563,0.0778641
2.8200e-08,0.0884437,-1.79781,0.0769875
2.8600e-08,0.0884156,-1.79672,0.0765828
2.9000e-08,0.0884016,-1.79563,0.0768766
2.9400e-08,0.0884109,-1.79766,0.07795
2.9800e-08,0.0884516,-1.80063,0.0792609
3.0200e-08,0.0885391,-1.8,0.0802781
3.0600e-08,0.0886109,-1.79344,0.0807703
3.1000e-08,0.0885578,-1.79547,0.0809938
3.1400e-08,0.0884469,-1.79828,0.0811047
3.1800e-08,0.0884859,-1.79156,0.0811703
3.2200e-08,0.0884594,-1.79547,0.0806891
3.2600e-08,0.0884328,-1.79656,0.0791281
3.3000e-08,0.0884437,-1.80172,0.0756547
3.3400e-08,0.0884641,-1.79766,0.0709031
3.3800e-08,0.0884109,-1.795,0.0664016
3.4200e-08,0.0884047,-1.79609,0.0629656
3.4600e-08,0.088425,-1.80172,0.0603281
3.5000e-08,0.0885391,-1.79625,0.0582312
3.5400e-08,0.0886062,-1.79406,0.0566797
3.5800e-08,0.0885969,-1.79656,0.05585
3.6200e-08,0.08845,-1.79766,0.0554469
3.6600e-08,0.0883344,-1.79312,0.0551
3.7000e-08,0.0882578,-1.79563,0.0546969
3.7400e-08,0.0883672,-1.79813,0.0545438
3.7800e-08,0.0884953,-1.80234,0.0544797
3.8200e-08,0.0887109,-1.79156,0.0543906
3.8600e-08,0.0887125,-1.7925,0.0543031
3.9000e-08,0.0886672,-1.7975,0.0542625
3.9400e-08,0.0885297,-1.80016,0.0543187
