Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,,
3.9800e-08,0.0880516,-1.8,0.0541359
4.0200e-08,0.0881406,-1.80266,0.0538828
4.0600e-08,0.0887625,-1.79875,0.0536141
4.1000e-08,0.0898313,-1.8025,0.0532516
4.1400e-08,0.0914875,-1.80063,0.0530359
4.1800e-08,0.0931906,-1.80469,0.0528641
4.2200e-08,0.0948297,-1.80187,0.0528578
4.2600e-08,0.0961406,-1.80219,0.0527594
4.3000e-08,0.09705,-1.80375,0.0526531
4.3400e-08,0.0977344,-1.80063,0.0527203
4.3800e-08,0.0982297,-1.79906,0.0529875
4.4200e-08,0.0984906,-1.80797,0.0531344
4.4600e-08,0.0987609,-1.79531,0.0530672
4.5000e-08,0.0988906,-1.80063,0.0528156
4.5400e-08,0.0989219,-1.80187,0.0527813
4.5800e-08,0.0989047,-1.8075,0.052925
4.6200e-08,0.0988984,-1.80313,0.0530219
4.6600e-08,0.0988547,-1.80203,0.0530531
4.7000e-08,0.0987578,-1.80078,0.0530172
4.7400e-08,0.0986375,-1.80437,0.0530203
4.7800e-08,0.098675,-1.80187,0.0529344
4.8200e-08,0.0989047,-1.80078,0.0527984
4.8600e-08,0.0993766,-1.80094,0.0526609
4.9000e-08,0.0999406,-1.80359,0.0525109
4.9400e-08,0.100425,-1.80016,0.0524078
4.9800e-08,0.100712,-1.8025,0.0522797
5.0200e-08,0.100739,-1.80531,0.0523125
5.0600e-08,0.100516,-1.80578,0.0524531
5.1000e-08,0.100177,-1.80031,0.0526734
5.1400e-08,0.0994984,-1.79766,0.0527156
5.1800e-08,0.0984234,-1.80094,0.0526797
5.2200e-08,0.0970391,-1.80391,0.0525922
5.2600e-08,0.0955578,-1.79891,0.0524547
5.3000e-08,0.0941016,-1.80313,0.0522516
5.3400e-08,0.0930531,-1.79828,0.0522813
5.3800e-08,0.0923797,-1.80109,0.0523922
5.4200e-08,0.0920766,-1.79953,0.0525172
5.4600e-08,0.0919375,-1.80234,0.0525484
5.5000e-08,0.0918641,-1.80406,0.0526078
5.5400e-08,0.0916797,-1.80187,0.0526469
5.5800e-08,0.0913719,-1.80422,0.0526453
5.6200e-08,0.0910078,-1.79781,0.0525188
5.6600e-08,0.0904937,-1.8,0.0523172
5.7000e-08,0.0900297,-1.80641,0.0522828
5.7400e-08,0.0897203,-1.79531,0.0523641
5.7800e-08,0.0894266,-1.79937,0.0525078
5.8200e-08,0.0892219,-1.80156,0.0525516
5.8600e-08,0.0890531,-1.80453,0.0525891

