Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,,
3.9800e-08,0.08815,-1.8,0.0539516
4.0200e-08,0.0882375,-1.80156,0.0536672
4.0600e-08,0.0889562,-1.79859,0.0533578
4.1000e-08,0.0900875,-1.80156,0.0529453
4.1400e-08,0.09175,-1.8,0.0527094
4.1800e-08,0.0935547,-1.80313,0.0526
4.2200e-08,0.0952516,-1.80281,0.0526812
4.2600e-08,0.0965828,-1.80234,0.0526844
4.3000e-08,0.0974984,-1.80375,0.0526484
4.3400e-08,0.0981109,-1.80078,0.0527438
4.3800e-08,0.0984656,-1.80125,0.0529172
4.4200e-08,0.0987203,-1.80922,0.0530078
4.4600e-08,0.0988734,-1.79703,0.0528969
4.5000e-08,0.0989609,-1.79844,0.0526172
4.5400e-08,0.0990078,-1.80141,0.0526063
4.5800e-08,0.0990047,-1.80594,0.0528062
4.6200e-08,0.0990844,-1.80109,0.0529938
4.6600e-08,0.0990219,-1.80203,0.0530359
4.7000e-08,0.0988734,-1.79891,0.0530656
4.7400e-08,0.0986422,-1.80313,0.0530047
4.7800e-08,0.0986281,-1.80141,0.052925
4.8200e-08,0.0988969,-1.80047,0.0527656
4.8600e-08,0.0994141,-1.80078,0.0525203
4.9000e-08,0.100034,-1.80391,0.0523438
4.9400e-08,0.100687,-1.80203,0.0522328
4.9800e-08,0.10102,-1.80156,0.0521141
5.0200e-08,0.101005,-1.80375,0.0522125
5.0600e-08,0.100716,-1.80578,0.0524938
5.1000e-08,0.100211,-1.80203,0.0528219
5.1400e-08,0.0993844,-1.79922,0.0529906
5.1800e-08,0.0982187,-1.79969,0.0529672
5.2200e-08,0.0968187,-1.80453,0.0527766
5.2600e-08,0.0953469,-1.79953,0.0525984
5.3000e-08,0.0939531,-1.80219,0.0523172
5.3400e-08,0.0930312,-1.7975,0.0522672
5.3800e-08,0.0923953,-1.80109,0.0523078
5.4200e-08,0.0921344,-1.79922,0.0524125
5.4600e-08,0.0919984,-1.80391,0.05245
5.5000e-08,0.0918641,-1.80266,0.0525562
5.5400e-08,0.0916359,-1.80547,0.0526641
5.5800e-08,0.0913234,-1.80563,0.0526906
5.6200e-08,0.0910391,-1.80187,0.0525766
5.6600e-08,0.0905859,-1.80172,0.0523547
5.7000e-08,0.0901187,-1.805,0.0521891
5.7400e-08,0.0898422,-1.79484,0.0523031
5.7800e-08,0.0894578,-1.80187,0.0523219
5.8200e-08,0.0892937,-1.8025,0.0523672
5.8600e-08,0.0891375,-1.805,0.0523922

