Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,4e-09,,
Horizontal Delay,3.9e-08,,
Sample Interval,4e-10,,
Record Length,10000,,
Gating,49.4900% to 50.500%,,
Probe Attenuation,1,,
Vertical Units,V,,
Vertical Offset,0.0318,,
Vertical Scale,0.01,,
Vertical Position,-3.68,,
,,,
,,,
,,,
Label,,,
TIME,CH1,CH2,CH3
1.8600e-08,0.0885984,-1.80656,0.0532625
1.9000e-08,0.0887078,-1.79563,0.0535641
1.9400e-08,0.0886344,-1.79797,0.0533656
1.9800e-08,0.0885781,-1.79984,0.0529266
2.0200e-08,0.0885391,-1.80453,0.0525641
2.0600e-08,0.0885766,-1.80016,0.0523422
2.1000e-08,0.0885844,-1.80031,0.0522547
2.1400e-08,0.0886,-1.79859,0.0529766
2.1800e-08,0.0885688,-1.80281,0.0551
2.2200e-08,0.0886031,-1.80109,0.0589391
2.2600e-08,0.0886656,-1.79891,0.0633266
2.3000e-08,0.0886766,-1.8,0.0672156
2.3400e-08,0.0886312,-1.80422,0.0704172
2.3800e-08,0.0886,-1.79875,0.0730406
2.4200e-08,0.088525,-1.80141,0.0755953
2.4600e-08,0.088525,-1.80328,0.0782016
2.5000e-08,0.0885219,-1.80625,0.0797641
2.5400e-08,0.0886687,-1.79563,0.0800953
2.5800e-08,0.0886547,-1.79813,0.0797906
2.6200e-08,0.0886578,-1.79891,0.0797859
2.6600e-08,0.0886125,-1.80266,0.0798109
2.7000e-08,0.0886266,-1.8,0.0795453
2.7400e-08,0.0885859,-1.80266,0.0788609
2.7800e-08,0.0885984,-1.79859,0.0779266
2.8200e-08,0.0885828,-1.79937,0.0770781
2.8600e-08,0.0885813,-1.79969,0.0766672
2.9000e-08,0.0885469,-1.8025,0.0769469
2.9400e-08,0.0886062,-1.79969,0.0779797
2.9800e-08,0.088625,-1.80281,0.0793
3.0200e-08,0.0886453,-1.80453,0.0803656
3.0600e-08,0.0887406,-1.80266,0.0808438
3.1000e-08,0.0886625,-1.80219,0.0810984
3.1400e-08,0.0885297,-1.80531,0.0812109
3.1800e-08,0.0886156,-1.79531,0.0812344
3.2200e-08,0.0885953,-1.79937,0.0807719
3.2600e-08,0.0886234,-1.79953,0.0792484
3.3000e-08,0.088625,-1.80406,0.0757875
3.3400e-08,0.0886281,-1.80328,0.0711031
3.3800e-08,0.0885531,-1.80344,0.0665797
3.4200e-08,0.0885125,-1.8,0.0631672
3.4600e-08,0.0885172,-1.80344,0.0604813
3.5000e-08,0.0885906,-1.80203,0.058325
3.5400e-08,0.0886844,-1.79609,0.0567703
3.5800e-08,0.0886687,-1.79937,0.0558938
3.6200e-08,0.0886219,-1.80281,0.0555313
3.6600e-08,0.0885672,-1.79937,0.055175
3.7000e-08,0.0885078,-1.80141,0.0547609
3.7400e-08,0.0885531,-1.80391,0.0545734
3.7800e-08,0.0886062,-1.80688,0.0545078
3.8200e-08,0.0887687,-1.79813,0.0544359
3.8600e-08,0.0888047,-1.79922,0.0543375
3.9000e-08,0.0887734,-1.80078,0.0543313
3.9400e-08,0.0886922,-1.80391,0.0544063
