Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,4e-09,,
Horizontal Delay,3.9e-08,,
Sample Interval,4e-10,,
Record Length,10000,,
Gating,49.4900% to 50.500%,,
Probe Attenuation,1,,
Vertical Units,V,,
Vertical Offset,0.0318,,
Vertical Scale,0.01,,
Vertical Position,-3.68,,
,,,
,,,
,,,
Label,,,
TIME,CH1,CH2,CH3
1.8600e-08,0.0883859,-1.80609,0.0531797
1.9000e-08,0.0884359,-1.79469,0.0535063
1.9400e-08,0.0884109,-1.79969,0.0531484
1.9800e-08,0.0883625,-1.80094,0.0527234
2.0200e-08,0.0882969,-1.80563,0.0524094
2.0600e-08,0.0883578,-1.80063,0.0521281
2.1000e-08,0.0883781,-1.80125,0.0521297
2.1400e-08,0.0883734,-1.79656,0.0528219
2.1800e-08,0.0883578,-1.8025,0.0550984
2.2200e-08,0.0883516,-1.80172,0.0589641
2.2600e-08,0.0883906,-1.79766,0.0633719
2.3000e-08,0.0884,-1.80063,0.0671984
2.3400e-08,0.0883844,-1.80219,0.0702984
2.3800e-08,0.0883875,-1.8,0.0728234
2.4200e-08,0.0883594,-1.80094,0.0754094
2.4600e-08,0.0883656,-1.80344,0.0780312
2.5000e-08,0.0884109,-1.80406,0.0796375
2.5400e-08,0.0884297,-1.79609,0.0799969
2.5800e-08,0.0883922,-1.79609,0.0797734
2.6200e-08,0.0883422,-1.80281,0.0798219
2.6600e-08,0.0883859,-1.8025,0.0798359
2.7000e-08,0.0884062,-1.79953,0.0794813
2.7400e-08,0.0883812,-1.80437,0.0787063
2.7800e-08,0.0884,-1.79734,0.0777328
2.8200e-08,0.0882969,-1.80094,0.0768438
2.8600e-08,0.0882937,-1.79922,0.0763844
2.9000e-08,0.0882906,-1.80437,0.076725
2.9400e-08,0.0883625,-1.80234,0.0778906
2.9800e-08,0.0884672,-1.80406,0.0792297
3.0200e-08,0.0885141,-1.80422,0.0802156
3.0600e-08,0.0884687,-1.79828,0.0807125
3.1000e-08,0.0883781,-1.80141,0.0809172
3.1400e-08,0.0883219,-1.80609,0.0809797
3.1800e-08,0.0882969,-1.79438,0.0811063
3.2200e-08,0.0882609,-1.79688,0.0806422
3.2600e-08,0.0883219,-1.79984,0.0790266
3.3000e-08,0.0883766,-1.80563,0.0755859
3.3400e-08,0.088325,-1.80203,0.0707219
3.3800e-08,0.0882703,-1.80109,0.0662672
3.4200e-08,0.0883156,-1.79891,0.0628656
3.4600e-08,0.0883313,-1.80156,0.0602109
3.5000e-08,0.0884484,-1.80047,0.0580906
3.5400e-08,0.0884641,-1.79656,0.0565156
3.5800e-08,0.0883891,-1.79875,0.0556781
3.6200e-08,0.0882719,-1.80172,0.0552719
3.6600e-08,0.0882391,-1.80094,0.0549828
3.7000e-08,0.0882953,-1.8,0.0546172
3.7400e-08,0.0884625,-1.80219,0.0544719
3.7800e-08,0.0886094,-1.80328,0.0544281
3.8200e-08,0.0887516,-1.795,0.0543594
3.8600e-08,0.0886375,-1.7975,0.0542516
3.9000e-08,0.0884125,-1.79984,0.0541906
3.9400e-08,0.0881906,-1.80219,0.0541422
