Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,,
3.9800e-08,0.0883531,-1.79359,0.0541266
4.0200e-08,0.0884234,-1.79875,0.0538219
4.0600e-08,0.0889109,-1.79453,0.0535313
4.1000e-08,0.0898438,-1.79672,0.0531969
4.1400e-08,0.0913781,-1.79703,0.0529953
4.1800e-08,0.0930938,-1.79937,0.0528438
4.2200e-08,0.0948312,-1.79438,0.0528313
4.2600e-08,0.0962453,-1.8,0.0528078
4.3000e-08,0.0972703,-1.79984,0.0527078
4.3400e-08,0.0979547,-1.79125,0.0527531
4.3800e-08,0.0984016,-1.79203,0.0529984
4.4200e-08,0.0987187,-1.79344,0.0531391
4.4600e-08,0.0989406,-1.7925,0.0530859
4.5000e-08,0.0990609,-1.79594,0.0528797
4.5400e-08,0.0991547,-1.7975,0.0528109
4.5800e-08,0.0991656,-1.79891,0.0529234
4.6200e-08,0.0991453,-1.79266,0.0531219
4.6600e-08,0.0990781,-1.79375,0.0531563
4.7000e-08,0.0989656,-1.79078,0.0531547
4.7400e-08,0.0988125,-1.79937,0.0530391
4.7800e-08,0.0988156,-1.79609,0.0529703
4.8200e-08,0.0991,-1.79031,0.0527984
4.8600e-08,0.0995187,-1.79234,0.0526547
4.9000e-08,0.100077,-1.79516,0.0524734
4.9400e-08,0.100662,-1.79359,0.0523703
4.9800e-08,0.101042,-1.79469,0.0523062
5.0200e-08,0.101105,-1.79672,0.0523719
5.0600e-08,0.100855,-1.79969,0.0525484
5.1000e-08,0.100469,-1.79047,0.0527766
5.1400e-08,0.0998187,-1.79281,0.0529547
5.1800e-08,0.098925,-1.79672,0.0529219
5.2200e-08,0.0976562,-1.79672,0.0527359
5.2600e-08,0.0961891,-1.79281,0.0525719
5.3000e-08,0.0946047,-1.79875,0.0523906
5.3400e-08,0.0934172,-1.79375,0.0524047
5.3800e-08,0.0926531,-1.79703,0.0524453
5.4200e-08,0.0923391,-1.79359,0.0525562
5.4600e-08,0.09225,-1.79641,0.0525797
5.5000e-08,0.0921859,-1.79609,0.0527297
5.5400e-08,0.0920219,-1.7975,0.0528016
5.5800e-08,0.0916984,-1.79906,0.0527516
5.6200e-08,0.0913875,-1.79156,0.0526094
5.6600e-08,0.0909719,-1.79234,0.0523984
5.7000e-08,0.0904766,-1.79297,0.0523266
5.7400e-08,0.0901281,-1.79172,0.0523797
5.7800e-08,0.0897766,-1.79641,0.0524906
5.8200e-08,0.0895375,-1.79797,0.0525453
5.8600e-08,0.0893156,-1.80063,0.0525516

