Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,,
3.9800e-08,0.0887125,-1.80234,0.0542797
4.0200e-08,0.0886437,-1.805,0.0539875
4.0600e-08,0.0889172,-1.80031,0.0537469
4.1000e-08,0.089575,-1.80328,0.0534109
4.1400e-08,0.0907828,-1.80078,0.0531734
4.1800e-08,0.0923547,-1.80359,0.0530203
4.2200e-08,0.0940187,-1.80422,0.0529953
4.2600e-08,0.0955922,-1.80375,0.0529391
4.3000e-08,0.0968828,-1.80437,0.0528281
4.3400e-08,0.09795,-1.80297,0.0528484
4.3800e-08,0.0986047,-1.80328,0.0530922
4.4200e-08,0.0990187,-1.80781,0.0532281
4.4600e-08,0.0992297,-1.79922,0.0531828
4.5000e-08,0.0992687,-1.80031,0.0529688
4.5400e-08,0.0992359,-1.80172,0.0528969
4.5800e-08,0.0992203,-1.80781,0.0529672
4.6200e-08,0.0992219,-1.80313,0.0531953
4.6600e-08,0.0992203,-1.80313,0.0532453
4.7000e-08,0.0991812,-1.80281,0.0532313
4.7400e-08,0.0990609,-1.805,0.0531578
4.7800e-08,0.09905,-1.80297,0.0530984
4.8200e-08,0.0991891,-1.80109,0.0529969
4.8600e-08,0.0995031,-1.8025,0.0527531
4.9000e-08,0.09995,-1.80344,0.0525984
4.9400e-08,0.100434,-1.80391,0.0524594
4.9800e-08,0.100837,-1.80266,0.0524391
5.0200e-08,0.101058,-1.80547,0.0524328
5.0600e-08,0.101053,-1.80625,0.0525516
5.1000e-08,0.100955,-1.80219,0.0527859
5.1400e-08,0.100477,-1.80281,0.0529297
5.1800e-08,0.0996563,-1.80297,0.0529125
5.2200e-08,0.0984766,-1.80531,0.05275
5.2600e-08,0.0970031,-1.80219,0.0525906
5.3000e-08,0.0954281,-1.80531,0.0524266
5.3400e-08,0.0942172,-1.79922,0.0524969
5.3800e-08,0.0932219,-1.80047,0.0525438
5.4200e-08,0.0926828,-1.8,0.0526641
5.4600e-08,0.0923578,-1.80469,0.0526906
5.5000e-08,0.0922687,-1.80281,0.0528266
5.5400e-08,0.0921391,-1.80641,0.0529016
5.5800e-08,0.0920203,-1.80594,0.0528703
5.6200e-08,0.0917687,-1.80047,0.0527469
5.6600e-08,0.0914062,-1.80344,0.0525109
5.7000e-08,0.0909203,-1.80984,0.0524344
5.7400e-08,0.0905625,-1.79563,0.0525219
5.7800e-08,0.0901609,-1.80047,0.0525953
5.8200e-08,0.0898609,-1.80328,0.0526906
5.8600e-08,0.0896156,-1.80547,0.0527828

