Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,,
3.9800e-08,0.0881703,-1.79797,0.0539734
4.0200e-08,0.0884484,-1.80125,0.0536969
4.0600e-08,0.0891828,-1.79766,0.0534266
4.1000e-08,0.0904578,-1.79719,0.0530922
4.1400e-08,0.0921453,-1.79719,0.0529484
4.1800e-08,0.0938141,-1.79937,0.0528281
4.2200e-08,0.0953828,-1.79656,0.0528187
4.2600e-08,0.0965594,-1.79984,0.0527531
4.3000e-08,0.0974078,-1.80141,0.0526859
4.3400e-08,0.0980375,-1.79563,0.0527672
4.3800e-08,0.0985203,-1.79844,0.0529766
4.4200e-08,0.098825,-1.80531,0.0531109
4.4600e-08,0.0991141,-1.79359,0.0530641
4.5000e-08,0.0992047,-1.79531,0.0528609
4.5400e-08,0.0992422,-1.79813,0.0528359
4.5800e-08,0.0992312,-1.80406,0.0530078
4.6200e-08,0.0991094,-1.79875,0.0532031
4.6600e-08,0.0989578,-1.79969,0.053175
4.7000e-08,0.098775,-1.79641,0.0531344
4.7400e-08,0.0986656,-1.80063,0.053
4.7800e-08,0.0988016,-1.79969,0.0529312
4.8200e-08,0.0992078,-1.79547,0.0527844
4.8600e-08,0.0997969,-1.79641,0.0525984
4.9000e-08,0.1004,-1.80125,0.0524688
4.9400e-08,0.100845,-1.79609,0.0523641
4.9800e-08,0.101011,-1.79906,0.0523969
5.0200e-08,0.100914,-1.80109,0.0524781
5.0600e-08,0.100555,-1.80156,0.0526641
5.1000e-08,0.100128,-1.79328,0.0529938
5.1400e-08,0.0993656,-1.79281,0.0531047
5.1800e-08,0.098275,-1.79656,0.05305
5.2200e-08,0.0968672,-1.79844,0.0528297
5.2600e-08,0.0954125,-1.79734,0.0526422
5.3000e-08,0.0940609,-1.80047,0.0524078
5.3400e-08,0.0930453,-1.79578,0.0523828
5.3800e-08,0.0924109,-1.79937,0.0524516
5.4200e-08,0.0921375,-1.79734,0.0526125
5.4600e-08,0.0919359,-1.79984,0.0526391
5.5000e-08,0.0918203,-1.7975,0.0527641
5.5400e-08,0.0916391,-1.79969,0.0528
5.5800e-08,0.0913594,-1.80375,0.0527359
5.6200e-08,0.0911141,-1.79359,0.0525484
5.6600e-08,0.0907469,-1.79719,0.0523766
5.7000e-08,0.0902469,-1.80359,0.0522609
5.7400e-08,0.0898969,-1.79266,0.0523109
5.7800e-08,0.0894922,-1.79719,0.0524484
5.8200e-08,0.0892375,-1.79844,0.0525375
5.8600e-08,0.0890234,-1.80266,0.0525891

