LECROYWaveRunner,41075,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,12-Nov-2024 18:46:07,0                 
Time,Ampl
-1.18978e-08,0.1229902
-1.17978e-08,0.1230609
-1.16978e-08,0.1230629
-1.15978e-08,0.1229572
-1.14978e-08,0.122725
-1.13978e-08,0.1223831
-1.12978e-08,0.1219732
-1.11978e-08,0.121562
-1.10978e-08,0.1212357
-1.09978e-08,0.1210372
-1.08978e-08,0.1209348
-1.07978e-08,0.1209114
-1.06978e-08,0.1209665
-1.05978e-08,0.1210801
-1.04978e-08,0.1212377
-1.03978e-08,0.1213687
-1.02978e-08,0.1214031
-1.01978e-08,0.1213492
-1.00978e-08,0.1212785
-9.99784e-09,0.1212396
-9.89784e-09,0.1211871
-9.79784e-09,0.1210697
-9.69784e-09,0.1209536
-9.59784e-09,0.1209192
-9.49784e-09,0.1209691
-9.39784e-09,0.1210814
-9.29784e-09,0.121261
-9.19784e-09,0.1214958
-9.09784e-09,0.1217319
-8.99784e-09,0.1219317
-8.89784e-09,0.1221049
-8.79784e-09,0.122245
-8.69784e-09,0.1223682
-8.59784e-09,0.1225317
-8.49784e-09,0.1227509
-8.39784e-09,0.1229786
-8.29784e-09,0.123155
-8.19784e-09,0.1232458
-8.09784e-09,0.1232659
-7.99784e-09,0.1232776
-7.89784e-09,0.1233249
-7.79784e-09,0.1233781
-7.69784e-09,0.1234268
-7.59784e-09,0.1235571
-7.49784e-09,0.1237725
-7.39784e-09,0.1238977
-7.29784e-09,0.1238672
-7.19784e-09,0.1237666
-7.09784e-09,0.1236343
-6.99784e-09,0.1234313
-6.89784e-09,0.1231193
-6.79784e-09,0.1227885
-6.69784e-09,0.1224947
-6.59784e-09,0.1222327
-6.49784e-09,0.1220744
-6.39784e-09,0.122005
-6.29784e-09,0.1219745
-6.19784e-09,0.1219278
-6.09784e-09,0.1218571
-5.99784e-09,0.1218402
-5.89784e-09,0.1218033
-5.79784e-09,0.1216709
-5.69784e-09,0.1215399
-5.59784e-09,0.121455
-5.49784e-09,0.1213843
-5.39784e-09,0.1213758
-5.29784e-09,0.1215205
-5.19784e-09,0.1217618
-5.09784e-09,0.1219246
-4.99784e-09,0.1219583
-4.89784e-09,0.1219842
-4.79784e-09,0.1220595
-4.69784e-09,0.1221963
-4.59784e-09,0.122387
-4.49784e-09,0.1225369
-4.39784e-09,0.1226173
-4.29784e-09,0.1226588
-4.19784e-09,0.1226458
-4.09784e-09,0.1226037
-3.99784e-09,0.1225745
-3.89784e-09,0.1225213
-3.79784e-09,0.1224233
-3.69784e-09,0.1223857
-3.59784e-09,0.1224934
-3.49784e-09,0.1226718
-3.39784e-09,0.122797
-3.29784e-09,0.1228865
-3.19784e-09,0.1230065
-3.09784e-09,0.1231375
-2.99784e-09,0.1232023
-2.89784e-09,0.1231511
-2.79784e-09,0.1230285
-2.69784e-09,0.1228852
-2.59784e-09,0.1227016
-2.49784e-09,0.1225167
-2.39784e-09,0.1223844
-2.29784e-09,0.1222476
-2.19784e-09,0.1221166
-2.09784e-09,0.122077
-1.99784e-09,0.1221269
-1.89784e-09,0.1222197
-1.79784e-09,0.1222748
-1.69784e-09,0.1222696
-1.59784e-09,0.1222294
-1.49784e-09,0.1221133
-1.39784e-09,0.1219285
-1.29784e-09,0.1217566
-1.19784e-09,0.121656
-1.09784e-09,0.1216281
-9.97837e-10,0.121656
-8.97837e-10,0.1217935
-7.97837e-10,0.122042
-6.97837e-10,0.1222554
-5.97837e-10,0.1223481
-4.97837e-10,0.1223598
-3.97837e-10,0.1223209
-2.97837e-10,0.1222242
-1.97837e-10,0.1220958
-9.78371e-11,0.122027
2.16288e-12,0.1220316
1.02163e-10,0.1220316
2.02163e-10,0.1219862
3.02163e-10,0.121931
4.02163e-10,0.1219012
5.02163e-10,0.1218733
6.02163e-10,0.1218383
7.02163e-10,0.1218201
8.02163e-10,0.1218156
9.02163e-10,0.1217955
1.00216e-09,0.1217598
1.10216e-09,0.1217825
1.20216e-09,0.1218753
1.30216e-09,0.1219375
1.40216e-09,0.1219161
1.50216e-09,0.121861
1.60216e-09,0.1217819
1.70216e-09,0.1216288
1.80216e-09,0.1214264
1.90216e-09,0.1213175
2.00216e-09,0.1213557
2.10216e-09,0.1214576
2.20216e-09,0.1216327
2.30216e-09,0.1218668
2.40216e-09,0.1220815
2.50216e-09,0.1222443
2.60216e-09,0.1223079
2.70216e-09,0.1223118
2.80216e-09,0.1223189
2.90216e-09,0.1222567
3.00216e-09,0.1221438
3.10216e-09,0.1220971
3.20216e-09,0.122114
3.30216e-09,0.122162
3.40216e-09,0.1222573
3.50216e-09,0.1224259
3.60216e-09,0.1225913
3.70216e-09,0.1226685
3.80216e-09,0.1227036
3.90216e-09,0.1227528
4.00216e-09,0.1228015
4.10216e-09,0.1228028
4.20216e-09,0.1227905
4.30216e-09,0.1227807
4.40216e-09,0.1227327
4.50216e-09,0.1226556
4.60216e-09,0.1225673
4.70216e-09,0.122566
4.80216e-09,0.1227198
4.90216e-09,0.1229442
5.00216e-09,0.1231362
5.10216e-09,0.12324
5.20216e-09,0.1232873
5.30216e-09,0.1233386
5.40216e-09,0.1233418
5.50216e-09,0.1232218
5.60216e-09,0.123
5.70216e-09,0.1227567
5.80216e-09,0.1225913
5.90216e-09,0.1224902
6.00216e-09,0.1223942
6.10216e-09,0.1222839
6.20216e-09,0.122162
6.30216e-09,0.122123
6.40216e-09,0.122171
6.50216e-09,0.1222177
6.60216e-09,0.1222404
6.70216e-09,0.1222223
6.80216e-09,0.1221373
6.90216e-09,0.121992
7.00216e-09,0.1218409
7.10216e-09,0.1217462
7.20216e-09,0.1217157
7.30216e-09,0.1216969
7.40216e-09,0.1216476
7.50216e-09,0.1216158
7.60216e-09,0.1216275
7.70216e-09,0.1216015
7.80216e-09,0.1215354
7.90216e-09,0.1215153
8.00216e-09,0.1215834
8.10216e-09,0.1217053
8.20216e-09,0.121778
8.30216e-09,0.1217994
8.40216e-09,0.1218396
8.50216e-09,0.1218629
8.60216e-09,0.1218046
8.70216e-09,0.1217332
8.80216e-09,0.1217605
8.90216e-09,0.1218441
9.00216e-09,0.1219207
9.10216e-09,0.1220212
9.20216e-09,0.122184
9.30216e-09,0.1223663
9.40216e-09,0.1225012
9.50216e-09,0.1226406
9.60216e-09,0.1227957
9.70216e-09,0.1229163
9.80216e-09,0.1230305
9.90216e-09,0.1231479
1.00022e-08,0.1232263
1.01022e-08,0.1232529
1.02022e-08,0.1232289
1.03022e-08,0.1231822
1.04022e-08,0.1232192
1.05022e-08,0.1233463
1.06022e-08,0.1234313
1.07022e-08,0.1234598
1.08022e-08,0.123502
1.09022e-08,0.1235254
1.10022e-08,0.1234877
1.11022e-08,0.1234099
1.12022e-08,0.1232964
1.13022e-08,0.1231232
1.14022e-08,0.1228929
1.15022e-08,0.1226594
1.16022e-08,0.1224603
1.17022e-08,0.1223085
1.18022e-08,0.1222281
1.19022e-08,0.1222093
1.20022e-08,0.1222391
1.21022e-08,0.1222884
1.22022e-08,0.1222956
1.23022e-08,0.1222664
1.24022e-08,0.1222424
1.25022e-08,0.1221457
1.26022e-08,0.1219492
1.27022e-08,0.1218065
1.28022e-08,0.1217313
1.29022e-08,0.1216054
1.30022e-08,0.1214433
1.31022e-08,0.1214011
1.32022e-08,0.1215438
1.33022e-08,0.1217501
1.34022e-08,0.121909
1.35022e-08,0.122016
1.36022e-08,0.1220964
1.37022e-08,0.122171
1.38022e-08,0.1222054
1.39022e-08,0.1221892
1.40022e-08,0.1221892
1.41022e-08,0.1222151
1.42022e-08,0.122234
1.43022e-08,0.1222631
1.44022e-08,0.1223014
1.45022e-08,0.1223222
1.46022e-08,0.1223702
1.47022e-08,0.1225103
1.48022e-08,0.1227327
1.49022e-08,0.1229481
1.50022e-08,0.1230707
1.51022e-08,0.1231252
1.52022e-08,0.1231984
1.53022e-08,0.1232815
1.54022e-08,0.1233022
1.55022e-08,0.123273
1.56022e-08,0.1232237
1.57022e-08,0.1231719
1.58022e-08,0.12319
1.59022e-08,0.1233275
1.60022e-08,0.1235338
1.61022e-08,0.1237381
1.62022e-08,0.1239217
1.63022e-08,0.124091
1.64022e-08,0.1242771
1.65022e-08,0.1244788
1.66022e-08,0.1246455
1.67022e-08,0.1247798
1.68022e-08,0.1249218
1.69022e-08,0.1250347
1.70022e-08,0.1250807
1.71022e-08,0.1251495
1.72022e-08,0.1253408
1.73022e-08,0.1256178
1.74022e-08,0.1259032
1.75022e-08,0.1261944
1.76022e-08,0.1265304
1.77022e-08,0.1268768
1.78022e-08,0.1271317
1.79022e-08,0.1272497
1.80022e-08,0.1273561
1.81022e-08,0.1275993
1.82022e-08,0.1278828
1.83022e-08,0.1280936
