LECROYWaveRunner,41075,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,12-Nov-2024 18:45:51,0                 
Time,Ampl
-1.18666e-08,0.1222132
-1.17666e-08,0.1221308
-1.16666e-08,0.122077
-1.15666e-08,0.122016
-1.14666e-08,0.1219194
-1.13666e-08,0.1218636
-1.12666e-08,0.1218915
-1.11666e-08,0.1219492
-1.10666e-08,0.122029
-1.09666e-08,0.1221814
-1.08666e-08,0.1224279
-1.07666e-08,0.1227224
-1.06666e-08,0.1229416
-1.05666e-08,0.1230039
-1.04666e-08,0.1229902
-1.03666e-08,0.122963
-1.02666e-08,0.1229033
-1.01666e-08,0.1228651
-1.00666e-08,0.1228527
-9.96655e-09,0.122832
-9.86655e-09,0.1228625
-9.76655e-09,0.1229565
-9.66655e-09,0.1230622
-9.56655e-09,0.1231595
-9.46655e-09,0.123225
-9.36655e-09,0.1232484
-9.26655e-09,0.1232471
-9.16655e-09,0.1232186
-9.06655e-09,0.1231537
-8.96655e-09,0.1231128
-8.86655e-09,0.1230999
-8.76655e-09,0.1229915
-8.66655e-09,0.1228054
-8.56655e-09,0.1226737
-8.46655e-09,0.1225602
-8.36655e-09,0.122424
-8.26655e-09,0.1223526
-8.16655e-09,0.1223591
-8.06655e-09,0.1223831
-7.96655e-09,0.1223766
-7.86655e-09,0.1223228
-7.76655e-09,0.1222631
-7.66655e-09,0.122232
-7.56655e-09,0.1222262
-7.46655e-09,0.1221866
-7.36655e-09,0.1220711
-7.26655e-09,0.1219518
-7.16655e-09,0.121872
-7.06655e-09,0.1218454
-6.96655e-09,0.1219343
-6.86655e-09,0.1221172
-6.76655e-09,0.1223176
-6.66655e-09,0.1225044
-6.56655e-09,0.122699
-6.46655e-09,0.1228813
-6.36655e-09,0.122987
-6.26655e-09,0.1230155
-6.16655e-09,0.1230091
-6.06655e-09,0.1229954
-5.96655e-09,0.122987
-5.86655e-09,0.1229844
-5.76655e-09,0.1229838
-5.66655e-09,0.1229844
-5.56655e-09,0.1229844
-5.46655e-09,0.1229624
-5.36655e-09,0.1229241
-5.26655e-09,0.1229455
-5.16655e-09,0.1229935
-5.06655e-09,0.1229799
-4.96655e-09,0.1229565
-4.86655e-09,0.1229435
-4.76655e-09,0.1228735
-4.66655e-09,0.12276
-4.56655e-09,0.1226283
-4.46655e-09,0.1224525
-4.36655e-09,0.1222683
-4.26655e-09,0.1221354
-4.16655e-09,0.1220426
-4.06655e-09,0.1219654
-3.96655e-09,0.1218454
-3.86655e-09,0.1217118
-3.76655e-09,0.1216664
-3.66655e-09,0.1216476
-3.56655e-09,0.1216236
-3.46655e-09,0.1216774
-3.36655e-09,0.1217455
-3.26655e-09,0.1216949
-3.16655e-09,0.1215289
-3.06655e-09,0.1213758
-2.96655e-09,0.1213505
-2.86655e-09,0.121416
-2.76655e-09,0.121429
-2.66655e-09,0.1214206
-2.56655e-09,0.1215412
-2.46655e-09,0.121765
-2.36655e-09,0.1219654
-2.26655e-09,0.1221204
-2.16655e-09,0.122269
-2.06655e-09,0.1224253
-1.96655e-09,0.122566
-1.86655e-09,0.1226737
-1.76655e-09,0.1227373
-1.66655e-09,0.1227554
-1.56655e-09,0.1227723
-1.46655e-09,0.1228028
-1.36655e-09,0.1228638
-1.26655e-09,0.1229883
-1.16655e-09,0.1231297
-1.06655e-09,0.1232458
-9.66551e-10,0.1233152
-8.66551e-10,0.1233353
-7.66551e-10,0.1233321
-6.66551e-10,0.1233236
-5.66551e-10,0.1233184
-4.66551e-10,0.1233386
-3.66551e-10,0.1233541
-2.66551e-10,0.1233171
-1.66551e-10,0.1232627
-6.65515e-11,0.1232108
3.34485e-11,0.1230992
1.33449e-10,0.1229429
2.33449e-10,0.1228339
3.33449e-10,0.1227736
4.33449e-10,0.122736
5.33449e-10,0.1227464
6.33449e-10,0.12283
7.33449e-10,0.1228897
8.33449e-10,0.1228242
9.33449e-10,0.1227159
1.03345e-09,0.1226095
1.13345e-09,0.1224279
1.23345e-09,0.1221684
1.33345e-09,0.1219369
1.43345e-09,0.1218123
1.53345e-09,0.1217598
1.63345e-09,0.1217326
1.73345e-09,0.1217929
1.83345e-09,0.1219109
1.93345e-09,0.1219609
2.03345e-09,0.1219447
2.13345e-09,0.1219194
2.23345e-09,0.1218837
2.33345e-09,0.121776
2.43345e-09,0.1216178
2.53345e-09,0.1215295
2.63345e-09,0.1215711
2.73345e-09,0.1216703
2.83345e-09,0.1217767
2.93345e-09,0.1219382
3.03345e-09,0.1220958
3.13345e-09,0.1221918
3.23345e-09,0.1222858
3.33345e-09,0.1224402
3.43345e-09,0.1226607
3.53345e-09,0.1228923
3.63345e-09,0.1230707
3.73345e-09,0.1232075
3.83345e-09,0.123347
3.93345e-09,0.1234579
4.03345e-09,0.1234812
4.13345e-09,0.1234248
4.23345e-09,0.1233314
4.33345e-09,0.1232776
4.43345e-09,0.1232834
4.53345e-09,0.1232808
4.63345e-09,0.1232769
4.73345e-09,0.1233405
4.83345e-09,0.1234534
4.93345e-09,0.1235435
5.03345e-09,0.1235798
5.13345e-09,0.123539
5.23345e-09,0.1233898
5.33345e-09,0.1231796
5.43345e-09,0.122998
5.53345e-09,0.122832
5.63345e-09,0.1226478
5.73345e-09,0.122533
5.83345e-09,0.1225414
5.93345e-09,0.1226439
6.03345e-09,0.122784
6.13345e-09,0.1228832
6.23345e-09,0.1228981
6.33345e-09,0.1227944
6.43345e-09,0.1225823
6.53345e-09,0.1223436
6.63345e-09,0.1220913
6.73345e-09,0.1217708
6.83345e-09,0.1214472
6.93345e-09,0.121248
7.03345e-09,0.1212312
7.13345e-09,0.1213168
7.23345e-09,0.1213856
7.33345e-09,0.1214576
7.43345e-09,0.1215808
7.53345e-09,0.1216969
7.63345e-09,0.1217073
7.73345e-09,0.1216184
7.83345e-09,0.1215056
7.93345e-09,0.1214018
8.03345e-09,0.1213103
8.13345e-09,0.1212708
8.23345e-09,0.1213531
8.33345e-09,0.1215341
8.43345e-09,0.1217559
8.53345e-09,0.1220264
8.63345e-09,0.1223423
8.73345e-09,0.1226802
8.83345e-09,0.1230214
8.93345e-09,0.1233379
9.03345e-09,0.1235902
9.13345e-09,0.1237803
9.23345e-09,0.1238309
9.33345e-09,0.1236648
9.43345e-09,0.1233943
9.53345e-09,0.1231505
9.63345e-09,0.1229747
9.73345e-09,0.1228884
9.83345e-09,0.1228268
9.93345e-09,0.1226951
1.00334e-08,0.1225479
1.01334e-08,0.1224733
1.02334e-08,0.1224584
1.03334e-08,0.1224681
1.04334e-08,0.1225012
1.05334e-08,0.1226329
1.06334e-08,0.1228748
1.07334e-08,0.1231076
1.08334e-08,0.123216
1.09334e-08,0.1231907
1.10334e-08,0.12312
1.11334e-08,0.1230525
1.12334e-08,0.1229773
1.13334e-08,0.1228955
1.14334e-08,0.1228547
1.15334e-08,0.1228677
1.16334e-08,0.122845
1.17334e-08,0.1227801
1.18334e-08,0.1227386
1.19334e-08,0.122747
1.20334e-08,0.122808
1.21334e-08,0.12283
1.22334e-08,0.1227645
1.23334e-08,0.1226873
1.24334e-08,0.1226257
1.25334e-08,0.122579
1.26334e-08,0.1225609
1.27334e-08,0.1225382
1.28334e-08,0.1225044
1.29334e-08,0.122507
1.30334e-08,0.1225395
1.31334e-08,0.1225862
1.32334e-08,0.122677
1.33334e-08,0.1227983
1.34334e-08,0.1228638
1.35334e-08,0.1228365
1.36334e-08,0.1227327
1.37334e-08,0.1225972
1.38334e-08,0.1225018
1.39334e-08,0.1223805
1.40334e-08,0.1221847
1.41334e-08,0.122027
1.42334e-08,0.1219401
1.43334e-08,0.1218967
1.44334e-08,0.1219103
1.45334e-08,0.1220186
1.46334e-08,0.1222502
1.47334e-08,0.1225459
1.48334e-08,0.1228138
1.49334e-08,0.1229779
1.50334e-08,0.1230707
1.51334e-08,0.1231835
1.52334e-08,0.123264
1.53334e-08,0.1232717
1.54334e-08,0.1232776
1.55334e-08,0.1233223
1.56334e-08,0.1233976
1.57334e-08,0.1234851
1.58334e-08,0.1235519
1.59334e-08,0.1235999
1.60334e-08,0.1236389
1.61334e-08,0.123633
1.62334e-08,0.1236188
1.63334e-08,0.1236311
1.64334e-08,0.123622
1.65334e-08,0.1235902
1.66334e-08,0.1235688
1.67334e-08,0.123561
1.68334e-08,0.1235617
1.69334e-08,0.123585
1.70334e-08,0.1236687
1.71334e-08,0.123812
1.72334e-08,0.1240053
1.73334e-08,0.1242421
1.74334e-08,0.1244756
1.75334e-08,0.1246734
1.76334e-08,0.1248446
