LECROYWaveRunner,41075,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,12-Nov-2024 18:45:21,0                 
Time,Ampl
-1.18776e-08,0.121392
-1.17776e-08,0.1213862
-1.16776e-08,0.1215257
-1.15776e-08,0.1217624
-1.14776e-08,0.1219453
-1.13776e-08,0.1220407
-1.12776e-08,0.1221269
-1.11776e-08,0.1222093
-1.10776e-08,0.1222041
-1.09776e-08,0.1221341
-1.08776e-08,0.1220828
-1.07776e-08,0.1220854
-1.06776e-08,0.1221438
-1.05776e-08,0.1222093
-1.04776e-08,0.1222858
-1.03776e-08,0.1223903
-1.02776e-08,0.1224908
-1.01776e-08,0.1225823
-1.00776e-08,0.1226445
-9.97763e-09,0.1226666
-9.87763e-09,0.1226659
-9.77763e-09,0.1226594
-9.67763e-09,0.1226322
-9.57763e-09,0.1225926
-9.47763e-09,0.1225258
-9.37763e-09,0.1224435
-9.27763e-09,0.1224863
-9.17763e-09,0.122629
-9.07763e-09,0.1227016
-8.97763e-09,0.1226958
-8.87763e-09,0.1226932
-8.77763e-09,0.1227146
-8.67763e-09,0.12271
-8.57763e-09,0.1226783
-8.47763e-09,0.1226354
-8.37763e-09,0.1225667
-8.27763e-09,0.1225051
-8.17763e-09,0.1224564
-8.07763e-09,0.1223715
-7.97763e-09,0.1222554
-7.87763e-09,0.1221697
-7.77763e-09,0.1221594
-7.67763e-09,0.122197
-7.57763e-09,0.122184
-7.47763e-09,0.1221204
-7.37763e-09,0.1221204
-7.27763e-09,0.1222249
-7.17763e-09,0.1223034
-7.07763e-09,0.1222249
-6.97763e-09,0.122123
-6.87763e-09,0.1221114
-6.77763e-09,0.1220653
-6.67763e-09,0.121946
-6.57763e-09,0.1218273
-6.47763e-09,0.1217254
-6.37763e-09,0.1216826
-6.27763e-09,0.1216988
-6.17763e-09,0.1217248
-6.07763e-09,0.1217605
-5.97763e-09,0.1218234
-5.87763e-09,0.1219051
-5.77763e-09,0.1219933
-5.67763e-09,0.1220582
-5.57763e-09,0.122018
-5.47763e-09,0.1218169
-5.37763e-09,0.121525
-5.27763e-09,0.1212305
-5.17763e-09,0.1209367
-5.07763e-09,0.1206656
-4.97763e-09,0.1204781
-4.87763e-09,0.1204327
-4.77763e-09,0.1205592
-4.67763e-09,0.1207973
-4.57763e-09,0.1211378
-4.47763e-09,0.1215685
-4.37763e-09,0.1219512
-4.27763e-09,0.1221853
-4.17763e-09,0.1223449
-4.07763e-09,0.122531
